Start |2021-11-20-18:11:41.6998398-05:00
321|1086|2021-11-20-18:11:41.7271780-05:00
662|1087|2021-11-20-18:11:41.7271860-05:00
1466|1088|2021-11-20-18:11:41.7271936-05:00
888|1089|2021-11-20-18:11:41.7272016-05:00
1475|1090|2021-11-20-18:11:41.7272094-05:00
1821|1091|2021-11-20-18:11:41.7272172-05:00
1921|1092|2021-11-20-18:11:41.7272250-05:00
1805|1093|2021-11-20-18:11:41.7272327-05:00
686|1094|2021-11-20-18:11:41.7272404-05:00
1145|1095|2021-11-20-18:11:41.7272482-05:00
561|1096|2021-11-20-18:11:41.7272559-05:00
776|1097|2021-11-20-18:11:41.7272640-05:00
794|1098|2021-11-20-18:11:41.7272719-05:00
249|1099|2021-11-20-18:11:41.7272796-05:00
468|1100|2021-11-20-18:11:41.7272872-05:00
1256|1101|2021-11-20-18:11:41.7272947-05:00
1463|1102|2021-11-20-18:11:41.7273105-05:00
1283|1103|2021-11-20-18:11:41.7273193-05:00
914|1104|2021-11-20-18:11:41.7273273-05:00
1867|1105|2021-11-20-18:11:41.7273353-05:00
518|1106|2021-11-20-18:11:41.7273431-05:00
1538|1107|2021-11-20-18:11:41.7273507-05:00
1497|1108|2021-11-20-18:11:41.7273585-05:00
193|1109|2021-11-20-18:11:41.7273660-05:00
1570|1110|2021-11-20-18:11:41.7273736-05:00
1738|1111|2021-11-20-18:11:41.7273812-05:00
913|1112|2021-11-20-18:11:41.7273889-05:00
219|1113|2021-11-20-18:11:41.7273967-05:00
1066|1114|2021-11-20-18:11:41.7274044-05:00
1357|1115|2021-11-20-18:11:41.7274120-05:00
630|1116|2021-11-20-18:11:41.7274196-05:00
11|1117|2021-11-20-18:11:41.7274272-05:00
1061|1118|2021-11-20-18:11:41.7274350-05:00
1619|1119|2021-11-20-18:11:41.7274423-05:00
1818|1120|2021-11-20-18:11:41.7274498-05:00
152|1121|2021-11-20-18:11:41.7274572-05:00
1635|1122|2021-11-20-18:11:41.7274646-05:00
837|1123|2021-11-20-18:11:41.7274724-05:00
326|1124|2021-11-20-18:11:41.7274798-05:00
934|1125|2021-11-20-18:11:41.7274871-05:00
666|1126|2021-11-20-18:11:41.7274992-05:00
422|1127|2021-11-20-18:11:41.7275142-05:00
448|1128|2021-11-20-18:11:41.7275285-05:00
1098|1129|2021-11-20-18:11:41.7275387-05:00
1583|1130|2021-11-20-18:11:41.7275463-05:00
1492|1131|2021-11-20-18:11:41.7275536-05:00
908|1132|2021-11-20-18:11:41.7275609-05:00
1524|1133|2021-11-20-18:11:41.7275681-05:00
1129|1134|2021-11-20-18:11:41.7275752-05:00
832|1135|2021-11-20-18:11:41.7275892-05:00
73|1136|2021-11-20-18:11:41.7275972-05:00
268|1137|2021-11-20-18:11:41.7276044-05:00
88|1138|2021-11-20-18:11:41.7276115-05:00
1640|1139|2021-11-20-18:11:41.7276186-05:00
78|1140|2021-11-20-18:11:41.7276256-05:00
852|1141|2021-11-20-18:11:41.7276327-05:00
1243|1142|2021-11-20-18:11:41.7276397-05:00
1229|1143|2021-11-20-18:11:41.7276468-05:00
1403|1144|2021-11-20-18:11:41.7276538-05:00
1809|1145|2021-11-20-18:11:41.7276611-05:00
859|1146|2021-11-20-18:11:41.7276681-05:00
1717|1147|2021-11-20-18:11:41.7276752-05:00
695|1148|2021-11-20-18:11:41.7276822-05:00
1406|1149|2021-11-20-18:11:41.7276894-05:00
477|1150|2021-11-20-18:11:41.7276964-05:00
545|1151|2021-11-20-18:11:41.7277175-05:00
1779|1152|2021-11-20-18:11:41.7277258-05:00
1242|1153|2021-11-20-18:11:41.7277329-05:00
498|1154|2021-11-20-18:11:41.7277400-05:00
270|1155|2021-11-20-18:11:41.7277495-05:00
1707|1156|2021-11-20-18:11:41.7277570-05:00
577|1157|2021-11-20-18:11:41.7277639-05:00
924|1158|2021-11-20-18:11:41.7277709-05:00
1982|1159|2021-11-20-18:11:41.7277776-05:00
1182|1160|2021-11-20-18:11:41.7277843-05:00
81|1161|2021-11-20-18:11:41.7277910-05:00
1038|1162|2021-11-20-18:11:41.7277976-05:00
347|1163|2021-11-20-18:11:41.7278045-05:00
681|1164|2021-11-20-18:11:41.7278111-05:00
71|1165|2021-11-20-18:11:41.7278177-05:00
779|1166|2021-11-20-18:11:41.7278244-05:00
1500|1167|2021-11-20-18:11:41.7278312-05:00
1167|1168|2021-11-20-18:11:41.7278377-05:00
201|1169|2021-11-20-18:11:41.7278446-05:00
1271|1170|2021-11-20-18:11:41.7278512-05:00
325|1171|2021-11-20-18:11:41.7278579-05:00
1931|1172|2021-11-20-18:11:41.7278645-05:00
1521|1173|2021-11-20-18:11:41.7278712-05:00
1535|1174|2021-11-20-18:11:41.7278777-05:00
928|1175|2021-11-20-18:11:41.7278879-05:00
964|1176|2021-11-20-18:11:41.7278951-05:00
377|1177|2021-11-20-18:11:41.7279024-05:00
1533|1178|2021-11-20-18:11:41.7279091-05:00
586|1179|2021-11-20-18:11:41.7279161-05:00
69|1180|2021-11-20-18:11:41.7279229-05:00
1026|1181|2021-11-20-18:11:41.7279296-05:00
1799|1182|2021-11-20-18:11:41.7279364-05:00
1120|1183|2021-11-20-18:11:41.7279433-05:00
584|1184|2021-11-20-18:11:41.7279663-05:00
990|1185|2021-11-20-18:11:41.7279757-05:00
1783|1186|2021-11-20-18:11:41.7279827-05:00
1756|1187|2021-11-20-18:11:41.7279897-05:00
957|1188|2021-11-20-18:11:41.7279967-05:00
811|1189|2021-11-20-18:11:41.7280035-05:00
1225|1190|2021-11-20-18:11:41.7280102-05:00
1557|1191|2021-11-20-18:11:41.7280169-05:00
1424|1192|2021-11-20-18:11:41.7280235-05:00
113|1193|2021-11-20-18:11:41.7280302-05:00
405|1194|2021-11-20-18:11:41.7280367-05:00
1998|1195|2021-11-20-18:11:41.7280433-05:00
1866|1196|2021-11-20-18:11:41.7280545-05:00
853|1197|2021-11-20-18:11:41.7280687-05:00
508|1198|2021-11-20-18:11:41.7280824-05:00
1308|1199|2021-11-20-18:11:41.7280919-05:00
979|1200|2021-11-20-18:11:41.7280986-05:00
1457|1201|2021-11-20-18:11:41.7281092-05:00
491|1202|2021-11-20-18:11:41.7281166-05:00
452|1203|2021-11-20-18:11:41.7281232-05:00
114|1204|2021-11-20-18:11:41.7281298-05:00
132|1205|2021-11-20-18:11:41.7281365-05:00
642|1206|2021-11-20-18:11:41.7281430-05:00
224|1207|2021-11-20-18:11:41.7281497-05:00
1804|1208|2021-11-20-18:11:41.7281564-05:00
1652|1209|2021-11-20-18:11:41.7281631-05:00
1380|1210|2021-11-20-18:11:41.7281696-05:00
1282|1211|2021-11-20-18:11:41.7281765-05:00
1132|1212|2021-11-20-18:11:41.7281832-05:00
298|1213|2021-11-20-18:11:41.7281898-05:00
1923|1214|2021-11-20-18:11:41.7281964-05:00
127|1215|2021-11-20-18:11:41.7282030-05:00
346|1216|2021-11-20-18:11:41.7282093-05:00
1947|1217|2021-11-20-18:11:41.7282224-05:00
1840|1218|2021-11-20-18:11:41.7282296-05:00
1754|1219|2021-11-20-18:11:41.7282363-05:00
361|1220|2021-11-20-18:11:41.7282429-05:00
1092|1221|2021-11-20-18:11:41.7282496-05:00
461|1222|2021-11-20-18:11:41.7282561-05:00
309|1223|2021-11-20-18:11:41.7282626-05:00
1048|1224|2021-11-20-18:11:41.7282690-05:00
1795|1225|2021-11-20-18:11:41.7282756-05:00
952|1226|2021-11-20-18:11:41.7282819-05:00
1851|1227|2021-11-20-18:11:41.7282884-05:00
1057|1228|2021-11-20-18:11:41.7282947-05:00
1539|1229|2021-11-20-18:11:41.7283010-05:00
1126|1230|2021-11-20-18:11:41.7283071-05:00
95|1231|2021-11-20-18:11:41.7283133-05:00
1897|1232|2021-11-20-18:11:41.7283194-05:00
180|1233|2021-11-20-18:11:41.7283255-05:00
1675|1234|2021-11-20-18:11:41.7283315-05:00
680|1235|2021-11-20-18:11:41.7283378-05:00
499|1236|2021-11-20-18:11:41.7283439-05:00
1304|1237|2021-11-20-18:11:41.7283503-05:00
959|1238|2021-11-20-18:11:41.7283565-05:00
429|1239|2021-11-20-18:11:41.7283627-05:00
306|1240|2021-11-20-18:11:41.7283691-05:00
1517|1241|2021-11-20-18:11:41.7283753-05:00
1963|1242|2021-11-20-18:11:41.7283813-05:00
1421|1243|2021-11-20-18:11:41.7283876-05:00
1526|1244|2021-11-20-18:11:41.7283937-05:00
1951|1245|2021-11-20-18:11:41.7284000-05:00
379|1246|2021-11-20-18:11:41.7284063-05:00
1072|1247|2021-11-20-18:11:41.7284152-05:00
197|1248|2021-11-20-18:11:41.7284221-05:00
243|1249|2021-11-20-18:11:41.7284282-05:00
1695|1250|2021-11-20-18:11:41.7284392-05:00
1912|1251|2021-11-20-18:11:41.7284458-05:00
1095|1252|2021-11-20-18:11:41.7284520-05:00
819|1253|2021-11-20-18:11:41.7284583-05:00
892|1254|2021-11-20-18:11:41.7284642-05:00
1922|1255|2021-11-20-18:11:41.7284702-05:00
929|1256|2021-11-20-18:11:41.7284763-05:00
149|1257|2021-11-20-18:11:41.7284822-05:00
1477|1258|2021-11-20-18:11:41.7284883-05:00
386|1259|2021-11-20-18:11:41.7284944-05:00
1214|1260|2021-11-20-18:11:41.7285004-05:00
862|1261|2021-11-20-18:11:41.7285064-05:00
1249|1262|2021-11-20-18:11:41.7285126-05:00
216|1263|2021-11-20-18:11:41.7285185-05:00
471|1264|2021-11-20-18:11:41.7285246-05:00
1260|1265|2021-11-20-18:11:41.7285306-05:00
1429|1266|2021-11-20-18:11:41.7285367-05:00
893|1267|2021-11-20-18:11:41.7285426-05:00
712|1268|2021-11-20-18:11:41.7285485-05:00
1263|1269|2021-11-20-18:11:41.7285544-05:00
1711|1270|2021-11-20-18:11:41.7285603-05:00
1106|1271|2021-11-20-18:11:41.7285663-05:00
947|1272|2021-11-20-18:11:41.7285723-05:00
1373|1273|2021-11-20-18:11:41.7285784-05:00
1413|1274|2021-11-20-18:11:41.7285854-05:00
889|1275|2021-11-20-18:11:41.7285992-05:00
1149|1276|2021-11-20-18:11:41.7286133-05:00
1113|1277|2021-11-20-18:11:41.7286241-05:00
843|1278|2021-11-20-18:11:41.7286306-05:00
1107|1279|2021-11-20-18:11:41.7286365-05:00
1396|1280|2021-11-20-18:11:41.7286425-05:00
1929|1281|2021-11-20-18:11:41.7286483-05:00
1616|1282|2021-11-20-18:11:41.7286544-05:00
749|1283|2021-11-20-18:11:41.7286675-05:00
1884|1284|2021-11-20-18:11:41.7286743-05:00
1262|1285|2021-11-20-18:11:41.7286803-05:00
1029|1286|2021-11-20-18:11:41.7286862-05:00
1037|1287|2021-11-20-18:11:41.7286920-05:00
1341|1288|2021-11-20-18:11:41.7286981-05:00
1773|1289|2021-11-20-18:11:41.7287039-05:00
1806|1290|2021-11-20-18:11:41.7287098-05:00
286|1291|2021-11-20-18:11:41.7287158-05:00
1874|1292|2021-11-20-18:11:41.7287216-05:00
555|1293|2021-11-20-18:11:41.7287277-05:00
1289|1294|2021-11-20-18:11:41.7287335-05:00
1523|1295|2021-11-20-18:11:41.7287395-05:00
208|1296|2021-11-20-18:11:41.7287452-05:00
1758|1297|2021-11-20-18:11:41.7287510-05:00
873|1298|2021-11-20-18:11:41.7287568-05:00
211|1299|2021-11-20-18:11:41.7287627-05:00
534|1300|2021-11-20-18:11:41.7287685-05:00
1549|1301|2021-11-20-18:11:41.7287742-05:00
322|1302|2021-11-20-18:11:41.7287799-05:00
998|1303|2021-11-20-18:11:41.7287856-05:00
608|1304|2021-11-20-18:11:41.7287914-05:00
525|1305|2021-11-20-18:11:41.7287971-05:00
898|1306|2021-11-20-18:11:41.7288028-05:00
1832|1307|2021-11-20-18:11:41.7288085-05:00
1516|1308|2021-11-20-18:11:41.7288145-05:00
1994|1309|2021-11-20-18:11:41.7288201-05:00
753|1310|2021-11-20-18:11:41.7288258-05:00
1879|1311|2021-11-20-18:11:41.7288313-05:00
1346|1312|2021-11-20-18:11:41.7288370-05:00
301|1313|2021-11-20-18:11:41.7288426-05:00
1045|1314|2021-11-20-18:11:41.7288482-05:00
1319|1315|2021-11-20-18:11:41.7288539-05:00
1344|1316|2021-11-20-18:11:41.7288652-05:00
409|1317|2021-11-20-18:11:41.7288715-05:00
392|1318|2021-11-20-18:11:41.7288772-05:00
1287|1319|2021-11-20-18:11:41.7288859-05:00
143|1320|2021-11-20-18:11:41.7288919-05:00
315|1321|2021-11-20-18:11:41.7288976-05:00
1660|1322|2021-11-20-18:11:41.7289032-05:00
967|1323|2021-11-20-18:11:41.7289091-05:00
1553|1324|2021-11-20-18:11:41.7289147-05:00
1365|1325|2021-11-20-18:11:41.7289204-05:00
1295|1326|2021-11-20-18:11:41.7289261-05:00
363|1327|2021-11-20-18:11:41.7289319-05:00
51|1328|2021-11-20-18:11:41.7289376-05:00
1926|1329|2021-11-20-18:11:41.7289434-05:00
635|1330|2021-11-20-18:11:41.7289684-05:00
1471|1331|2021-11-20-18:11:41.7289769-05:00
157|1332|2021-11-20-18:11:41.7289829-05:00
590|1333|2021-11-20-18:11:41.7289888-05:00
522|1334|2021-11-20-18:11:41.7289946-05:00
1890|1335|2021-11-20-18:11:41.7290004-05:00
1612|1336|2021-11-20-18:11:41.7290060-05:00
535|1337|2021-11-20-18:11:41.7290116-05:00
107|1338|2021-11-20-18:11:41.7290171-05:00
1331|1339|2021-11-20-18:11:41.7290227-05:00
260|1340|2021-11-20-18:11:41.7290282-05:00
1312|1341|2021-11-20-18:11:41.7290337-05:00
1641|1342|2021-11-20-18:11:41.7290392-05:00
1340|1343|2021-11-20-18:11:41.7290447-05:00
910|1344|2021-11-20-18:11:41.7290500-05:00
1930|1345|2021-11-20-18:11:41.7290555-05:00
1000|1346|2021-11-20-18:11:41.7290610-05:00
1562|1347|2021-11-20-18:11:41.7290665-05:00
1588|1348|2021-11-20-18:11:41.7290719-05:00
1978|1349|2021-11-20-18:11:41.7290773-05:00
119|1350|2021-11-20-18:11:41.7290826-05:00
1860|1351|2021-11-20-18:11:41.7290879-05:00
1314|1352|2021-11-20-18:11:41.7290933-05:00
1708|1353|2021-11-20-18:11:41.7290987-05:00
52|1354|2021-11-20-18:11:41.7291042-05:00
176|1355|2021-11-20-18:11:41.7291097-05:00
1915|1356|2021-11-20-18:11:41.7291153-05:00
1401|1357|2021-11-20-18:11:41.7291254-05:00
1576|1358|2021-11-20-18:11:41.7291376-05:00
1327|1359|2021-11-20-18:11:41.7291497-05:00
1281|1360|2021-11-20-18:11:41.7291582-05:00
516|1361|2021-11-20-18:11:41.7291639-05:00
1748|1362|2021-11-20-18:11:41.7291695-05:00
1620|1363|2021-11-20-18:11:41.7291823-05:00
1382|1364|2021-11-20-18:11:41.7291886-05:00
1400|1365|2021-11-20-18:11:41.7291943-05:00
1706|1366|2021-11-20-18:11:41.7291997-05:00
689|1367|2021-11-20-18:11:41.7292052-05:00
1856|1368|2021-11-20-18:11:41.7292105-05:00
1175|1369|2021-11-20-18:11:41.7292157-05:00
1792|1370|2021-11-20-18:11:41.7292212-05:00
724|1371|2021-11-20-18:11:41.7292266-05:00
251|1372|2021-11-20-18:11:41.7292319-05:00
1086|1373|2021-11-20-18:11:41.7292372-05:00
906|1374|2021-11-20-18:11:41.7292424-05:00
860|1375|2021-11-20-18:11:41.7292477-05:00
732|1376|2021-11-20-18:11:41.7292529-05:00
244|1377|2021-11-20-18:11:41.7292582-05:00
40|1378|2021-11-20-18:11:41.7292635-05:00
1639|1379|2021-11-20-18:11:41.7292687-05:00
264|1380|2021-11-20-18:11:41.7292739-05:00
1842|1381|2021-11-20-18:11:41.7292792-05:00
815|1382|2021-11-20-18:11:41.7292845-05:00
67|1383|2021-11-20-18:11:41.7292898-05:00
1808|1384|2021-11-20-18:11:41.7292952-05:00
803|1385|2021-11-20-18:11:41.7293004-05:00
92|1386|2021-11-20-18:11:41.7293058-05:00
544|1387|2021-11-20-18:11:41.7293110-05:00
509|1388|2021-11-20-18:11:41.7293162-05:00
293|1389|2021-11-20-18:11:41.7293215-05:00
1975|1390|2021-11-20-18:11:41.7293289-05:00
153|1391|2021-11-20-18:11:41.7293347-05:00
1013|1392|2021-11-20-18:11:41.7293400-05:00
802|1393|2021-11-20-18:11:41.7293453-05:00
10|1394|2021-11-20-18:11:41.7293505-05:00
1837|1395|2021-11-20-18:11:41.7293556-05:00
1643|1396|2021-11-20-18:11:41.7293654-05:00
8|1397|2021-11-20-18:11:41.7293712-05:00
1969|1398|2021-11-20-18:11:41.7293765-05:00
1624|1399|2021-11-20-18:11:41.7293816-05:00
225|1400|2021-11-20-18:11:41.7293869-05:00
266|1401|2021-11-20-18:11:41.7293920-05:00
1744|1402|2021-11-20-18:11:41.7293972-05:00
330|1403|2021-11-20-18:11:41.7294024-05:00
203|1404|2021-11-20-18:11:41.7294077-05:00
1441|1405|2021-11-20-18:11:41.7294130-05:00
1564|1406|2021-11-20-18:11:41.7294183-05:00
145|1407|2021-11-20-18:11:41.7294234-05:00
674|1408|2021-11-20-18:11:41.7294286-05:00
1170|1409|2021-11-20-18:11:41.7294337-05:00
1484|1410|2021-11-20-18:11:41.7294387-05:00
1655|1411|2021-11-20-18:11:41.7294438-05:00
1310|1412|2021-11-20-18:11:41.7294487-05:00
1949|1413|2021-11-20-18:11:41.7294538-05:00
954|1414|2021-11-20-18:11:41.7294587-05:00
1560|1415|2021-11-20-18:11:41.7294637-05:00
1746|1416|2021-11-20-18:11:41.7294687-05:00
1651|1417|2021-11-20-18:11:41.7294737-05:00
1870|1418|2021-11-20-18:11:41.7294787-05:00
484|1419|2021-11-20-18:11:41.7294837-05:00
1215|1420|2021-11-20-18:11:41.7294888-05:00
1047|1421|2021-11-20-18:11:41.7294939-05:00
139|1422|2021-11-20-18:11:41.7294989-05:00
1503|1423|2021-11-20-18:11:41.7295038-05:00
1193|1424|2021-11-20-18:11:41.7295087-05:00
1579|1425|2021-11-20-18:11:41.7295136-05:00
1785|1426|2021-11-20-18:11:41.7295185-05:00
1498|1427|2021-11-20-18:11:41.7295235-05:00
1065|1428|2021-11-20-18:11:41.7295284-05:00
1171|1429|2021-11-20-18:11:41.7295380-05:00
1324|1430|2021-11-20-18:11:41.7295437-05:00
717|1431|2021-11-20-18:11:41.7295487-05:00
303|1432|2021-11-20-18:11:41.7295537-05:00
454|1433|2021-11-20-18:11:41.7295586-05:00
1326|1434|2021-11-20-18:11:41.7295635-05:00
6|1435|2021-11-20-18:11:41.7295684-05:00
62|1436|2021-11-20-18:11:41.7295753-05:00
502|1437|2021-11-20-18:11:41.7295808-05:00
1889|1438|2021-11-20-18:11:41.7295857-05:00
338|1439|2021-11-20-18:11:41.7295906-05:00
1345|1440|2021-11-20-18:11:41.7295953-05:00
1954|1441|2021-11-20-18:11:41.7296001-05:00
1911|1442|2021-11-20-18:11:41.7296050-05:00
1394|1443|2021-11-20-18:11:41.7296099-05:00
838|1444|2021-11-20-18:11:41.7296148-05:00
372|1445|2021-11-20-18:11:41.7296196-05:00
845|1446|2021-11-20-18:11:41.7296243-05:00
1062|1447|2021-11-20-18:11:41.7296291-05:00
1875|1448|2021-11-20-18:11:41.7296338-05:00
487|1449|2021-11-20-18:11:41.7296399-05:00
60|1450|2021-11-20-18:11:41.7296529-05:00
1988|1451|2021-11-20-18:11:41.7296647-05:00
161|1452|2021-11-20-18:11:41.7296749-05:00
1499|1453|2021-11-20-18:11:41.7296852-05:00
331|1454|2021-11-20-18:11:41.7296904-05:00
1172|1455|2021-11-20-18:11:41.7296953-05:00
89|1456|2021-11-20-18:11:41.7297001-05:00
186|1457|2021-11-20-18:11:41.7297048-05:00
1090|1458|2021-11-20-18:11:41.7297097-05:00
688|1459|2021-11-20-18:11:41.7297143-05:00
1733|1460|2021-11-20-18:11:41.7297190-05:00
34|1461|2021-11-20-18:11:41.7297237-05:00
1050|1462|2021-11-20-18:11:41.7297357-05:00
1536|1463|2021-11-20-18:11:41.7297414-05:00
1886|1464|2021-11-20-18:11:41.7297463-05:00
669|1465|2021-11-20-18:11:41.7297512-05:00
1244|1466|2021-11-20-18:11:41.7297558-05:00
781|1467|2021-11-20-18:11:41.7297605-05:00
601|1468|2021-11-20-18:11:41.7297650-05:00
938|1469|2021-11-20-18:11:41.7297696-05:00
1455|1470|2021-11-20-18:11:41.7297742-05:00
1161|1471|2021-11-20-18:11:41.7297787-05:00
1796|1472|2021-11-20-18:11:41.7297832-05:00
1515|1473|2021-11-20-18:11:41.7297878-05:00
1159|1474|2021-11-20-18:11:41.7297923-05:00
1272|1475|2021-11-20-18:11:41.7297968-05:00
1166|1476|2021-11-20-18:11:41.7298014-05:00
759|1477|2021-11-20-18:11:41.7298061-05:00
557|1478|2021-11-20-18:11:41.7298107-05:00
788|1479|2021-11-20-18:11:41.7298153-05:00
613|1480|2021-11-20-18:11:41.7298198-05:00
606|1481|2021-11-20-18:11:41.7298244-05:00
1694|1482|2021-11-20-18:11:41.7298289-05:00
565|1483|2021-11-20-18:11:41.7298334-05:00
1082|1484|2021-11-20-18:11:41.7298379-05:00
1339|1485|2021-11-20-18:11:41.7298425-05:00
527|1486|2021-11-20-18:11:41.7298470-05:00
822|1487|2021-11-20-18:11:41.7298517-05:00
106|1488|2021-11-20-18:11:41.7298563-05:00
97|1489|2021-11-20-18:11:41.7298608-05:00
1919|1490|2021-11-20-18:11:41.7298653-05:00
1894|1491|2021-11-20-18:11:41.7298700-05:00
1428|1492|2021-11-20-18:11:41.7298746-05:00
1125|1493|2021-11-20-18:11:41.7298791-05:00
640|1494|2021-11-20-18:11:41.7299138-05:00
1270|1495|2021-11-20-18:11:41.7299506-05:00
813|1496|2021-11-20-18:11:41.7299886-05:00
378|1497|2021-11-20-18:11:41.7299987-05:00
1577|1498|2021-11-20-18:11:41.7300061-05:00
173|1499|2021-11-20-18:11:41.7300131-05:00
1087|1500|2021-11-20-18:11:41.7300396-05:00
58|1501|2021-11-20-18:11:41.7300514-05:00
445|1502|2021-11-20-18:11:41.7300644-05:00
801|1503|2021-11-20-18:11:41.7300799-05:00
1034|1504|2021-11-20-18:11:41.7301643-05:00
866|1505|2021-11-20-18:11:41.7301783-05:00
214|1506|2021-11-20-18:11:41.7302017-05:00
702|1507|2021-11-20-18:11:41.7302177-05:00
252|1508|2021-11-20-18:11:41.7302287-05:00
1015|1509|2021-11-20-18:11:41.7302445-05:00
1|1510|2021-11-20-18:11:41.7304303-05:00
1358|1511|2021-11-20-18:11:41.7304431-05:00
1723|1512|2021-11-20-18:11:41.7304530-05:00
250|1513|2021-11-20-18:11:41.7304638-05:00
49|1514|2021-11-20-18:11:41.7304965-05:00
1003|1515|2021-11-20-18:11:41.7305936-05:00
406|1516|2021-11-20-18:11:41.7306037-05:00
482|1517|2021-11-20-18:11:41.7306124-05:00
374|1518|2021-11-20-18:11:41.7306204-05:00
521|1519|2021-11-20-18:11:41.7306280-05:00
117|1520|2021-11-20-18:11:41.7306358-05:00
398|1521|2021-11-20-18:11:41.7306435-05:00
684|1522|2021-11-20-18:11:41.7307023-05:00
489|1523|2021-11-20-18:11:41.7307137-05:00
1104|1524|2021-11-20-18:11:41.7307219-05:00
1636|1525|2021-11-20-18:11:41.7307385-05:00
1853|1526|2021-11-20-18:11:41.7307827-05:00
592|1527|2021-11-20-18:11:41.7307935-05:00
772|1528|2021-11-20-18:11:41.7308017-05:00
1933|1529|2021-11-20-18:11:41.7308087-05:00
424|1530|2021-11-20-18:11:41.7308157-05:00
771|1531|2021-11-20-18:11:41.7308268-05:00
1352|1532|2021-11-20-18:11:41.7308369-05:00
382|1533|2021-11-20-18:11:41.7308438-05:00
1793|1534|2021-11-20-18:11:41.7308508-05:00
573|1535|2021-11-20-18:11:41.7308582-05:00
124|1536|2021-11-20-18:11:41.7308659-05:00
770|1537|2021-11-20-18:11:41.7308728-05:00
1581|1538|2021-11-20-18:11:41.7308795-05:00
179|1539|2021-11-20-18:11:41.7308901-05:00
1067|1540|2021-11-20-18:11:41.7308977-05:00
1883|1541|2021-11-20-18:11:41.7309040-05:00
585|1542|2021-11-20-18:11:41.7309106-05:00
1093|1543|2021-11-20-18:11:41.7309321-05:00
99|1544|2021-11-20-18:11:41.7309412-05:00
589|1545|2021-11-20-18:11:41.7309484-05:00
195|1546|2021-11-20-18:11:41.7309553-05:00
1140|1547|2021-11-20-18:11:41.7309623-05:00
1084|1548|2021-11-20-18:11:41.7309694-05:00
1727|1549|2021-11-20-18:11:41.7309775-05:00
861|1550|2021-11-20-18:11:41.7309849-05:00
355|1551|2021-11-20-18:11:41.7309926-05:00
16|1552|2021-11-20-18:11:41.7310306-05:00
955|1553|2021-11-20-18:11:41.7310391-05:00
48|1554|2021-11-20-18:11:41.7310469-05:00
731|1555|2021-11-20-18:11:41.7310543-05:00
1467|1556|2021-11-20-18:11:41.7310614-05:00
1984|1557|2021-11-20-18:11:41.7310691-05:00
1827|1558|2021-11-20-18:11:41.7310764-05:00
1601|1559|2021-11-20-18:11:41.7310833-05:00
1165|1560|2021-11-20-18:11:41.7310908-05:00
1750|1561|2021-11-20-18:11:41.7310978-05:00
1941|1562|2021-11-20-18:11:41.7311048-05:00
402|1563|2021-11-20-18:11:41.7311120-05:00
624|1564|2021-11-20-18:11:41.7311198-05:00
1227|1565|2021-11-20-18:11:41.7311272-05:00
14|1566|2021-11-20-18:11:41.7311343-05:00
1298|1567|2021-11-20-18:11:41.7311415-05:00
564|1568|2021-11-20-18:11:41.7311486-05:00
1572|1569|2021-11-20-18:11:41.7311557-05:00
875|1570|2021-11-20-18:11:41.7311632-05:00
1718|1571|2021-11-20-18:11:41.7311703-05:00
950|1572|2021-11-20-18:11:41.7311781-05:00
148|1573|2021-11-20-18:11:41.7311848-05:00
1542|1574|2021-11-20-18:11:41.7312027-05:00
274|1575|2021-11-20-18:11:41.7313107-05:00
1868|1576|2021-11-20-18:11:41.7313381-05:00
1683|1577|2021-11-20-18:11:41.7313505-05:00
365|1578|2021-11-20-18:11:41.7313626-05:00
520|1579|2021-11-20-18:11:41.7313680-05:00
1415|1580|2021-11-20-18:11:41.7313764-05:00
677|1581|2021-11-20-18:11:41.7313870-05:00
1592|1582|2021-11-20-18:11:41.7313938-05:00
1188|1583|2021-11-20-18:11:41.7314008-05:00
1005|1584|2021-11-20-18:11:41.7314075-05:00
63|1585|2021-11-20-18:11:41.7314389-05:00
766|1586|2021-11-20-18:11:41.7314467-05:00
278|1587|2021-11-20-18:11:41.7314541-05:00
295|1588|2021-11-20-18:11:41.7314617-05:00
951|1589|2021-11-20-18:11:41.7314686-05:00
1212|1590|2021-11-20-18:11:41.7314756-05:00
150|1591|2021-11-20-18:11:41.7314826-05:00
1042|1592|2021-11-20-18:11:41.7314925-05:00
1986|1593|2021-11-20-18:11:41.7315014-05:00
1080|1594|2021-11-20-18:11:41.7315085-05:00
1472|1595|2021-11-20-18:11:41.7315155-05:00
1938|1596|2021-11-20-18:11:41.7315225-05:00
177|1597|2021-11-20-18:11:41.7315317-05:00
457|1598|2021-11-20-18:11:41.7315392-05:00
904|1599|2021-11-20-18:11:41.7315433-05:00
578|1600|2021-11-20-18:11:41.7315472-05:00
937|1601|2021-11-20-18:11:41.7315510-05:00
556|1602|2021-11-20-18:11:41.7315548-05:00
1682|1603|2021-11-20-18:11:41.7315585-05:00
745|1604|2021-11-20-18:11:41.7315622-05:00
1278|1605|2021-11-20-18:11:41.7315662-05:00
1445|1606|2021-11-20-18:11:41.7315721-05:00
1892|1607|2021-11-20-18:11:41.7315819-05:00
1618|1608|2021-11-20-18:11:41.7315907-05:00
1849|1609|2021-11-20-18:11:41.7316104-05:00
890|1610|2021-11-20-18:11:41.7316190-05:00
1859|1611|2021-11-20-18:11:41.7316257-05:00
1720|1612|2021-11-20-18:11:41.7316326-05:00
