Start |2021-11-20-18:12:16.2691812-05:00
1058|1091|2021-11-20-18:12:16.2929472-05:00
571|1092|2021-11-20-18:12:16.2929541-05:00
524|1093|2021-11-20-18:12:16.2929612-05:00
1586|1094|2021-11-20-18:12:16.2929685-05:00
263|1095|2021-11-20-18:12:16.2929755-05:00
477|1096|2021-11-20-18:12:16.2929824-05:00
1837|1097|2021-11-20-18:12:16.2929892-05:00
1308|1098|2021-11-20-18:12:16.2929962-05:00
618|1099|2021-11-20-18:12:16.2930032-05:00
1895|1100|2021-11-20-18:12:16.2930100-05:00
317|1101|2021-11-20-18:12:16.2930170-05:00
1540|1102|2021-11-20-18:12:16.2930239-05:00
1185|1103|2021-11-20-18:12:16.2930309-05:00
393|1104|2021-11-20-18:12:16.2930378-05:00
1352|1105|2021-11-20-18:12:16.2930447-05:00
1529|1106|2021-11-20-18:12:16.2930572-05:00
495|1107|2021-11-20-18:12:16.2930672-05:00
190|1108|2021-11-20-18:12:16.2930748-05:00
1142|1109|2021-11-20-18:12:16.2930818-05:00
370|1110|2021-11-20-18:12:16.2930889-05:00
960|1111|2021-11-20-18:12:16.2930958-05:00
1198|1112|2021-11-20-18:12:16.2931026-05:00
1888|1113|2021-11-20-18:12:16.2931094-05:00
1522|1114|2021-11-20-18:12:16.2931162-05:00
515|1115|2021-11-20-18:12:16.2931241-05:00
251|1116|2021-11-20-18:12:16.2931393-05:00
1319|1117|2021-11-20-18:12:16.2931540-05:00
199|1118|2021-11-20-18:12:16.2931789-05:00
1228|1119|2021-11-20-18:12:16.2931896-05:00
1086|1120|2021-11-20-18:12:16.2931965-05:00
711|1121|2021-11-20-18:12:16.2932031-05:00
236|1122|2021-11-20-18:12:16.2932097-05:00
838|1123|2021-11-20-18:12:16.2932163-05:00
1821|1124|2021-11-20-18:12:16.2932229-05:00
605|1125|2021-11-20-18:12:16.2932293-05:00
215|1126|2021-11-20-18:12:16.2932362-05:00
1272|1127|2021-11-20-18:12:16.2932429-05:00
1091|1128|2021-11-20-18:12:16.2932494-05:00
531|1129|2021-11-20-18:12:16.2932559-05:00
848|1130|2021-11-20-18:12:16.2932624-05:00
213|1131|2021-11-20-18:12:16.2932689-05:00
637|1132|2021-11-20-18:12:16.2932753-05:00
292|1133|2021-11-20-18:12:16.2932818-05:00
343|1134|2021-11-20-18:12:16.2932882-05:00
248|1135|2021-11-20-18:12:16.2932948-05:00
806|1136|2021-11-20-18:12:16.2933063-05:00
1633|1137|2021-11-20-18:12:16.2933146-05:00
382|1138|2021-11-20-18:12:16.2933213-05:00
1449|1139|2021-11-20-18:12:16.2933293-05:00
1265|1140|2021-11-20-18:12:16.2933362-05:00
1358|1141|2021-11-20-18:12:16.2933426-05:00
1916|1142|2021-11-20-18:12:16.2933532-05:00
600|1143|2021-11-20-18:12:16.2933673-05:00
1639|1144|2021-11-20-18:12:16.2933805-05:00
1810|1145|2021-11-20-18:12:16.2933901-05:00
1841|1146|2021-11-20-18:12:16.2933966-05:00
696|1147|2021-11-20-18:12:16.2934030-05:00
1038|1148|2021-11-20-18:12:16.2934093-05:00
1130|1149|2021-11-20-18:12:16.2934157-05:00
15|1150|2021-11-20-18:12:16.2934219-05:00
1192|1151|2021-11-20-18:12:16.2934282-05:00
1694|1152|2021-11-20-18:12:16.2934346-05:00
118|1153|2021-11-20-18:12:16.2934409-05:00
1573|1154|2021-11-20-18:12:16.2934471-05:00
1257|1155|2021-11-20-18:12:16.2934730-05:00
120|1156|2021-11-20-18:12:16.2934805-05:00
768|1157|2021-11-20-18:12:16.2934872-05:00
1343|1158|2021-11-20-18:12:16.2934936-05:00
1786|1159|2021-11-20-18:12:16.2934999-05:00
1180|1160|2021-11-20-18:12:16.2935062-05:00
299|1161|2021-11-20-18:12:16.2935124-05:00
1426|1162|2021-11-20-18:12:16.2935186-05:00
1688|1163|2021-11-20-18:12:16.2935248-05:00
332|1164|2021-11-20-18:12:16.2935310-05:00
180|1165|2021-11-20-18:12:16.2935372-05:00
351|1166|2021-11-20-18:12:16.2935434-05:00
933|1167|2021-11-20-18:12:16.2935495-05:00
1604|1168|2021-11-20-18:12:16.2935557-05:00
1323|1169|2021-11-20-18:12:16.2935618-05:00
1734|1170|2021-11-20-18:12:16.2935680-05:00
661|1171|2021-11-20-18:12:16.2935743-05:00
995|1172|2021-11-20-18:12:16.2935806-05:00
774|1173|2021-11-20-18:12:16.2935867-05:00
1960|1174|2021-11-20-18:12:16.2935929-05:00
1727|1175|2021-11-20-18:12:16.2935990-05:00
790|1176|2021-11-20-18:12:16.2936051-05:00
1671|1177|2021-11-20-18:12:16.2936112-05:00
1225|1178|2021-11-20-18:12:16.2936173-05:00
21|1179|2021-11-20-18:12:16.2936236-05:00
753|1180|2021-11-20-18:12:16.2936298-05:00
1541|1181|2021-11-20-18:12:16.2936361-05:00
279|1182|2021-11-20-18:12:16.2936424-05:00
1945|1183|2021-11-20-18:12:16.2936486-05:00
522|1184|2021-11-20-18:12:16.2936546-05:00
1686|1185|2021-11-20-18:12:16.2936607-05:00
550|1186|2021-11-20-18:12:16.2936667-05:00
541|1187|2021-11-20-18:12:16.2936727-05:00
752|1188|2021-11-20-18:12:16.2936845-05:00
1128|1189|2021-11-20-18:12:16.2936914-05:00
162|1190|2021-11-20-18:12:16.2936977-05:00
46|1191|2021-11-20-18:12:16.2937042-05:00
322|1192|2021-11-20-18:12:16.2937103-05:00
589|1193|2021-11-20-18:12:16.2937164-05:00
314|1194|2021-11-20-18:12:16.2937226-05:00
1016|1195|2021-11-20-18:12:16.2937286-05:00
1917|1196|2021-11-20-18:12:16.2937346-05:00
277|1197|2021-11-20-18:12:16.2937409-05:00
298|1198|2021-11-20-18:12:16.2937469-05:00
1466|1199|2021-11-20-18:12:16.2937531-05:00
1509|1200|2021-11-20-18:12:16.2937592-05:00
1023|1201|2021-11-20-18:12:16.2937653-05:00
1132|1202|2021-11-20-18:12:16.2937715-05:00
1715|1203|2021-11-20-18:12:16.2937775-05:00
1388|1204|2021-11-20-18:12:16.2937834-05:00
1400|1205|2021-11-20-18:12:16.2937895-05:00
223|1206|2021-11-20-18:12:16.2937955-05:00
985|1207|2021-11-20-18:12:16.2938014-05:00
146|1208|2021-11-20-18:12:16.2938075-05:00
1834|1209|2021-11-20-18:12:16.2938133-05:00
523|1210|2021-11-20-18:12:16.2938194-05:00
505|1211|2021-11-20-18:12:16.2938253-05:00
1561|1212|2021-11-20-18:12:16.2938311-05:00
1327|1213|2021-11-20-18:12:16.2938370-05:00
1106|1214|2021-11-20-18:12:16.2938429-05:00
1643|1215|2021-11-20-18:12:16.2938487-05:00
25|1216|2021-11-20-18:12:16.2938546-05:00
1472|1217|2021-11-20-18:12:16.2938605-05:00
1214|1218|2021-11-20-18:12:16.2938665-05:00
680|1219|2021-11-20-18:12:16.2938724-05:00
1681|1220|2021-11-20-18:12:16.2938782-05:00
1807|1221|2021-11-20-18:12:16.2938896-05:00
192|1222|2021-11-20-18:12:16.2938961-05:00
533|1223|2021-11-20-18:12:16.2939021-05:00
1197|1224|2021-11-20-18:12:16.2939080-05:00
1709|1225|2021-11-20-18:12:16.2939138-05:00
377|1226|2021-11-20-18:12:16.2939197-05:00
428|1227|2021-11-20-18:12:16.2939255-05:00
506|1228|2021-11-20-18:12:16.2939313-05:00
1062|1229|2021-11-20-18:12:16.2939371-05:00
1789|1230|2021-11-20-18:12:16.2939431-05:00
536|1231|2021-11-20-18:12:16.2939491-05:00
1380|1232|2021-11-20-18:12:16.2939550-05:00
1760|1233|2021-11-20-18:12:16.2939609-05:00
563|1234|2021-11-20-18:12:16.2939666-05:00
1775|1235|2021-11-20-18:12:16.2939725-05:00
494|1236|2021-11-20-18:12:16.2939785-05:00
621|1237|2021-11-20-18:12:16.2939843-05:00
642|1238|2021-11-20-18:12:16.2939902-05:00
1139|1239|2021-11-20-18:12:16.2939960-05:00
1475|1240|2021-11-20-18:12:16.2940019-05:00
1606|1241|2021-11-20-18:12:16.2940078-05:00
426|1242|2021-11-20-18:12:16.2940135-05:00
934|1243|2021-11-20-18:12:16.2940194-05:00
654|1244|2021-11-20-18:12:16.2940252-05:00
1704|1245|2021-11-20-18:12:16.2940309-05:00
529|1246|2021-11-20-18:12:16.2940391-05:00
1048|1247|2021-11-20-18:12:16.2940454-05:00
1513|1248|2021-11-20-18:12:16.2940512-05:00
731|1249|2021-11-20-18:12:16.2940570-05:00
994|1250|2021-11-20-18:12:16.2940628-05:00
512|1251|2021-11-20-18:12:16.2940685-05:00
1126|1252|2021-11-20-18:12:16.2940743-05:00
1670|1253|2021-11-20-18:12:16.2940801-05:00
1813|1254|2021-11-20-18:12:16.2940913-05:00
1712|1255|2021-11-20-18:12:16.2940979-05:00
853|1256|2021-11-20-18:12:16.2941039-05:00
641|1257|2021-11-20-18:12:16.2941096-05:00
569|1258|2021-11-20-18:12:16.2941152-05:00
1708|1259|2021-11-20-18:12:16.2941209-05:00
1099|1260|2021-11-20-18:12:16.2941267-05:00
1819|1261|2021-11-20-18:12:16.2941323-05:00
517|1262|2021-11-20-18:12:16.2941378-05:00
1166|1263|2021-11-20-18:12:16.2941434-05:00
70|1264|2021-11-20-18:12:16.2941491-05:00
1990|1265|2021-11-20-18:12:16.2941548-05:00
1136|1266|2021-11-20-18:12:16.2941605-05:00
1800|1267|2021-11-20-18:12:16.2941661-05:00
826|1268|2021-11-20-18:12:16.2941717-05:00
1318|1269|2021-11-20-18:12:16.2941773-05:00
1205|1270|2021-11-20-18:12:16.2941828-05:00
1458|1271|2021-11-20-18:12:16.2941885-05:00
913|1272|2021-11-20-18:12:16.2941940-05:00
105|1273|2021-11-20-18:12:16.2941995-05:00
1223|1274|2021-11-20-18:12:16.2942052-05:00
77|1275|2021-11-20-18:12:16.2942108-05:00
1425|1276|2021-11-20-18:12:16.2942162-05:00
1300|1277|2021-11-20-18:12:16.2942218-05:00
1885|1278|2021-11-20-18:12:16.2942273-05:00
1491|1279|2021-11-20-18:12:16.2942328-05:00
1234|1280|2021-11-20-18:12:16.2942383-05:00
1361|1281|2021-11-20-18:12:16.2942438-05:00
915|1282|2021-11-20-18:12:16.2942492-05:00
1783|1283|2021-11-20-18:12:16.2942547-05:00
81|1284|2021-11-20-18:12:16.2942602-05:00
1338|1285|2021-11-20-18:12:16.2942656-05:00
1417|1286|2021-11-20-18:12:16.2942711-05:00
1747|1287|2021-11-20-18:12:16.2942824-05:00
1931|1288|2021-11-20-18:12:16.2942886-05:00
869|1289|2021-11-20-18:12:16.2942943-05:00
999|1290|2021-11-20-18:12:16.2943046-05:00
1866|1291|2021-11-20-18:12:16.2943138-05:00
55|1292|2021-11-20-18:12:16.2943231-05:00
932|1293|2021-11-20-18:12:16.2943320-05:00
67|1294|2021-11-20-18:12:16.2943411-05:00
1663|1295|2021-11-20-18:12:16.2943511-05:00
1135|1296|2021-11-20-18:12:16.2943603-05:00
1292|1297|2021-11-20-18:12:16.2943784-05:00
863|1298|2021-11-20-18:12:16.2943845-05:00
653|1299|2021-11-20-18:12:16.2943897-05:00
622|1300|2021-11-20-18:12:16.2943949-05:00
730|1301|2021-11-20-18:12:16.2944001-05:00
243|1302|2021-11-20-18:12:16.2944054-05:00
237|1303|2021-11-20-18:12:16.2944108-05:00
1527|1304|2021-11-20-18:12:16.2944160-05:00
1507|1305|2021-11-20-18:12:16.2944211-05:00
1623|1306|2021-11-20-18:12:16.2944263-05:00
1043|1307|2021-11-20-18:12:16.2944314-05:00
467|1308|2021-11-20-18:12:16.2944366-05:00
1764|1309|2021-11-20-18:12:16.2944418-05:00
276|1310|2021-11-20-18:12:16.2944469-05:00
1535|1311|2021-11-20-18:12:16.2944522-05:00
740|1312|2021-11-20-18:12:16.2944575-05:00
1094|1313|2021-11-20-18:12:16.2944626-05:00
519|1314|2021-11-20-18:12:16.2944680-05:00
1729|1315|2021-11-20-18:12:16.2944732-05:00
974|1316|2021-11-20-18:12:16.2944784-05:00
738|1317|2021-11-20-18:12:16.2944836-05:00
1085|1318|2021-11-20-18:12:16.2944887-05:00
766|1319|2021-11-20-18:12:16.2944938-05:00
588|1320|2021-11-20-18:12:16.2945059-05:00
1374|1321|2021-11-20-18:12:16.2945118-05:00
1868|1322|2021-11-20-18:12:16.2945171-05:00
1934|1323|2021-11-20-18:12:16.2945225-05:00
355|1324|2021-11-20-18:12:16.2945277-05:00
1324|1325|2021-11-20-18:12:16.2945328-05:00
1412|1326|2021-11-20-18:12:16.2945380-05:00
1971|1327|2021-11-20-18:12:16.2945433-05:00
49|1328|2021-11-20-18:12:16.2945484-05:00
1545|1329|2021-11-20-18:12:16.2945575-05:00
996|1330|2021-11-20-18:12:16.2945695-05:00
175|1331|2021-11-20-18:12:16.2945875-05:00
455|1332|2021-11-20-18:12:16.2946592-05:00
1278|1333|2021-11-20-18:12:16.2946738-05:00
920|1334|2021-11-20-18:12:16.2946875-05:00
539|1335|2021-11-20-18:12:16.2947484-05:00
1173|1336|2021-11-20-18:12:16.2947809-05:00
710|1337|2021-11-20-18:12:16.2948140-05:00
271|1338|2021-11-20-18:12:16.2948419-05:00
590|1339|2021-11-20-18:12:16.2948550-05:00
1740|1340|2021-11-20-18:12:16.2948617-05:00
437|1341|2021-11-20-18:12:16.2948671-05:00
1302|1342|2021-11-20-18:12:16.2948765-05:00
208|1343|2021-11-20-18:12:16.2948958-05:00
596|1344|2021-11-20-18:12:16.2949127-05:00
1455|1345|2021-11-20-18:12:16.2949362-05:00
1195|1346|2021-11-20-18:12:16.2949479-05:00
1025|1347|2021-11-20-18:12:16.2949640-05:00
431|1348|2021-11-20-18:12:16.2949739-05:00
364|1349|2021-11-20-18:12:16.2949797-05:00
743|1350|2021-11-20-18:12:16.2949848-05:00
417|1351|2021-11-20-18:12:16.2949899-05:00
245|1352|2021-11-20-18:12:16.2949949-05:00
128|1353|2021-11-20-18:12:16.2949998-05:00
73|1354|2021-11-20-18:12:16.2950047-05:00
1264|1355|2021-11-20-18:12:16.2950097-05:00
880|1356|2021-11-20-18:12:16.2950146-05:00
288|1357|2021-11-20-18:12:16.2950195-05:00
1884|1358|2021-11-20-18:12:16.2950243-05:00
244|1359|2021-11-20-18:12:16.2950292-05:00
121|1360|2021-11-20-18:12:16.2950341-05:00
1673|1361|2021-11-20-18:12:16.2950389-05:00
1024|1362|2021-11-20-18:12:16.2950437-05:00
961|1363|2021-11-20-18:12:16.2950485-05:00
843|1364|2021-11-20-18:12:16.2950534-05:00
148|1365|2021-11-20-18:12:16.2950582-05:00
1143|1366|2021-11-20-18:12:16.2950631-05:00
1474|1367|2021-11-20-18:12:16.2950678-05:00
200|1368|2021-11-20-18:12:16.2950850-05:00
1978|1369|2021-11-20-18:12:16.2950909-05:00
624|1370|2021-11-20-18:12:16.2950961-05:00
308|1371|2021-11-20-18:12:16.2951012-05:00
482|1372|2021-11-20-18:12:16.2951061-05:00
532|1373|2021-11-20-18:12:16.2951111-05:00
1076|1374|2021-11-20-18:12:16.2951158-05:00
183|1375|2021-11-20-18:12:16.2951204-05:00
111|1376|2021-11-20-18:12:16.2951252-05:00
1701|1377|2021-11-20-18:12:16.2951299-05:00
1397|1378|2021-11-20-18:12:16.2951346-05:00
950|1379|2021-11-20-18:12:16.2951393-05:00
176|1380|2021-11-20-18:12:16.2951440-05:00
481|1381|2021-11-20-18:12:16.2951487-05:00
1598|1382|2021-11-20-18:12:16.2951534-05:00
1728|1383|2021-11-20-18:12:16.2951583-05:00
897|1384|2021-11-20-18:12:16.2951629-05:00
612|1385|2021-11-20-18:12:16.2951678-05:00
1921|1386|2021-11-20-18:12:16.2951727-05:00
391|1387|2021-11-20-18:12:16.2951806-05:00
1255|1388|2021-11-20-18:12:16.2951861-05:00
1689|1389|2021-11-20-18:12:16.2951909-05:00
1717|1390|2021-11-20-18:12:16.2951958-05:00
914|1391|2021-11-20-18:12:16.2952004-05:00
849|1392|2021-11-20-18:12:16.2952052-05:00
62|1393|2021-11-20-18:12:16.2952099-05:00
549|1394|2021-11-20-18:12:16.2952191-05:00
129|1395|2021-11-20-18:12:16.2952302-05:00
1483|1396|2021-11-20-18:12:16.2952397-05:00
403|1397|2021-11-20-18:12:16.2952506-05:00
1419|1398|2021-11-20-18:12:16.2952589-05:00
508|1399|2021-11-20-18:12:16.2952637-05:00
397|1400|2021-11-20-18:12:16.2952683-05:00
1749|1401|2021-11-20-18:12:16.2952815-05:00
870|1402|2021-11-20-18:12:16.2952873-05:00
485|1403|2021-11-20-18:12:16.2952923-05:00
1791|1404|2021-11-20-18:12:16.2952995-05:00
475|1405|2021-11-20-18:12:16.2953044-05:00
1943|1406|2021-11-20-18:12:16.2953121-05:00
1768|1407|2021-11-20-18:12:16.2953230-05:00
1149|1408|2021-11-20-18:12:16.2953429-05:00
1893|1409|2021-11-20-18:12:16.2953509-05:00
1209|1410|2021-11-20-18:12:16.2953560-05:00
1216|1411|2021-11-20-18:12:16.2953608-05:00
957|1412|2021-11-20-18:12:16.2953661-05:00
1054|1413|2021-11-20-18:12:16.2954097-05:00
100|1414|2021-11-20-18:12:16.2954252-05:00
1682|1415|2021-11-20-18:12:16.2954340-05:00
98|1416|2021-11-20-18:12:16.2954415-05:00
1314|1417|2021-11-20-18:12:16.2954489-05:00
123|1418|2021-11-20-18:12:16.2954572-05:00
266|1419|2021-11-20-18:12:16.2954643-05:00
228|1420|2021-11-20-18:12:16.2954737-05:00
807|1421|2021-11-20-18:12:16.2954863-05:00
272|1422|2021-11-20-18:12:16.2954965-05:00
574|1423|2021-11-20-18:12:16.2955075-05:00
342|1424|2021-11-20-18:12:16.2955156-05:00
1746|1425|2021-11-20-18:12:16.2955202-05:00
1508|1426|2021-11-20-18:12:16.2955248-05:00
451|1427|2021-11-20-18:12:16.2955336-05:00
1998|1428|2021-11-20-18:12:16.2955443-05:00
1001|1429|2021-11-20-18:12:16.2955530-05:00
773|1430|2021-11-20-18:12:16.2955609-05:00
1751|1431|2021-11-20-18:12:16.2955705-05:00
327|1432|2021-11-20-18:12:16.2955794-05:00
1004|1433|2021-11-20-18:12:16.2955957-05:00
630|1434|2021-11-20-18:12:16.2956151-05:00
502|1435|2021-11-20-18:12:16.2956216-05:00
1658|1436|2021-11-20-18:12:16.2956263-05:00
1194|1437|2021-11-20-18:12:16.2956309-05:00
1909|1438|2021-11-20-18:12:16.2956354-05:00
452|1439|2021-11-20-18:12:16.2956397-05:00
685|1440|2021-11-20-18:12:16.2956441-05:00
217|1441|2021-11-20-18:12:16.2956520-05:00
1315|1442|2021-11-20-18:12:16.2956624-05:00
1356|1443|2021-11-20-18:12:16.2956716-05:00
572|1444|2021-11-20-18:12:16.2956827-05:00
598|1445|2021-11-20-18:12:16.2956921-05:00
1946|1446|2021-11-20-18:12:16.2956971-05:00
1814|1447|2021-11-20-18:12:16.2957025-05:00
1969|1448|2021-11-20-18:12:16.2957120-05:00
918|1449|2021-11-20-18:12:16.2957229-05:00
17|1450|2021-11-20-18:12:16.2957312-05:00
220|1451|2021-11-20-18:12:16.2957391-05:00
337|1452|2021-11-20-18:12:16.2957465-05:00
1238|1453|2021-11-20-18:12:16.2957545-05:00
293|1454|2021-11-20-18:12:16.2957614-05:00
1638|1455|2021-11-20-18:12:16.2957687-05:00
1503|1456|2021-11-20-18:12:16.2957763-05:00
346|1457|2021-11-20-18:12:16.2957838-05:00
177|1458|2021-11-20-18:12:16.2957923-05:00
78|1459|2021-11-20-18:12:16.2957993-05:00
1051|1460|2021-11-20-18:12:16.2958068-05:00
1593|1461|2021-11-20-18:12:16.2958144-05:00
1773|1462|2021-11-20-18:12:16.2958224-05:00
201|1463|2021-11-20-18:12:16.2958301-05:00
1256|1464|2021-11-20-18:12:16.2958380-05:00
1460|1465|2021-11-20-18:12:16.2958463-05:00
969|1466|2021-11-20-18:12:16.2958565-05:00
1975|1467|2021-11-20-18:12:16.2958800-05:00
530|1468|2021-11-20-18:12:16.2958915-05:00
1678|1469|2021-11-20-18:12:16.2958988-05:00
6|1470|2021-11-20-18:12:16.2959059-05:00
1047|1471|2021-11-20-18:12:16.2959134-05:00
1384|1472|2021-11-20-18:12:16.2959218-05:00
1699|1473|2021-11-20-18:12:16.2959302-05:00
1654|1474|2021-11-20-18:12:16.2959384-05:00
5|1475|2021-11-20-18:12:16.2959458-05:00
1501|1476|2021-11-20-18:12:16.2959539-05:00
1000|1477|2021-11-20-18:12:16.2959615-05:00
11|1478|2021-11-20-18:12:16.2959689-05:00
1793|1479|2021-11-20-18:12:16.2959766-05:00
1778|1480|2021-11-20-18:12:16.2959840-05:00
1693|1481|2021-11-20-18:12:16.2959918-05:00
516|1482|2021-11-20-18:12:16.2959998-05:00
1213|1483|2021-11-20-18:12:16.2960075-05:00
983|1484|2021-11-20-18:12:16.2960157-05:00
607|1485|2021-11-20-18:12:16.2960235-05:00
1444|1486|2021-11-20-18:12:16.2960346-05:00
1176|1487|2021-11-20-18:12:16.2960394-05:00
748|1488|2021-11-20-18:12:16.2960436-05:00
1013|1489|2021-11-20-18:12:16.2960479-05:00
1052|1490|2021-11-20-18:12:16.2960522-05:00
1368|1491|2021-11-20-18:12:16.2960563-05:00
1071|1492|2021-11-20-18:12:16.2960604-05:00
1870|1493|2021-11-20-18:12:16.2960645-05:00
1469|1494|2021-11-20-18:12:16.2960687-05:00
1119|1495|2021-11-20-18:12:16.2960728-05:00
514|1496|2021-11-20-18:12:16.2960769-05:00
1177|1497|2021-11-20-18:12:16.2960811-05:00
157|1498|2021-11-20-18:12:16.2960852-05:00
1146|1499|2021-11-20-18:12:16.2960894-05:00
1675|1500|2021-11-20-18:12:16.2961098-05:00
1988|1501|2021-11-20-18:12:16.2961285-05:00
1386|1502|2021-11-20-18:12:16.2961333-05:00
392|1503|2021-11-20-18:12:16.2961377-05:00
884|1504|2021-11-20-18:12:16.2961421-05:00
1137|1505|2021-11-20-18:12:16.2961464-05:00
904|1506|2021-11-20-18:12:16.2961507-05:00
694|1507|2021-11-20-18:12:16.2961549-05:00
1564|1508|2021-11-20-18:12:16.2961593-05:00
285|1509|2021-11-20-18:12:16.2961634-05:00
178|1510|2021-11-20-18:12:16.2961676-05:00
650|1511|2021-11-20-18:12:16.2961718-05:00
339|1512|2021-11-20-18:12:16.2961761-05:00
429|1513|2021-11-20-18:12:16.2961802-05:00
362|1514|2021-11-20-18:12:16.2961844-05:00
1334|1515|2021-11-20-18:12:16.2962160-05:00
1206|1516|2021-11-20-18:12:16.2962215-05:00
695|1517|2021-11-20-18:12:16.2962259-05:00
1305|1518|2021-11-20-18:12:16.2962303-05:00
782|1519|2021-11-20-18:12:16.2962345-05:00
2|1520|2021-11-20-18:12:16.2962386-05:00
1804|1521|2021-11-20-18:12:16.2962427-05:00
1355|1522|2021-11-20-18:12:16.2962468-05:00
1554|1523|2021-11-20-18:12:16.2962509-05:00
758|1524|2021-11-20-18:12:16.2962550-05:00
751|1525|2021-11-20-18:12:16.2962591-05:00
1949|1526|2021-11-20-18:12:16.2962632-05:00
1515|1527|2021-11-20-18:12:16.2962672-05:00
261|1528|2021-11-20-18:12:16.2962712-05:00
678|1529|2021-11-20-18:12:16.2962752-05:00
1608|1530|2021-11-20-18:12:16.2962795-05:00
440|1531|2021-11-20-18:12:16.2962836-05:00
882|1532|2021-11-20-18:12:16.2962875-05:00
1036|1533|2021-11-20-18:12:16.2962919-05:00
173|1534|2021-11-20-18:12:16.2962960-05:00
1802|1535|2021-11-20-18:12:16.2963023-05:00
380|1536|2021-11-20-18:12:16.2963068-05:00
140|1537|2021-11-20-18:12:16.2963107-05:00
396|1538|2021-11-20-18:12:16.2963149-05:00
1851|1539|2021-11-20-18:12:16.2963190-05:00
1706|1540|2021-11-20-18:12:16.2963230-05:00
906|1541|2021-11-20-18:12:16.2963271-05:00
1600|1542|2021-11-20-18:12:16.2963313-05:00
520|1543|2021-11-20-18:12:16.2963359-05:00
866|1544|2021-11-20-18:12:16.2963398-05:00
480|1545|2021-11-20-18:12:16.2963444-05:00
1154|1546|2021-11-20-18:12:16.2963483-05:00
717|1547|2021-11-20-18:12:16.2963523-05:00
1599|1548|2021-11-20-18:12:16.2963669-05:00
218|1549|2021-11-20-18:12:16.2963722-05:00
1905|1550|2021-11-20-18:12:16.2963762-05:00
1855|1551|2021-11-20-18:12:16.2963801-05:00
1863|1552|2021-11-20-18:12:16.2963840-05:00
1441|1553|2021-11-20-18:12:16.2963879-05:00
1160|1554|2021-11-20-18:12:16.2963918-05:00
1867|1555|2021-11-20-18:12:16.2963956-05:00
762|1556|2021-11-20-18:12:16.2963994-05:00
1846|1557|2021-11-20-18:12:16.2964032-05:00
1683|1558|2021-11-20-18:12:16.2964069-05:00
194|1559|2021-11-20-18:12:16.2964108-05:00
1186|1560|2021-11-20-18:12:16.2964146-05:00
1378|1561|2021-11-20-18:12:16.2964183-05:00
450|1562|2021-11-20-18:12:16.2964220-05:00
1050|1563|2021-11-20-18:12:16.2964259-05:00
757|1564|2021-11-20-18:12:16.2964295-05:00
1782|1565|2021-11-20-18:12:16.2964333-05:00
1762|1566|2021-11-20-18:12:16.2964371-05:00
1366|1567|2021-11-20-18:12:16.2964409-05:00
269|1568|2021-11-20-18:12:16.2964445-05:00
633|1569|2021-11-20-18:12:16.2964482-05:00
1064|1570|2021-11-20-18:12:16.2964518-05:00
1111|1571|2021-11-20-18:12:16.2964556-05:00
330|1572|2021-11-20-18:12:16.2964593-05:00
1433|1573|2021-11-20-18:12:16.2964631-05:00
1101|1574|2021-11-20-18:12:16.2964704-05:00
1250|1575|2021-11-20-18:12:16.2964751-05:00
253|1576|2021-11-20-18:12:16.2964789-05:00
951|1577|2021-11-20-18:12:16.2964828-05:00
810|1578|2021-11-20-18:12:16.2964865-05:00
334|1579|2021-11-20-18:12:16.2964903-05:00
1640|1580|2021-11-20-18:12:16.2964939-05:00
1394|1581|2021-11-20-18:12:16.2965185-05:00
1908|1582|2021-11-20-18:12:16.2965294-05:00
74|1583|2021-11-20-18:12:16.2965371-05:00
741|1584|2021-11-20-18:12:16.2965469-05:00
1756|1585|2021-11-20-18:12:16.2965539-05:00
610|1586|2021-11-20-18:12:16.2965577-05:00
1407|1587|2021-11-20-18:12:16.2965614-05:00
1877|1588|2021-11-20-18:12:16.2965651-05:00
335|1589|2021-11-20-18:12:16.2965688-05:00
1181|1590|2021-11-20-18:12:16.2965724-05:00
562|1591|2021-11-20-18:12:16.2965761-05:00
554|1592|2021-11-20-18:12:16.2965797-05:00
206|1593|2021-11-20-18:12:16.2965833-05:00
827|1594|2021-11-20-18:12:16.2965869-05:00
395|1595|2021-11-20-18:12:16.2965906-05:00
540|1596|2021-11-20-18:12:16.2965942-05:00
727|1597|2021-11-20-18:12:16.2965978-05:00
1776|1598|2021-11-20-18:12:16.2966013-05:00
1120|1599|2021-11-20-18:12:16.2966049-05:00
784|1600|2021-11-20-18:12:16.2966085-05:00
1738|1601|2021-11-20-18:12:16.2966120-05:00
449|1602|2021-11-20-18:12:16.2966156-05:00
1134|1603|2021-11-20-18:12:16.2966191-05:00
1283|1604|2021-11-20-18:12:16.2966226-05:00
980|1605|2021-11-20-18:12:16.2966262-05:00
1596|1606|2021-11-20-18:12:16.2966297-05:00
552|1607|2021-11-20-18:12:16.2966332-05:00
500|1608|2021-11-20-18:12:16.2966367-05:00
1892|1609|2021-11-20-18:12:16.2966402-05:00
1685|1610|2021-11-20-18:12:16.2966437-05:00
1811|1611|2021-11-20-18:12:16.2966473-05:00
1221|1612|2021-11-20-18:12:16.2966508-05:00
1406|1613|2021-11-20-18:12:16.2966543-05:00
648|1614|2021-11-20-18:12:16.2966673-05:00
1769|1615|2021-11-20-18:12:16.2966718-05:00
1461|1616|2021-11-20-18:12:16.2966756-05:00
399|1617|2021-11-20-18:12:16.2966791-05:00
