Start |2021-11-20-18:11:59.6270075-05:00
598|1088|2021-11-20-18:11:59.6535502-05:00
1760|1089|2021-11-20-18:11:59.6535652-05:00
311|1090|2021-11-20-18:11:59.6535772-05:00
496|1091|2021-11-20-18:11:59.6535895-05:00
1572|1092|2021-11-20-18:11:59.6536026-05:00
254|1093|2021-11-20-18:11:59.6536147-05:00
1428|1094|2021-11-20-18:11:59.6536273-05:00
1136|1095|2021-11-20-18:11:59.6536393-05:00
74|1096|2021-11-20-18:11:59.6536518-05:00
110|1097|2021-11-20-18:11:59.6536641-05:00
1874|1098|2021-11-20-18:11:59.6536760-05:00
227|1099|2021-11-20-18:11:59.6536884-05:00
1353|1100|2021-11-20-18:11:59.6537040-05:00
524|1101|2021-11-20-18:11:59.6537215-05:00
942|1102|2021-11-20-18:11:59.6537344-05:00
804|1103|2021-11-20-18:11:59.6537495-05:00
113|1104|2021-11-20-18:11:59.6537785-05:00
1013|1105|2021-11-20-18:11:59.6537922-05:00
89|1106|2021-11-20-18:11:59.6538070-05:00
1741|1107|2021-11-20-18:11:59.6538230-05:00
1686|1108|2021-11-20-18:11:59.6538341-05:00
197|1109|2021-11-20-18:11:59.6538414-05:00
1358|1110|2021-11-20-18:11:59.6538485-05:00
1663|1111|2021-11-20-18:11:59.6538557-05:00
1587|1112|2021-11-20-18:11:59.6538628-05:00
1952|1113|2021-11-20-18:11:59.6538698-05:00
1258|1114|2021-11-20-18:11:59.6538780-05:00
1822|1115|2021-11-20-18:11:59.6538918-05:00
1910|1116|2021-11-20-18:11:59.6539050-05:00
1938|1117|2021-11-20-18:11:59.6540151-05:00
1954|1118|2021-11-20-18:11:59.6540341-05:00
593|1119|2021-11-20-18:11:59.6540477-05:00
516|1120|2021-11-20-18:11:59.6540631-05:00
1027|1121|2021-11-20-18:11:59.6540774-05:00
1176|1122|2021-11-20-18:11:59.6540917-05:00
1230|1123|2021-11-20-18:11:59.6541048-05:00
1030|1124|2021-11-20-18:11:59.6541192-05:00
493|1125|2021-11-20-18:11:59.6541333-05:00
780|1126|2021-11-20-18:11:59.6541555-05:00
1547|1127|2021-11-20-18:11:59.6541884-05:00
1088|1128|2021-11-20-18:11:59.6542288-05:00
1705|1129|2021-11-20-18:11:59.6542448-05:00
704|1130|2021-11-20-18:11:59.6542595-05:00
1837|1131|2021-11-20-18:11:59.6542739-05:00
543|1132|2021-11-20-18:11:59.6542858-05:00
265|1133|2021-11-20-18:11:59.6542932-05:00
1740|1134|2021-11-20-18:11:59.6543010-05:00
1091|1135|2021-11-20-18:11:59.6543147-05:00
1271|1136|2021-11-20-18:11:59.6543317-05:00
134|1137|2021-11-20-18:11:59.6543637-05:00
325|1138|2021-11-20-18:11:59.6543808-05:00
411|1139|2021-11-20-18:11:59.6543950-05:00
1823|1140|2021-11-20-18:11:59.6544093-05:00
1523|1141|2021-11-20-18:11:59.6544207-05:00
617|1142|2021-11-20-18:11:59.6544281-05:00
430|1143|2021-11-20-18:11:59.6544354-05:00
418|1144|2021-11-20-18:11:59.6544423-05:00
634|1145|2021-11-20-18:11:59.6544492-05:00
905|1146|2021-11-20-18:11:59.6544563-05:00
1615|1147|2021-11-20-18:11:59.6544633-05:00
976|1148|2021-11-20-18:11:59.6544704-05:00
1605|1149|2021-11-20-18:11:59.6544774-05:00
1214|1150|2021-11-20-18:11:59.6544846-05:00
139|1151|2021-11-20-18:11:59.6544916-05:00
154|1152|2021-11-20-18:11:59.6544985-05:00
1270|1153|2021-11-20-18:11:59.6545379-05:00
1697|1154|2021-11-20-18:11:59.6545476-05:00
342|1155|2021-11-20-18:11:59.6545636-05:00
1321|1156|2021-11-20-18:11:59.6545795-05:00
1656|1157|2021-11-20-18:11:59.6545957-05:00
1756|1158|2021-11-20-18:11:59.6546105-05:00
1602|1159|2021-11-20-18:11:59.6546259-05:00
253|1160|2021-11-20-18:11:59.6546375-05:00
551|1161|2021-11-20-18:11:59.6546556-05:00
687|1162|2021-11-20-18:11:59.6546648-05:00
1981|1163|2021-11-20-18:11:59.6546739-05:00
1455|1164|2021-11-20-18:11:59.6546840-05:00
1515|1165|2021-11-20-18:11:59.6546940-05:00
1149|1166|2021-11-20-18:11:59.6547037-05:00
1338|1167|2021-11-20-18:11:59.6547138-05:00
210|1168|2021-11-20-18:11:59.6547238-05:00
208|1169|2021-11-20-18:11:59.6547336-05:00
550|1170|2021-11-20-18:11:59.6547519-05:00
1772|1171|2021-11-20-18:11:59.6547622-05:00
1616|1172|2021-11-20-18:11:59.6547731-05:00
1535|1173|2021-11-20-18:11:59.6547838-05:00
785|1174|2021-11-20-18:11:59.6547949-05:00
972|1175|2021-11-20-18:11:59.6548049-05:00
436|1176|2021-11-20-18:11:59.6548151-05:00
781|1177|2021-11-20-18:11:59.6548254-05:00
860|1178|2021-11-20-18:11:59.6548351-05:00
412|1179|2021-11-20-18:11:59.6548449-05:00
1570|1180|2021-11-20-18:11:59.6548544-05:00
1131|1181|2021-11-20-18:11:59.6548645-05:00
615|1182|2021-11-20-18:11:59.6548738-05:00
1435|1183|2021-11-20-18:11:59.6548834-05:00
514|1184|2021-11-20-18:11:59.6549024-05:00
585|1185|2021-11-20-18:11:59.6549126-05:00
1666|1186|2021-11-20-18:11:59.6549573-05:00
1216|1187|2021-11-20-18:11:59.6549707-05:00
558|1188|2021-11-20-18:11:59.6549817-05:00
1403|1189|2021-11-20-18:11:59.6549982-05:00
1747|1190|2021-11-20-18:11:59.6550123-05:00
1595|1191|2021-11-20-18:11:59.6550254-05:00
373|1192|2021-11-20-18:11:59.6550362-05:00
698|1193|2021-11-20-18:11:59.6550460-05:00
174|1194|2021-11-20-18:11:59.6550565-05:00
1272|1195|2021-11-20-18:11:59.6550706-05:00
882|1196|2021-11-20-18:11:59.6550824-05:00
648|1197|2021-11-20-18:11:59.6550930-05:00
949|1198|2021-11-20-18:11:59.6551029-05:00
894|1199|2021-11-20-18:11:59.6551128-05:00
1444|1200|2021-11-20-18:11:59.6551229-05:00
1530|1201|2021-11-20-18:11:59.6551428-05:00
1411|1202|2021-11-20-18:11:59.6551555-05:00
788|1203|2021-11-20-18:11:59.6551667-05:00
1100|1204|2021-11-20-18:11:59.6551772-05:00
1420|1205|2021-11-20-18:11:59.6551880-05:00
509|1206|2021-11-20-18:11:59.6552024-05:00
607|1207|2021-11-20-18:11:59.6552137-05:00
537|1208|2021-11-20-18:11:59.6552247-05:00
772|1209|2021-11-20-18:11:59.6552357-05:00
1918|1210|2021-11-20-18:11:59.6552465-05:00
583|1211|2021-11-20-18:11:59.6552569-05:00
866|1212|2021-11-20-18:11:59.6552683-05:00
1352|1213|2021-11-20-18:11:59.6552788-05:00
36|1214|2021-11-20-18:11:59.6552894-05:00
1102|1215|2021-11-20-18:11:59.6553026-05:00
1924|1216|2021-11-20-18:11:59.6553202-05:00
1196|1217|2021-11-20-18:11:59.6553317-05:00
1464|1218|2021-11-20-18:11:59.6553400-05:00
927|1219|2021-11-20-18:11:59.6553728-05:00
1854|1220|2021-11-20-18:11:59.6553886-05:00
1923|1221|2021-11-20-18:11:59.6553957-05:00
830|1222|2021-11-20-18:11:59.6554021-05:00
790|1223|2021-11-20-18:11:59.6554104-05:00
437|1224|2021-11-20-18:11:59.6554233-05:00
921|1225|2021-11-20-18:11:59.6554367-05:00
1399|1226|2021-11-20-18:11:59.6554481-05:00
971|1227|2021-11-20-18:11:59.6554606-05:00
1373|1228|2021-11-20-18:11:59.6554741-05:00
1453|1229|2021-11-20-18:11:59.6554852-05:00
93|1230|2021-11-20-18:11:59.6554961-05:00
1793|1231|2021-11-20-18:11:59.6555068-05:00
1833|1232|2021-11-20-18:11:59.6555172-05:00
1960|1233|2021-11-20-18:11:59.6555274-05:00
945|1234|2021-11-20-18:11:59.6555379-05:00
52|1235|2021-11-20-18:11:59.6555484-05:00
1688|1236|2021-11-20-18:11:59.6555591-05:00
1845|1237|2021-11-20-18:11:59.6555781-05:00
343|1238|2021-11-20-18:11:59.6555975-05:00
1058|1239|2021-11-20-18:11:59.6556085-05:00
63|1240|2021-11-20-18:11:59.6556191-05:00
1086|1241|2021-11-20-18:11:59.6556299-05:00
720|1242|2021-11-20-18:11:59.6556400-05:00
1778|1243|2021-11-20-18:11:59.6556505-05:00
1498|1244|2021-11-20-18:11:59.6556610-05:00
1178|1245|2021-11-20-18:11:59.6556716-05:00
778|1246|2021-11-20-18:11:59.6556820-05:00
1005|1247|2021-11-20-18:11:59.6557040-05:00
649|1248|2021-11-20-18:11:59.6557166-05:00
1064|1249|2021-11-20-18:11:59.6557272-05:00
1357|1250|2021-11-20-18:11:59.6557372-05:00
1640|1251|2021-11-20-18:11:59.6557471-05:00
1146|1252|2021-11-20-18:11:59.6558056-05:00
27|1253|2021-11-20-18:11:59.6558175-05:00
1035|1254|2021-11-20-18:11:59.6558277-05:00
1533|1255|2021-11-20-18:11:59.6558384-05:00
721|1256|2021-11-20-18:11:59.6558485-05:00
665|1257|2021-11-20-18:11:59.6558585-05:00
328|1258|2021-11-20-18:11:59.6558684-05:00
207|1259|2021-11-20-18:11:59.6558786-05:00
23|1260|2021-11-20-18:11:59.6558888-05:00
1536|1261|2021-11-20-18:11:59.6558993-05:00
1195|1262|2021-11-20-18:11:59.6559094-05:00
1051|1263|2021-11-20-18:11:59.6559201-05:00
655|1264|2021-11-20-18:11:59.6559303-05:00
127|1265|2021-11-20-18:11:59.6559402-05:00
755|1266|2021-11-20-18:11:59.6559499-05:00
893|1267|2021-11-20-18:11:59.6559600-05:00
416|1268|2021-11-20-18:11:59.6559787-05:00
1984|1269|2021-11-20-18:11:59.6559972-05:00
1383|1270|2021-11-20-18:11:59.6560073-05:00
90|1271|2021-11-20-18:11:59.6560172-05:00
873|1272|2021-11-20-18:11:59.6560273-05:00
413|1273|2021-11-20-18:11:59.6560375-05:00
870|1274|2021-11-20-18:11:59.6560474-05:00
774|1275|2021-11-20-18:11:59.6560573-05:00
1207|1276|2021-11-20-18:11:59.6560670-05:00
1041|1277|2021-11-20-18:11:59.6560770-05:00
1246|1278|2021-11-20-18:11:59.6560873-05:00
1234|1279|2021-11-20-18:11:59.6560973-05:00
143|1280|2021-11-20-18:11:59.6561074-05:00
404|1281|2021-11-20-18:11:59.6561173-05:00
314|1282|2021-11-20-18:11:59.6561270-05:00
329|1283|2021-11-20-18:11:59.6561370-05:00
101|1284|2021-11-20-18:11:59.6561468-05:00
454|1285|2021-11-20-18:11:59.6561652-05:00
659|1286|2021-11-20-18:11:59.6561762-05:00
1806|1287|2021-11-20-18:11:59.6561859-05:00
939|1288|2021-11-20-18:11:59.6561985-05:00
1385|1289|2021-11-20-18:11:59.6562090-05:00
1325|1290|2021-11-20-18:11:59.6562188-05:00
1059|1291|2021-11-20-18:11:59.6562291-05:00
1509|1292|2021-11-20-18:11:59.6562387-05:00
161|1293|2021-11-20-18:11:59.6562482-05:00
1046|1294|2021-11-20-18:11:59.6562577-05:00
525|1295|2021-11-20-18:11:59.6562679-05:00
1892|1296|2021-11-20-18:11:59.6562773-05:00
1652|1297|2021-11-20-18:11:59.6562869-05:00
1143|1298|2021-11-20-18:11:59.6562968-05:00
1378|1299|2021-11-20-18:11:59.6563067-05:00
456|1300|2021-11-20-18:11:59.6563169-05:00
1898|1301|2021-11-20-18:11:59.6563266-05:00
586|1302|2021-11-20-18:11:59.6563363-05:00
680|1303|2021-11-20-18:11:59.6563458-05:00
1651|1304|2021-11-20-18:11:59.6563550-05:00
1262|1305|2021-11-20-18:11:59.6563644-05:00
805|1306|2021-11-20-18:11:59.6563746-05:00
739|1307|2021-11-20-18:11:59.6563838-05:00
1177|1308|2021-11-20-18:11:59.6563920-05:00
290|1309|2021-11-20-18:11:59.6564085-05:00
332|1310|2021-11-20-18:11:59.6564189-05:00
1690|1311|2021-11-20-18:11:59.6564279-05:00
1391|1312|2021-11-20-18:11:59.6564365-05:00
1094|1313|2021-11-20-18:11:59.6564448-05:00
67|1314|2021-11-20-18:11:59.6564531-05:00
1597|1315|2021-11-20-18:11:59.6564624-05:00
1225|1316|2021-11-20-18:11:59.6564710-05:00
899|1317|2021-11-20-18:11:59.6564795-05:00
965|1318|2021-11-20-18:11:59.6565053-05:00
222|1319|2021-11-20-18:11:59.6565163-05:00
1486|1320|2021-11-20-18:11:59.6565257-05:00
962|1321|2021-11-20-18:11:59.6565349-05:00
1977|1322|2021-11-20-18:11:59.6565438-05:00
1034|1323|2021-11-20-18:11:59.6565562-05:00
643|1324|2021-11-20-18:11:59.6565653-05:00
366|1325|2021-11-20-18:11:59.6565741-05:00
590|1326|2021-11-20-18:11:59.6565831-05:00
714|1327|2021-11-20-18:11:59.6565921-05:00
1384|1328|2021-11-20-18:11:59.6566004-05:00
331|1329|2021-11-20-18:11:59.6566086-05:00
892|1330|2021-11-20-18:11:59.6566181-05:00
1555|1331|2021-11-20-18:11:59.6566284-05:00
1906|1332|2021-11-20-18:11:59.6566382-05:00
1882|1333|2021-11-20-18:11:59.6566676-05:00
803|1334|2021-11-20-18:11:59.6566788-05:00
262|1335|2021-11-20-18:11:59.6566875-05:00
1858|1336|2021-11-20-18:11:59.6566966-05:00
1636|1337|2021-11-20-18:11:59.6567066-05:00
670|1338|2021-11-20-18:11:59.6567161-05:00
826|1339|2021-11-20-18:11:59.6567246-05:00
1637|1340|2021-11-20-18:11:59.6567328-05:00
1917|1341|2021-11-20-18:11:59.6567411-05:00
622|1342|2021-11-20-18:11:59.6567504-05:00
631|1343|2021-11-20-18:11:59.6567598-05:00
1081|1344|2021-11-20-18:11:59.6567692-05:00
1633|1345|2021-11-20-18:11:59.6567781-05:00
1629|1346|2021-11-20-18:11:59.6567870-05:00
400|1347|2021-11-20-18:11:59.6567961-05:00
83|1348|2021-11-20-18:11:59.6568051-05:00
1427|1349|2021-11-20-18:11:59.6568138-05:00
1260|1350|2021-11-20-18:11:59.6568222-05:00
1007|1351|2021-11-20-18:11:59.6568312-05:00
710|1352|2021-11-20-18:11:59.6568402-05:00
940|1353|2021-11-20-18:11:59.6568491-05:00
1915|1354|2021-11-20-18:11:59.6568579-05:00
1500|1355|2021-11-20-18:11:59.6568669-05:00
1926|1356|2021-11-20-18:11:59.6568757-05:00
1540|1357|2021-11-20-18:11:59.6568845-05:00
14|1358|2021-11-20-18:11:59.6568933-05:00
1287|1359|2021-11-20-18:11:59.6569022-05:00
697|1360|2021-11-20-18:11:59.6569111-05:00
87|1361|2021-11-20-18:11:59.6569198-05:00
1328|1362|2021-11-20-18:11:59.6569285-05:00
849|1363|2021-11-20-18:11:59.6569373-05:00
1379|1364|2021-11-20-18:11:59.6569460-05:00
792|1365|2021-11-20-18:11:59.6569547-05:00
1789|1366|2021-11-20-18:11:59.6569933-05:00
1518|1367|2021-11-20-18:11:59.6570039-05:00
284|1368|2021-11-20-18:11:59.6570130-05:00
1828|1369|2021-11-20-18:11:59.6570219-05:00
1743|1370|2021-11-20-18:11:59.6570307-05:00
1575|1371|2021-11-20-18:11:59.6570394-05:00
224|1372|2021-11-20-18:11:59.6570481-05:00
145|1373|2021-11-20-18:11:59.6570568-05:00
564|1374|2021-11-20-18:11:59.6570655-05:00
1557|1375|2021-11-20-18:11:59.6570741-05:00
320|1376|2021-11-20-18:11:59.6570829-05:00
1306|1377|2021-11-20-18:11:59.6570917-05:00
1980|1378|2021-11-20-18:11:59.6571004-05:00
1008|1379|2021-11-20-18:11:59.6571090-05:00
725|1380|2021-11-20-18:11:59.6571176-05:00
181|1381|2021-11-20-18:11:59.6571262-05:00
609|1382|2021-11-20-18:11:59.6571349-05:00
1959|1383|2021-11-20-18:11:59.6571436-05:00
1065|1384|2021-11-20-18:11:59.6571522-05:00
1885|1385|2021-11-20-18:11:59.6571607-05:00
852|1386|2021-11-20-18:11:59.6571692-05:00
994|1387|2021-11-20-18:11:59.6571777-05:00
1971|1388|2021-11-20-18:11:59.6571909-05:00
1264|1389|2021-11-20-18:11:59.6572003-05:00
326|1390|2021-11-20-18:11:59.6572091-05:00
299|1391|2021-11-20-18:11:59.6572177-05:00
1611|1392|2021-11-20-18:11:59.6572262-05:00
1344|1393|2021-11-20-18:11:59.6572348-05:00
125|1394|2021-11-20-18:11:59.6572434-05:00
1545|1395|2021-11-20-18:11:59.6572519-05:00
565|1396|2021-11-20-18:11:59.6572605-05:00
1781|1397|2021-11-20-18:11:59.6572690-05:00
1215|1398|2021-11-20-18:11:59.6572775-05:00
277|1399|2021-11-20-18:11:59.6573217-05:00
1861|1400|2021-11-20-18:11:59.6573320-05:00
128|1401|2021-11-20-18:11:59.6573406-05:00
138|1402|2021-11-20-18:11:59.6573491-05:00
276|1403|2021-11-20-18:11:59.6573576-05:00
1674|1404|2021-11-20-18:11:59.6573660-05:00
1689|1405|2021-11-20-18:11:59.6573744-05:00
789|1406|2021-11-20-18:11:59.6573826-05:00
573|1407|2021-11-20-18:11:59.6573911-05:00
374|1408|2021-11-20-18:11:59.6573995-05:00
345|1409|2021-11-20-18:11:59.6574078-05:00
1175|1410|2021-11-20-18:11:59.6574161-05:00
588|1411|2021-11-20-18:11:59.6574244-05:00
1559|1412|2021-11-20-18:11:59.6574326-05:00
1019|1413|2021-11-20-18:11:59.6574410-05:00
577|1414|2021-11-20-18:11:59.6574493-05:00
521|1415|2021-11-20-18:11:59.6574576-05:00
1443|1416|2021-11-20-18:11:59.6574660-05:00
1365|1417|2021-11-20-18:11:59.6574743-05:00
1788|1418|2021-11-20-18:11:59.6574824-05:00
1496|1419|2021-11-20-18:11:59.6574907-05:00
1947|1420|2021-11-20-18:11:59.6574988-05:00
821|1421|2021-11-20-18:11:59.6575070-05:00
1534|1422|2021-11-20-18:11:59.6575151-05:00
996|1423|2021-11-20-18:11:59.6575233-05:00
1458|1424|2021-11-20-18:11:59.6575315-05:00
1414|1425|2021-11-20-18:11:59.6575397-05:00
1968|1426|2021-11-20-18:11:59.6575478-05:00
865|1427|2021-11-20-18:11:59.6575559-05:00
13|1428|2021-11-20-18:11:59.6575640-05:00
1012|1429|2021-11-20-18:11:59.6575720-05:00
1001|1430|2021-11-20-18:11:59.6575801-05:00
517|1431|2021-11-20-18:11:59.6575881-05:00
80|1432|2021-11-20-18:11:59.6576261-05:00
1695|1433|2021-11-20-18:11:59.6576360-05:00
1141|1434|2021-11-20-18:11:59.6576471-05:00
587|1435|2021-11-20-18:11:59.6576560-05:00
40|1436|2021-11-20-18:11:59.6576643-05:00
354|1437|2021-11-20-18:11:59.6576724-05:00
279|1438|2021-11-20-18:11:59.6576806-05:00
1329|1439|2021-11-20-18:11:59.6576887-05:00
1112|1440|2021-11-20-18:11:59.6576967-05:00
273|1441|2021-11-20-18:11:59.6577047-05:00
620|1442|2021-11-20-18:11:59.6577126-05:00
1618|1443|2021-11-20-18:11:59.6577206-05:00
116|1444|2021-11-20-18:11:59.6577286-05:00
1731|1445|2021-11-20-18:11:59.6577365-05:00
752|1446|2021-11-20-18:11:59.6577444-05:00
610|1447|2021-11-20-18:11:59.6577524-05:00
798|1448|2021-11-20-18:11:59.6577604-05:00
1586|1449|2021-11-20-18:11:59.6577706-05:00
78|1450|2021-11-20-18:11:59.6577796-05:00
1183|1451|2021-11-20-18:11:59.6577877-05:00
1997|1452|2021-11-20-18:11:59.6577958-05:00
1718|1453|2021-11-20-18:11:59.6578038-05:00
333|1454|2021-11-20-18:11:59.6578117-05:00
1063|1455|2021-11-20-18:11:59.6578197-05:00
575|1456|2021-11-20-18:11:59.6578275-05:00
1158|1457|2021-11-20-18:11:59.6578353-05:00
791|1458|2021-11-20-18:11:59.6578432-05:00
248|1459|2021-11-20-18:11:59.6578510-05:00
1720|1460|2021-11-20-18:11:59.6578588-05:00
1922|1461|2021-11-20-18:11:59.6578666-05:00
548|1462|2021-11-20-18:11:59.6578744-05:00
1320|1463|2021-11-20-18:11:59.6578822-05:00
1313|1464|2021-11-20-18:11:59.6578900-05:00
663|1465|2021-11-20-18:11:59.6579152-05:00
482|1466|2021-11-20-18:11:59.6579246-05:00
1871|1467|2021-11-20-18:11:59.6579327-05:00
1866|1468|2021-11-20-18:11:59.6579407-05:00
1991|1469|2021-11-20-18:11:59.6579486-05:00
477|1470|2021-11-20-18:11:59.6579565-05:00
1124|1471|2021-11-20-18:11:59.6579643-05:00
1125|1472|2021-11-20-18:11:59.6579721-05:00
426|1473|2021-11-20-18:11:59.6579798-05:00
393|1474|2021-11-20-18:11:59.6579876-05:00
1657|1475|2021-11-20-18:11:59.6579953-05:00
204|1476|2021-11-20-18:11:59.6580029-05:00
1921|1477|2021-11-20-18:11:59.6580106-05:00
886|1478|2021-11-20-18:11:59.6580182-05:00
1726|1479|2021-11-20-18:11:59.6580259-05:00
728|1480|2021-11-20-18:11:59.6580336-05:00
1322|1481|2021-11-20-18:11:59.6580411-05:00
58|1482|2021-11-20-18:11:59.6580488-05:00
424|1483|2021-11-20-18:11:59.6580564-05:00
941|1484|2021-11-20-18:11:59.6580642-05:00
1820|1485|2021-11-20-18:11:59.6580720-05:00
528|1486|2021-11-20-18:11:59.6580796-05:00
377|1487|2021-11-20-18:11:59.6580871-05:00
1348|1488|2021-11-20-18:11:59.6580947-05:00
107|1489|2021-11-20-18:11:59.6581022-05:00
15|1490|2021-11-20-18:11:59.6581099-05:00
908|1491|2021-11-20-18:11:59.6581174-05:00
1556|1492|2021-11-20-18:11:59.6581249-05:00
41|1493|2021-11-20-18:11:59.6581324-05:00
1604|1494|2021-11-20-18:11:59.6581399-05:00
1185|1495|2021-11-20-18:11:59.6581474-05:00
1708|1496|2021-11-20-18:11:59.6581548-05:00
1237|1497|2021-11-20-18:11:59.6581622-05:00
294|1498|2021-11-20-18:11:59.6582055-05:00
1437|1499|2021-11-20-18:11:59.6582148-05:00
1222|1500|2021-11-20-18:11:59.6582225-05:00
876|1501|2021-11-20-18:11:59.6582301-05:00
758|1502|2021-11-20-18:11:59.6582377-05:00
819|1503|2021-11-20-18:11:59.6582450-05:00
1105|1504|2021-11-20-18:11:59.6582524-05:00
992|1505|2021-11-20-18:11:59.6582597-05:00
68|1506|2021-11-20-18:11:59.6582671-05:00
1553|1507|2021-11-20-18:11:59.6582745-05:00
1292|1508|2021-11-20-18:11:59.6582818-05:00
668|1509|2021-11-20-18:11:59.6582891-05:00
872|1510|2021-11-20-18:11:59.6582965-05:00
666|1511|2021-11-20-18:11:59.6583038-05:00
293|1512|2021-11-20-18:11:59.6583112-05:00
1040|1513|2021-11-20-18:11:59.6583480-05:00
1511|1514|2021-11-20-18:11:59.6583573-05:00
384|1515|2021-11-20-18:11:59.6583650-05:00
1857|1516|2021-11-20-18:11:59.6583724-05:00
147|1517|2021-11-20-18:11:59.6583797-05:00
433|1518|2021-11-20-18:11:59.6583871-05:00
1517|1519|2021-11-20-18:11:59.6583944-05:00
129|1520|2021-11-20-18:11:59.6584017-05:00
149|1521|2021-11-20-18:11:59.6584089-05:00
508|1522|2021-11-20-18:11:59.6584161-05:00
1767|1523|2021-11-20-18:11:59.6584233-05:00
1970|1524|2021-11-20-18:11:59.6584306-05:00
1591|1525|2021-11-20-18:11:59.6584379-05:00
1514|1526|2021-11-20-18:11:59.6584451-05:00
1095|1527|2021-11-20-18:11:59.6584524-05:00
824|1528|2021-11-20-18:11:59.6584596-05:00
1209|1529|2021-11-20-18:11:59.6584668-05:00
1949|1530|2021-11-20-18:11:59.6584739-05:00
944|1531|2021-11-20-18:11:59.6584817-05:00
1625|1532|2021-11-20-18:11:59.6584888-05:00
1369|1533|2021-11-20-18:11:59.6584959-05:00
492|1534|2021-11-20-18:11:59.6585030-05:00
1851|1535|2021-11-20-18:11:59.6585101-05:00
619|1536|2021-11-20-18:11:59.6585175-05:00
1232|1537|2021-11-20-18:11:59.6585246-05:00
1290|1538|2021-11-20-18:11:59.6585316-05:00
1948|1539|2021-11-20-18:11:59.6585386-05:00
1724|1540|2021-11-20-18:11:59.6585456-05:00
983|1541|2021-11-20-18:11:59.6585525-05:00
1053|1542|2021-11-20-18:11:59.6585594-05:00
719|1543|2021-11-20-18:11:59.6585663-05:00
1223|1544|2021-11-20-18:11:59.6585732-05:00
1343|1545|2021-11-20-18:11:59.6585801-05:00
591|1546|2021-11-20-18:11:59.6586037-05:00
544|1547|2021-11-20-18:11:59.6586123-05:00
491|1548|2021-11-20-18:11:59.6586193-05:00
1227|1549|2021-11-20-18:11:59.6586263-05:00
1300|1550|2021-11-20-18:11:59.6586332-05:00
1566|1551|2021-11-20-18:11:59.6586402-05:00
863|1552|2021-11-20-18:11:59.6586471-05:00
767|1553|2021-11-20-18:11:59.6586540-05:00
1339|1554|2021-11-20-18:11:59.6586608-05:00
1110|1555|2021-11-20-18:11:59.6586677-05:00
337|1556|2021-11-20-18:11:59.6586745-05:00
988|1557|2021-11-20-18:11:59.6586813-05:00
845|1558|2021-11-20-18:11:59.6586881-05:00
1467|1559|2021-11-20-18:11:59.6586948-05:00
1412|1560|2021-11-20-18:11:59.6587018-05:00
998|1561|2021-11-20-18:11:59.6587085-05:00
768|1562|2021-11-20-18:11:59.6587153-05:00
94|1563|2021-11-20-18:11:59.6587221-05:00
692|1564|2021-11-20-18:11:59.6587288-05:00
1911|1565|2021-11-20-18:11:59.6587356-05:00
1015|1566|2021-11-20-18:11:59.6587423-05:00
901|1567|2021-11-20-18:11:59.6587491-05:00
489|1568|2021-11-20-18:11:59.6587558-05:00
1661|1569|2021-11-20-18:11:59.6587625-05:00
1759|1570|2021-11-20-18:11:59.6587692-05:00
578|1571|2021-11-20-18:11:59.6587760-05:00
809|1572|2021-11-20-18:11:59.6587827-05:00
445|1573|2021-11-20-18:11:59.6587894-05:00
1783|1574|2021-11-20-18:11:59.6587960-05:00
1151|1575|2021-11-20-18:11:59.6588105-05:00
1093|1576|2021-11-20-18:11:59.6588191-05:00
1794|1577|2021-11-20-18:11:59.6588288-05:00
480|1578|2021-11-20-18:11:59.6588356-05:00
579|1579|2021-11-20-18:11:59.6588548-05:00
1021|1580|2021-11-20-18:11:59.6588628-05:00
1000|1581|2021-11-20-18:11:59.6588695-05:00
546|1582|2021-11-20-18:11:59.6588761-05:00
1532|1583|2021-11-20-18:11:59.6588826-05:00
1899|1584|2021-11-20-18:11:59.6588892-05:00
341|1585|2021-11-20-18:11:59.6588957-05:00
69|1586|2021-11-20-18:11:59.6589023-05:00
890|1587|2021-11-20-18:11:59.6589088-05:00
43|1588|2021-11-20-18:11:59.6589152-05:00
1376|1589|2021-11-20-18:11:59.6589216-05:00
1487|1590|2021-11-20-18:11:59.6589281-05:00
1628|1591|2021-11-20-18:11:59.6589345-05:00
391|1592|2021-11-20-18:11:59.6589410-05:00
1839|1593|2021-11-20-18:11:59.6589474-05:00
486|1594|2021-11-20-18:11:59.6589538-05:00
754|1595|2021-11-20-18:11:59.6589603-05:00
203|1596|2021-11-20-18:11:59.6589668-05:00
963|1597|2021-11-20-18:11:59.6589733-05:00
29|1598|2021-11-20-18:11:59.6589798-05:00
1302|1599|2021-11-20-18:11:59.6589861-05:00
330|1600|2021-11-20-18:11:59.6589925-05:00
1710|1601|2021-11-20-18:11:59.6589989-05:00
30|1602|2021-11-20-18:11:59.6590053-05:00
874|1603|2021-11-20-18:11:59.6590117-05:00
1465|1604|2021-11-20-18:11:59.6590181-05:00
727|1605|2021-11-20-18:11:59.6590245-05:00
786|1606|2021-11-20-18:11:59.6590309-05:00
379|1607|2021-11-20-18:11:59.6590373-05:00
1004|1608|2021-11-20-18:11:59.6590437-05:00
219|1609|2021-11-20-18:11:59.6590501-05:00
37|1610|2021-11-20-18:11:59.6590565-05:00
560|1611|2021-11-20-18:11:59.6590627-05:00
440|1612|2021-11-20-18:11:59.6590870-05:00
247|1613|2021-11-20-18:11:59.6590951-05:00
466|1614|2021-11-20-18:11:59.6591016-05:00
