Start |2021-11-20-17:26:39.2644872-05:00
868,868,2021-11-20-17:26:39.2682905-05:00
1834,1591912,2021-11-20-17:26:39.2686964-05:00
145,230827240,2021-11-20-17:26:39.2687272-05:00
1695,391252171800,2021-11-20-17:26:39.2687379-05:00
1014,396729702205200,2021-11-20-17:26:39.2687452-05:00
1901,∞,2021-11-20-17:26:39.2709069-05:00
18,∞,2021-11-20-17:26:39.2709086-05:00
1267,∞,2021-11-20-17:26:39.2709103-05:00
917,∞,2021-11-20-17:26:39.2709120-05:00
412,∞,2021-11-20-17:26:39.2709137-05:00
1281,∞,2021-11-20-17:26:39.2709154-05:00
1731,∞,2021-11-20-17:26:39.2709171-05:00
404,∞,2021-11-20-17:26:39.2709188-05:00
33,∞,2021-11-20-17:26:39.2709205-05:00
138,∞,2021-11-20-17:26:39.2709222-05:00
1375,∞,2021-11-20-17:26:39.2709239-05:00
1978,∞,2021-11-20-17:26:39.2709256-05:00
1374,∞,2021-11-20-17:26:39.2709273-05:00
264,∞,2021-11-20-17:26:39.2709290-05:00
900,∞,2021-11-20-17:26:39.2709307-05:00
651,∞,2021-11-20-17:26:39.2709324-05:00
520,∞,2021-11-20-17:26:39.2709341-05:00
724,∞,2021-11-20-17:26:39.2709358-05:00
980,∞,2021-11-20-17:26:39.2709375-05:00
85,∞,2021-11-20-17:26:39.2709392-05:00
986,∞,2021-11-20-17:26:39.2709409-05:00
1609,∞,2021-11-20-17:26:39.2709425-05:00
493,∞,2021-11-20-17:26:39.2709442-05:00
659,∞,2021-11-20-17:26:39.2709459-05:00
382,∞,2021-11-20-17:26:39.2709519-05:00
1056,∞,2021-11-20-17:26:39.2709542-05:00
789,∞,2021-11-20-17:26:39.2709560-05:00
1953,∞,2021-11-20-17:26:39.2709578-05:00
451,∞,2021-11-20-17:26:39.2709595-05:00
1884,∞,2021-11-20-17:26:39.2709611-05:00
1805,∞,2021-11-20-17:26:39.2709627-05:00
1655,∞,2021-11-20-17:26:39.2709643-05:00
576,∞,2021-11-20-17:26:39.2709659-05:00
1815,∞,2021-11-20-17:26:39.2709675-05:00
1169,∞,2021-11-20-17:26:39.2709690-05:00
1220,∞,2021-11-20-17:26:39.2709706-05:00
1584,∞,2021-11-20-17:26:39.2709722-05:00
58,∞,2021-11-20-17:26:39.2709738-05:00
1434,∞,2021-11-20-17:26:39.2709754-05:00
1403,∞,2021-11-20-17:26:39.2709769-05:00
1736,∞,2021-11-20-17:26:39.2709785-05:00
1291,∞,2021-11-20-17:26:39.2709801-05:00
75,∞,2021-11-20-17:26:39.2709817-05:00
372,∞,2021-11-20-17:26:39.2709833-05:00
379,∞,2021-11-20-17:26:39.2709848-05:00
1581,∞,2021-11-20-17:26:39.2709882-05:00
793,∞,2021-11-20-17:26:39.2709903-05:00
203,∞,2021-11-20-17:26:39.2709920-05:00
1001,∞,2021-11-20-17:26:39.2709937-05:00
737,∞,2021-11-20-17:26:39.2709953-05:00
1924,∞,2021-11-20-17:26:39.2709969-05:00
1439,∞,2021-11-20-17:26:39.2709985-05:00
1372,∞,2021-11-20-17:26:39.2710001-05:00
800,∞,2021-11-20-17:26:39.2710016-05:00
1079,∞,2021-11-20-17:26:39.2710032-05:00
292,∞,2021-11-20-17:26:39.2710047-05:00
1524,∞,2021-11-20-17:26:39.2710063-05:00
609,∞,2021-11-20-17:26:39.2710079-05:00
535,∞,2021-11-20-17:26:39.2710138-05:00
1356,∞,2021-11-20-17:26:39.2710160-05:00
492,∞,2021-11-20-17:26:39.2710178-05:00
1777,∞,2021-11-20-17:26:39.2710195-05:00
1952,∞,2021-11-20-17:26:39.2710211-05:00
148,∞,2021-11-20-17:26:39.2710227-05:00
333,∞,2021-11-20-17:26:39.2710243-05:00
1719,∞,2021-11-20-17:26:39.2710259-05:00
1403,∞,2021-11-20-17:26:39.2710275-05:00
1558,∞,2021-11-20-17:26:39.2710291-05:00
1094,∞,2021-11-20-17:26:39.2710306-05:00
1680,∞,2021-11-20-17:26:39.2710322-05:00
1066,∞,2021-11-20-17:26:39.2710337-05:00
462,∞,2021-11-20-17:26:39.2710353-05:00
1290,∞,2021-11-20-17:26:39.2710368-05:00
1576,∞,2021-11-20-17:26:39.2710384-05:00
349,∞,2021-11-20-17:26:39.2710400-05:00
1694,∞,2021-11-20-17:26:39.2710415-05:00
1534,∞,2021-11-20-17:26:39.2710431-05:00
122,∞,2021-11-20-17:26:39.2710447-05:00
281,∞,2021-11-20-17:26:39.2710463-05:00
801,∞,2021-11-20-17:26:39.2710479-05:00
263,∞,2021-11-20-17:26:39.2710494-05:00
586,∞,2021-11-20-17:26:39.2710510-05:00
953,∞,2021-11-20-17:26:39.2710526-05:00
1714,∞,2021-11-20-17:26:39.2710541-05:00
1960,∞,2021-11-20-17:26:39.2710557-05:00
366,∞,2021-11-20-17:26:39.2710573-05:00
283,∞,2021-11-20-17:26:39.2710589-05:00
1775,∞,2021-11-20-17:26:39.2710605-05:00
737,∞,2021-11-20-17:26:39.2710622-05:00
877,∞,2021-11-20-17:26:39.2710638-05:00
1695,∞,2021-11-20-17:26:39.2710653-05:00
976,∞,2021-11-20-17:26:39.2710670-05:00
1523,∞,2021-11-20-17:26:39.2710729-05:00
78,∞,2021-11-20-17:26:39.2710752-05:00
911,∞,2021-11-20-17:26:39.2710770-05:00
1958,∞,2021-11-20-17:26:39.2710804-05:00
1338,∞,2021-11-20-17:26:39.2710826-05:00
1926,∞,2021-11-20-17:26:39.2710843-05:00
40,∞,2021-11-20-17:26:39.2710861-05:00
659,∞,2021-11-20-17:26:39.2710878-05:00
179,∞,2021-11-20-17:26:39.2710895-05:00
1235,∞,2021-11-20-17:26:39.2710912-05:00
1109,∞,2021-11-20-17:26:39.2710929-05:00
1321,∞,2021-11-20-17:26:39.2710946-05:00
1670,∞,2021-11-20-17:26:39.2710964-05:00
1462,∞,2021-11-20-17:26:39.2710981-05:00
149,∞,2021-11-20-17:26:39.2710998-05:00
1795,∞,2021-11-20-17:26:39.2711015-05:00
452,∞,2021-11-20-17:26:39.2711032-05:00
1384,∞,2021-11-20-17:26:39.2711049-05:00
758,∞,2021-11-20-17:26:39.2711066-05:00
1403,∞,2021-11-20-17:26:39.2711084-05:00
328,∞,2021-11-20-17:26:39.2711101-05:00
1734,∞,2021-11-20-17:26:39.2711118-05:00
1093,∞,2021-11-20-17:26:39.2711135-05:00
1905,∞,2021-11-20-17:26:39.2711152-05:00
825,∞,2021-11-20-17:26:39.2711169-05:00
239,∞,2021-11-20-17:26:39.2711186-05:00
188,∞,2021-11-20-17:26:39.2711203-05:00
1966,∞,2021-11-20-17:26:39.2711220-05:00
1436,∞,2021-11-20-17:26:39.2711237-05:00
1627,∞,2021-11-20-17:26:39.2711254-05:00
821,∞,2021-11-20-17:26:39.2711271-05:00
217,∞,2021-11-20-17:26:39.2711288-05:00
1985,∞,2021-11-20-17:26:39.2711306-05:00
91,∞,2021-11-20-17:26:39.2711324-05:00
939,∞,2021-11-20-17:26:39.2711384-05:00
1212,∞,2021-11-20-17:26:39.2711407-05:00
666,∞,2021-11-20-17:26:39.2711425-05:00
390,∞,2021-11-20-17:26:39.2711443-05:00
357,∞,2021-11-20-17:26:39.2711460-05:00
1608,∞,2021-11-20-17:26:39.2711476-05:00
82,∞,2021-11-20-17:26:39.2711493-05:00
1621,∞,2021-11-20-17:26:39.2711509-05:00
623,∞,2021-11-20-17:26:39.2711525-05:00
1028,∞,2021-11-20-17:26:39.2711540-05:00
1477,∞,2021-11-20-17:26:39.2711556-05:00
1631,∞,2021-11-20-17:26:39.2711572-05:00
44,∞,2021-11-20-17:26:39.2711587-05:00
499,∞,2021-11-20-17:26:39.2711603-05:00
218,∞,2021-11-20-17:26:39.2711619-05:00
488,∞,2021-11-20-17:26:39.2711635-05:00
1323,∞,2021-11-20-17:26:39.2711651-05:00
1353,∞,2021-11-20-17:26:39.2711666-05:00
120,∞,2021-11-20-17:26:39.2711682-05:00
292,∞,2021-11-20-17:26:39.2711698-05:00
648,∞,2021-11-20-17:26:39.2711713-05:00
1788,∞,2021-11-20-17:26:39.2711729-05:00
985,∞,2021-11-20-17:26:39.2711745-05:00
1005,∞,2021-11-20-17:26:39.2711847-05:00
1133,∞,2021-11-20-17:26:39.2711875-05:00
1099,∞,2021-11-20-17:26:39.2711894-05:00
1739,∞,2021-11-20-17:26:39.2711911-05:00
74,∞,2021-11-20-17:26:39.2711928-05:00
1222,∞,2021-11-20-17:26:39.2711944-05:00
551,∞,2021-11-20-17:26:39.2711960-05:00
414,∞,2021-11-20-17:26:39.2711977-05:00
892,∞,2021-11-20-17:26:39.2711993-05:00
1336,∞,2021-11-20-17:26:39.2712009-05:00
1580,∞,2021-11-20-17:26:39.2712025-05:00
524,∞,2021-11-20-17:26:39.2712040-05:00
937,∞,2021-11-20-17:26:39.2712057-05:00
1130,∞,2021-11-20-17:26:39.2712073-05:00
63,∞,2021-11-20-17:26:39.2712089-05:00
1027,∞,2021-11-20-17:26:39.2712105-05:00
1149,∞,2021-11-20-17:26:39.2712120-05:00
1321,∞,2021-11-20-17:26:39.2712136-05:00
707,∞,2021-11-20-17:26:39.2712152-05:00
1111,∞,2021-11-20-17:26:39.2712167-05:00
66,∞,2021-11-20-17:26:39.2712183-05:00
428,∞,2021-11-20-17:26:39.2712199-05:00
1193,∞,2021-11-20-17:26:39.2712214-05:00
196,∞,2021-11-20-17:26:39.2712230-05:00
1689,∞,2021-11-20-17:26:39.2712246-05:00
1749,∞,2021-11-20-17:26:39.2712262-05:00
949,∞,2021-11-20-17:26:39.2712277-05:00
305,∞,2021-11-20-17:26:39.2712293-05:00
1468,∞,2021-11-20-17:26:39.2712309-05:00
97,∞,2021-11-20-17:26:39.2712324-05:00
1693,∞,2021-11-20-17:26:39.2712340-05:00
1442,∞,2021-11-20-17:26:39.2712356-05:00
1150,∞,2021-11-20-17:26:39.2712371-05:00
228,∞,2021-11-20-17:26:39.2712387-05:00
1660,∞,2021-11-20-17:26:39.2712451-05:00
1256,∞,2021-11-20-17:26:39.2712474-05:00
1258,∞,2021-11-20-17:26:39.2712492-05:00
1868,∞,2021-11-20-17:26:39.2712508-05:00
9,∞,2021-11-20-17:26:39.2712525-05:00
399,∞,2021-11-20-17:26:39.2712541-05:00
72,∞,2021-11-20-17:26:39.2712559-05:00
614,∞,2021-11-20-17:26:39.2712575-05:00
586,∞,2021-11-20-17:26:39.2712592-05:00
296,∞,2021-11-20-17:26:39.2712608-05:00
463,∞,2021-11-20-17:26:39.2712625-05:00
1974,∞,2021-11-20-17:26:39.2712641-05:00
1280,∞,2021-11-20-17:26:39.2712658-05:00
1357,∞,2021-11-20-17:26:39.2712674-05:00
1261,∞,2021-11-20-17:26:39.2712691-05:00
326,∞,2021-11-20-17:26:39.2712707-05:00
971,∞,2021-11-20-17:26:39.2712724-05:00
971,∞,2021-11-20-17:26:39.2712740-05:00
1941,∞,2021-11-20-17:26:39.2712756-05:00
678,∞,2021-11-20-17:26:39.2712773-05:00
919,∞,2021-11-20-17:26:39.2712789-05:00
577,∞,2021-11-20-17:26:39.2712805-05:00
1940,∞,2021-11-20-17:26:39.2712822-05:00
903,∞,2021-11-20-17:26:39.2712839-05:00
51,∞,2021-11-20-17:26:39.2712855-05:00
325,∞,2021-11-20-17:26:39.2712871-05:00
273,∞,2021-11-20-17:26:39.2712888-05:00
247,∞,2021-11-20-17:26:39.2712904-05:00
946,∞,2021-11-20-17:26:39.2712920-05:00
796,∞,2021-11-20-17:26:39.2712937-05:00
1643,∞,2021-11-20-17:26:39.2712953-05:00
139,∞,2021-11-20-17:26:39.2712969-05:00
1373,∞,2021-11-20-17:26:39.2712986-05:00
709,∞,2021-11-20-17:26:39.2713002-05:00
1470,∞,2021-11-20-17:26:39.2713062-05:00
806,∞,2021-11-20-17:26:39.2713084-05:00
1769,∞,2021-11-20-17:26:39.2713102-05:00
1281,∞,2021-11-20-17:26:39.2713118-05:00
1313,∞,2021-11-20-17:26:39.2713136-05:00
308,∞,2021-11-20-17:26:39.2713152-05:00
1040,∞,2021-11-20-17:26:39.2713168-05:00
1452,∞,2021-11-20-17:26:39.2713185-05:00
1842,∞,2021-11-20-17:26:39.2713218-05:00
898,∞,2021-11-20-17:26:39.2713239-05:00
1732,∞,2021-11-20-17:26:39.2713257-05:00
1714,∞,2021-11-20-17:26:39.2713288-05:00
469,∞,2021-11-20-17:26:39.2713304-05:00
1592,∞,2021-11-20-17:26:39.2713320-05:00
1043,∞,2021-11-20-17:26:39.2713335-05:00
1142,∞,2021-11-20-17:26:39.2713351-05:00
1126,∞,2021-11-20-17:26:39.2713366-05:00
722,∞,2021-11-20-17:26:39.2713382-05:00
1500,∞,2021-11-20-17:26:39.2713397-05:00
473,∞,2021-11-20-17:26:39.2713412-05:00
1308,∞,2021-11-20-17:26:39.2713431-05:00
1083,∞,2021-11-20-17:26:39.2713446-05:00
1316,∞,2021-11-20-17:26:39.2713462-05:00
355,∞,2021-11-20-17:26:39.2713477-05:00
1818,∞,2021-11-20-17:26:39.2713493-05:00
1684,∞,2021-11-20-17:26:39.2713508-05:00
126,∞,2021-11-20-17:26:39.2713524-05:00
1825,∞,2021-11-20-17:26:39.2713539-05:00
1667,∞,2021-11-20-17:26:39.2713555-05:00
1790,∞,2021-11-20-17:26:39.2713570-05:00
653,∞,2021-11-20-17:26:39.2713585-05:00
325,∞,2021-11-20-17:26:39.2713601-05:00
602,∞,2021-11-20-17:26:39.2713616-05:00
571,∞,2021-11-20-17:26:39.2713632-05:00
1887,∞,2021-11-20-17:26:39.2713691-05:00
456,∞,2021-11-20-17:26:39.2713713-05:00
557,∞,2021-11-20-17:26:39.2713732-05:00
1689,∞,2021-11-20-17:26:39.2713748-05:00
1658,∞,2021-11-20-17:26:39.2713765-05:00
1633,∞,2021-11-20-17:26:39.2713781-05:00
1637,∞,2021-11-20-17:26:39.2713797-05:00
1467,∞,2021-11-20-17:26:39.2713813-05:00
735,∞,2021-11-20-17:26:39.2713829-05:00
1042,∞,2021-11-20-17:26:39.2713845-05:00
1171,∞,2021-11-20-17:26:39.2713860-05:00
337,∞,2021-11-20-17:26:39.2713876-05:00
1855,∞,2021-11-20-17:26:39.2713892-05:00
681,∞,2021-11-20-17:26:39.2713907-05:00
1203,∞,2021-11-20-17:26:39.2713923-05:00
1803,∞,2021-11-20-17:26:39.2713939-05:00
1669,∞,2021-11-20-17:26:39.2713955-05:00
921,∞,2021-11-20-17:26:39.2713971-05:00
638,∞,2021-11-20-17:26:39.2713987-05:00
901,∞,2021-11-20-17:26:39.2714003-05:00
1401,∞,2021-11-20-17:26:39.2714019-05:00
387,∞,2021-11-20-17:26:39.2714035-05:00
1489,∞,2021-11-20-17:26:39.2714050-05:00
1415,∞,2021-11-20-17:26:39.2714084-05:00
1463,∞,2021-11-20-17:26:39.2714105-05:00
1628,∞,2021-11-20-17:26:39.2714122-05:00
182,∞,2021-11-20-17:26:39.2714139-05:00
1214,∞,2021-11-20-17:26:39.2714156-05:00
1784,∞,2021-11-20-17:26:39.2714172-05:00
53,∞,2021-11-20-17:26:39.2714189-05:00
245,∞,2021-11-20-17:26:39.2714206-05:00
1407,∞,2021-11-20-17:26:39.2714223-05:00
1113,∞,2021-11-20-17:26:39.2714239-05:00
1897,∞,2021-11-20-17:26:39.2714254-05:00
1705,∞,2021-11-20-17:26:39.2714317-05:00
588,∞,2021-11-20-17:26:39.2714339-05:00
586,∞,2021-11-20-17:26:39.2714357-05:00
1436,∞,2021-11-20-17:26:39.2714373-05:00
1064,∞,2021-11-20-17:26:39.2714389-05:00
1867,∞,2021-11-20-17:26:39.2714405-05:00
835,∞,2021-11-20-17:26:39.2714421-05:00
1840,∞,2021-11-20-17:26:39.2714437-05:00
349,∞,2021-11-20-17:26:39.2714453-05:00
274,∞,2021-11-20-17:26:39.2714469-05:00
1184,∞,2021-11-20-17:26:39.2714484-05:00
1481,∞,2021-11-20-17:26:39.2714500-05:00
1828,∞,2021-11-20-17:26:39.2714516-05:00
1445,∞,2021-11-20-17:26:39.2714532-05:00
623,∞,2021-11-20-17:26:39.2714548-05:00
1863,∞,2021-11-20-17:26:39.2714564-05:00
121,∞,2021-11-20-17:26:39.2714580-05:00
1732,∞,2021-11-20-17:26:39.2714596-05:00
1687,∞,2021-11-20-17:26:39.2714612-05:00
1700,∞,2021-11-20-17:26:39.2714628-05:00
1170,∞,2021-11-20-17:26:39.2714643-05:00
1500,∞,2021-11-20-17:26:39.2714659-05:00
966,∞,2021-11-20-17:26:39.2714675-05:00
1142,∞,2021-11-20-17:26:39.2714690-05:00
227,∞,2021-11-20-17:26:39.2714706-05:00
30,∞,2021-11-20-17:26:39.2714722-05:00
1451,∞,2021-11-20-17:26:39.2714737-05:00
424,∞,2021-11-20-17:26:39.2714753-05:00
1683,∞,2021-11-20-17:26:39.2714769-05:00
682,∞,2021-11-20-17:26:39.2714784-05:00
798,∞,2021-11-20-17:26:39.2714800-05:00
1763,∞,2021-11-20-17:26:39.2714816-05:00
1224,∞,2021-11-20-17:26:39.2714832-05:00
1958,∞,2021-11-20-17:26:39.2714848-05:00
976,∞,2021-11-20-17:26:39.2714911-05:00
616,∞,2021-11-20-17:26:39.2714934-05:00
1218,∞,2021-11-20-17:26:39.2714951-05:00
233,∞,2021-11-20-17:26:39.2714968-05:00
1856,∞,2021-11-20-17:26:39.2714985-05:00
770,∞,2021-11-20-17:26:39.2715002-05:00
66,∞,2021-11-20-17:26:39.2715018-05:00
1560,∞,2021-11-20-17:26:39.2715034-05:00
39,∞,2021-11-20-17:26:39.2715049-05:00
1215,∞,2021-11-20-17:26:39.2715065-05:00
232,∞,2021-11-20-17:26:39.2715081-05:00
1981,∞,2021-11-20-17:26:39.2715097-05:00
1800,∞,2021-11-20-17:26:39.2715112-05:00
737,∞,2021-11-20-17:26:39.2715128-05:00
592,∞,2021-11-20-17:26:39.2715144-05:00
1920,∞,2021-11-20-17:26:39.2715160-05:00
1932,∞,2021-11-20-17:26:39.2715176-05:00
512,∞,2021-11-20-17:26:39.2715191-05:00
1720,∞,2021-11-20-17:26:39.2715207-05:00
1412,∞,2021-11-20-17:26:39.2715222-05:00
727,∞,2021-11-20-17:26:39.2715238-05:00
205,∞,2021-11-20-17:26:39.2715253-05:00
1621,∞,2021-11-20-17:26:39.2715352-05:00
1444,∞,2021-11-20-17:26:39.2715379-05:00
1209,∞,2021-11-20-17:26:39.2715398-05:00
1035,∞,2021-11-20-17:26:39.2715414-05:00
416,∞,2021-11-20-17:26:39.2715430-05:00
411,∞,2021-11-20-17:26:39.2715447-05:00
158,∞,2021-11-20-17:26:39.2715463-05:00
1666,∞,2021-11-20-17:26:39.2715479-05:00
1476,∞,2021-11-20-17:26:39.2715494-05:00
1420,∞,2021-11-20-17:26:39.2715510-05:00
258,∞,2021-11-20-17:26:39.2715526-05:00
1870,∞,2021-11-20-17:26:39.2715542-05:00
469,∞,2021-11-20-17:26:39.2715558-05:00
7,∞,2021-11-20-17:26:39.2715574-05:00
646,∞,2021-11-20-17:26:39.2715590-05:00
1887,∞,2021-11-20-17:26:39.2715606-05:00
1876,∞,2021-11-20-17:26:39.2715622-05:00
917,∞,2021-11-20-17:26:39.2715637-05:00
1634,∞,2021-11-20-17:26:39.2715653-05:00
1610,∞,2021-11-20-17:26:39.2715669-05:00
1462,∞,2021-11-20-17:26:39.2715684-05:00
1751,∞,2021-11-20-17:26:39.2715700-05:00
910,∞,2021-11-20-17:26:39.2715716-05:00
246,∞,2021-11-20-17:26:39.2715731-05:00
230,∞,2021-11-20-17:26:39.2715748-05:00
714,∞,2021-11-20-17:26:39.2715763-05:00
1832,∞,2021-11-20-17:26:39.2715779-05:00
1763,∞,2021-11-20-17:26:39.2715795-05:00
750,∞,2021-11-20-17:26:39.2715810-05:00
286,∞,2021-11-20-17:26:39.2715827-05:00
43,∞,2021-11-20-17:26:39.2715842-05:00
1811,∞,2021-11-20-17:26:39.2715858-05:00
1231,∞,2021-11-20-17:26:39.2715874-05:00
772,∞,2021-11-20-17:26:39.2715889-05:00
994,∞,2021-11-20-17:26:39.2715952-05:00
1774,∞,2021-11-20-17:26:39.2715975-05:00
1024,∞,2021-11-20-17:26:39.2715993-05:00
821,∞,2021-11-20-17:26:39.2716010-05:00
355,∞,2021-11-20-17:26:39.2716026-05:00
1654,∞,2021-11-20-17:26:39.2716043-05:00
1403,∞,2021-11-20-17:26:39.2716060-05:00
372,∞,2021-11-20-17:26:39.2716076-05:00
1739,∞,2021-11-20-17:26:39.2716092-05:00
811,∞,2021-11-20-17:26:39.2716108-05:00
1723,∞,2021-11-20-17:26:39.2716124-05:00
1929,∞,2021-11-20-17:26:39.2716140-05:00
269,∞,2021-11-20-17:26:39.2716156-05:00
585,∞,2021-11-20-17:26:39.2716172-05:00
1274,∞,2021-11-20-17:26:39.2716187-05:00
45,∞,2021-11-20-17:26:39.2716203-05:00
636,∞,2021-11-20-17:26:39.2716219-05:00
803,∞,2021-11-20-17:26:39.2716235-05:00
1777,∞,2021-11-20-17:26:39.2716250-05:00
1117,∞,2021-11-20-17:26:39.2716266-05:00
742,∞,2021-11-20-17:26:39.2716282-05:00
1870,∞,2021-11-20-17:26:39.2716298-05:00
534,∞,2021-11-20-17:26:39.2716314-05:00
964,∞,2021-11-20-17:26:39.2716330-05:00
806,∞,2021-11-20-17:26:39.2716346-05:00
1701,∞,2021-11-20-17:26:39.2716362-05:00
579,∞,2021-11-20-17:26:39.2716378-05:00
394,∞,2021-11-20-17:26:39.2716393-05:00
916,∞,2021-11-20-17:26:39.2716409-05:00
1191,∞,2021-11-20-17:26:39.2716424-05:00
1377,∞,2021-11-20-17:26:39.2716440-05:00
446,∞,2021-11-20-17:26:39.2716455-05:00
639,∞,2021-11-20-17:26:39.2716490-05:00
1697,∞,2021-11-20-17:26:39.2716511-05:00
1013,∞,2021-11-20-17:26:39.2716572-05:00
871,∞,2021-11-20-17:26:39.2716595-05:00
864,∞,2021-11-20-17:26:39.2716613-05:00
1055,∞,2021-11-20-17:26:39.2716629-05:00
563,∞,2021-11-20-17:26:39.2716646-05:00
1979,∞,2021-11-20-17:26:39.2716662-05:00
207,∞,2021-11-20-17:26:39.2716678-05:00
1091,∞,2021-11-20-17:26:39.2716694-05:00
12,∞,2021-11-20-17:26:39.2716710-05:00
100,∞,2021-11-20-17:26:39.2716726-05:00
522,∞,2021-11-20-17:26:39.2716741-05:00
300,∞,2021-11-20-17:26:39.2716757-05:00
446,∞,2021-11-20-17:26:39.2716773-05:00
1247,∞,2021-11-20-17:26:39.2716788-05:00
489,∞,2021-11-20-17:26:39.2716804-05:00
706,∞,2021-11-20-17:26:39.2716819-05:00
1649,∞,2021-11-20-17:26:39.2716835-05:00
1240,∞,2021-11-20-17:26:39.2716850-05:00
35,∞,2021-11-20-17:26:39.2716866-05:00
114,∞,2021-11-20-17:26:39.2716882-05:00
30,∞,2021-11-20-17:26:39.2716898-05:00
1123,∞,2021-11-20-17:26:39.2716913-05:00
1241,∞,2021-11-20-17:26:39.2716929-05:00
60,∞,2021-11-20-17:26:39.2716944-05:00
16,∞,2021-11-20-17:26:39.2716960-05:00
653,∞,2021-11-20-17:26:39.2716975-05:00
1076,∞,2021-11-20-17:26:39.2716990-05:00
1009,∞,2021-11-20-17:26:39.2717006-05:00
1455,∞,2021-11-20-17:26:39.2717022-05:00
549,∞,2021-11-20-17:26:39.2717037-05:00
1433,∞,2021-11-20-17:26:39.2717052-05:00
1278,∞,2021-11-20-17:26:39.2717068-05:00
1291,∞,2021-11-20-17:26:39.2717083-05:00
571,∞,2021-11-20-17:26:39.2717098-05:00
1571,∞,2021-11-20-17:26:39.2717157-05:00
404,∞,2021-11-20-17:26:39.2717180-05:00
1181,∞,2021-11-20-17:26:39.2717198-05:00
1580,∞,2021-11-20-17:26:39.2717214-05:00
241,∞,2021-11-20-17:26:39.2717231-05:00
1797,∞,2021-11-20-17:26:39.2717247-05:00
910,∞,2021-11-20-17:26:39.2717263-05:00
1651,∞,2021-11-20-17:26:39.2717279-05:00
1858,∞,2021-11-20-17:26:39.2717294-05:00
434,∞,2021-11-20-17:26:39.2717310-05:00
442,∞,2021-11-20-17:26:39.2717326-05:00
506,∞,2021-11-20-17:26:39.2717342-05:00
1256,∞,2021-11-20-17:26:39.2717358-05:00
1332,∞,2021-11-20-17:26:39.2717374-05:00
1905,∞,2021-11-20-17:26:39.2717407-05:00
211,∞,2021-11-20-17:26:39.2717428-05:00
1541,∞,2021-11-20-17:26:39.2717445-05:00
138,∞,2021-11-20-17:26:39.2717462-05:00
412,∞,2021-11-20-17:26:39.2717479-05:00
525,∞,2021-11-20-17:26:39.2717495-05:00
1668,∞,2021-11-20-17:26:39.2717510-05:00
1889,∞,2021-11-20-17:26:39.2717526-05:00
1630,∞,2021-11-20-17:26:39.2717541-05:00
804,∞,2021-11-20-17:26:39.2717557-05:00
1040,∞,2021-11-20-17:26:39.2717572-05:00
1910,∞,2021-11-20-17:26:39.2717588-05:00
904,∞,2021-11-20-17:26:39.2717603-05:00
1198,∞,2021-11-20-17:26:39.2717619-05:00
1635,∞,2021-11-20-17:26:39.2717634-05:00
1463,∞,2021-11-20-17:26:39.2717650-05:00
666,∞,2021-11-20-17:26:39.2717665-05:00
1244,∞,2021-11-20-17:26:39.2717681-05:00
1009,∞,2021-11-20-17:26:39.2717696-05:00
1875,∞,2021-11-20-17:26:39.2717712-05:00
1675,∞,2021-11-20-17:26:39.2717770-05:00
86,∞,2021-11-20-17:26:39.2717793-05:00
1524,∞,2021-11-20-17:26:39.2717811-05:00
70,∞,2021-11-20-17:26:39.2717828-05:00
1000,∞,2021-11-20-17:26:39.2717844-05:00
237,∞,2021-11-20-17:26:39.2717860-05:00
1203,∞,2021-11-20-17:26:39.2717876-05:00
378,∞,2021-11-20-17:26:39.2717892-05:00
1265,∞,2021-11-20-17:26:39.2717908-05:00
807,∞,2021-11-20-17:26:39.2717923-05:00
1617,∞,2021-11-20-17:26:39.2717939-05:00
1510,∞,2021-11-20-17:26:39.2717954-05:00
1396,∞,2021-11-20-17:26:39.2717970-05:00
1743,∞,2021-11-20-17:26:39.2717985-05:00
1104,∞,2021-11-20-17:26:39.2718001-05:00
1244,∞,2021-11-20-17:26:39.2718016-05:00
1007,∞,2021-11-20-17:26:39.2718032-05:00
1296,∞,2021-11-20-17:26:39.2718047-05:00
866,∞,2021-11-20-17:26:39.2718063-05:00
766,∞,2021-11-20-17:26:39.2718078-05:00
903,∞,2021-11-20-17:26:39.2718094-05:00
1682,∞,2021-11-20-17:26:39.2718109-05:00
774,∞,2021-11-20-17:26:39.2718125-05:00
377,∞,2021-11-20-17:26:39.2718141-05:00
541,∞,2021-11-20-17:26:39.2718156-05:00
330,∞,2021-11-20-17:26:39.2718172-05:00
893,∞,2021-11-20-17:26:39.2718187-05:00
1712,∞,2021-11-20-17:26:39.2718203-05:00
17,∞,2021-11-20-17:26:39.2718218-05:00
396,∞,2021-11-20-17:26:39.2718234-05:00
1767,∞,2021-11-20-17:26:39.2718250-05:00
1198,∞,2021-11-20-17:26:39.2718266-05:00
1496,∞,2021-11-20-17:26:39.2718282-05:00
1380,∞,2021-11-20-17:26:39.2718297-05:00
1656,∞,2021-11-20-17:26:39.2718357-05:00
1819,∞,2021-11-20-17:26:39.2718380-05:00
686,∞,2021-11-20-17:26:39.2718397-05:00
1472,∞,2021-11-20-17:26:39.2718415-05:00
1138,∞,2021-11-20-17:26:39.2718431-05:00
175,∞,2021-11-20-17:26:39.2718447-05:00
1321,∞,2021-11-20-17:26:39.2718463-05:00
1290,∞,2021-11-20-17:26:39.2718478-05:00
625,∞,2021-11-20-17:26:39.2718494-05:00
823,∞,2021-11-20-17:26:39.2718510-05:00
