Start |2021-11-20-17:27:40.5358567-05:00
1308,1308,2021-11-20-17:27:40.5397258-05:00
1375,1798500,2021-11-20-17:27:40.5399502-05:00
605,1088092500,2021-11-20-17:27:40.5399666-05:00
869,945552382500,2021-11-20-17:27:40.5399708-05:00
1952,1845718250640000,2021-11-20-17:27:40.5399736-05:00
1577,∞,2021-11-20-17:27:40.5419860-05:00
346,∞,2021-11-20-17:27:40.5419878-05:00
328,∞,2021-11-20-17:27:40.5419894-05:00
1018,∞,2021-11-20-17:27:40.5419910-05:00
1084,∞,2021-11-20-17:27:40.5419926-05:00
1630,∞,2021-11-20-17:27:40.5419942-05:00
858,∞,2021-11-20-17:27:40.5419958-05:00
1272,∞,2021-11-20-17:27:40.5419974-05:00
1331,∞,2021-11-20-17:27:40.5419990-05:00
1477,∞,2021-11-20-17:27:40.5420006-05:00
1732,∞,2021-11-20-17:27:40.5420021-05:00
1007,∞,2021-11-20-17:27:40.5420037-05:00
937,∞,2021-11-20-17:27:40.5420053-05:00
1300,∞,2021-11-20-17:27:40.5420069-05:00
1184,∞,2021-11-20-17:27:40.5420085-05:00
1942,∞,2021-11-20-17:27:40.5420101-05:00
1316,∞,2021-11-20-17:27:40.5420117-05:00
264,∞,2021-11-20-17:27:40.5420133-05:00
1080,∞,2021-11-20-17:27:40.5420148-05:00
351,∞,2021-11-20-17:27:40.5420164-05:00
1334,∞,2021-11-20-17:27:40.5420180-05:00
815,∞,2021-11-20-17:27:40.5420196-05:00
1318,∞,2021-11-20-17:27:40.5420212-05:00
911,∞,2021-11-20-17:27:40.5420228-05:00
272,∞,2021-11-20-17:27:40.5420243-05:00
971,∞,2021-11-20-17:27:40.5420302-05:00
1065,∞,2021-11-20-17:27:40.5420325-05:00
1676,∞,2021-11-20-17:27:40.5420343-05:00
1752,∞,2021-11-20-17:27:40.5420359-05:00
1155,∞,2021-11-20-17:27:40.5420375-05:00
1011,∞,2021-11-20-17:27:40.5420392-05:00
317,∞,2021-11-20-17:27:40.5420408-05:00
411,∞,2021-11-20-17:27:40.5420424-05:00
1435,∞,2021-11-20-17:27:40.5420440-05:00
81,∞,2021-11-20-17:27:40.5420456-05:00
266,∞,2021-11-20-17:27:40.5420472-05:00
568,∞,2021-11-20-17:27:40.5420488-05:00
1337,∞,2021-11-20-17:27:40.5420504-05:00
1582,∞,2021-11-20-17:27:40.5420520-05:00
1349,∞,2021-11-20-17:27:40.5420536-05:00
1201,∞,2021-11-20-17:27:40.5420552-05:00
899,∞,2021-11-20-17:27:40.5420567-05:00
682,∞,2021-11-20-17:27:40.5420583-05:00
1867,∞,2021-11-20-17:27:40.5420599-05:00
1393,∞,2021-11-20-17:27:40.5420614-05:00
558,∞,2021-11-20-17:27:40.5420648-05:00
1591,∞,2021-11-20-17:27:40.5420669-05:00
1480,∞,2021-11-20-17:27:40.5420687-05:00
874,∞,2021-11-20-17:27:40.5420703-05:00
1621,∞,2021-11-20-17:27:40.5420720-05:00
871,∞,2021-11-20-17:27:40.5420737-05:00
1567,∞,2021-11-20-17:27:40.5420754-05:00
17,∞,2021-11-20-17:27:40.5420770-05:00
57,∞,2021-11-20-17:27:40.5420787-05:00
999,∞,2021-11-20-17:27:40.5420804-05:00
763,∞,2021-11-20-17:27:40.5420821-05:00
1027,∞,2021-11-20-17:27:40.5420838-05:00
1417,∞,2021-11-20-17:27:40.5420854-05:00
747,∞,2021-11-20-17:27:40.5420871-05:00
114,∞,2021-11-20-17:27:40.5420930-05:00
565,∞,2021-11-20-17:27:40.5420953-05:00
1181,∞,2021-11-20-17:27:40.5420971-05:00
1519,∞,2021-11-20-17:27:40.5420989-05:00
177,∞,2021-11-20-17:27:40.5421005-05:00
467,∞,2021-11-20-17:27:40.5421022-05:00
1415,∞,2021-11-20-17:27:40.5421039-05:00
596,∞,2021-11-20-17:27:40.5421055-05:00
1502,∞,2021-11-20-17:27:40.5421070-05:00
1219,∞,2021-11-20-17:27:40.5421086-05:00
918,∞,2021-11-20-17:27:40.5421101-05:00
1375,∞,2021-11-20-17:27:40.5421117-05:00
1978,∞,2021-11-20-17:27:40.5421132-05:00
682,∞,2021-11-20-17:27:40.5421148-05:00
1731,∞,2021-11-20-17:27:40.5421163-05:00
1150,∞,2021-11-20-17:27:40.5421179-05:00
436,∞,2021-11-20-17:27:40.5421194-05:00
133,∞,2021-11-20-17:27:40.5421210-05:00
1451,∞,2021-11-20-17:27:40.5421226-05:00
1518,∞,2021-11-20-17:27:40.5421242-05:00
1713,∞,2021-11-20-17:27:40.5421257-05:00
1379,∞,2021-11-20-17:27:40.5421273-05:00
1585,∞,2021-11-20-17:27:40.5421288-05:00
803,∞,2021-11-20-17:27:40.5421304-05:00
132,∞,2021-11-20-17:27:40.5421319-05:00
284,∞,2021-11-20-17:27:40.5421335-05:00
1443,∞,2021-11-20-17:27:40.5421350-05:00
301,∞,2021-11-20-17:27:40.5421366-05:00
355,∞,2021-11-20-17:27:40.5421381-05:00
437,∞,2021-11-20-17:27:40.5421397-05:00
1318,∞,2021-11-20-17:27:40.5421412-05:00
1239,∞,2021-11-20-17:27:40.5421428-05:00
1151,∞,2021-11-20-17:27:40.5421444-05:00
591,∞,2021-11-20-17:27:40.5421460-05:00
1468,∞,2021-11-20-17:27:40.5421520-05:00
784,∞,2021-11-20-17:27:40.5421543-05:00
20,∞,2021-11-20-17:27:40.5421578-05:00
1379,∞,2021-11-20-17:27:40.5421599-05:00
506,∞,2021-11-20-17:27:40.5421616-05:00
1400,∞,2021-11-20-17:27:40.5421633-05:00
1977,∞,2021-11-20-17:27:40.5421649-05:00
1962,∞,2021-11-20-17:27:40.5421666-05:00
90,∞,2021-11-20-17:27:40.5421682-05:00
261,∞,2021-11-20-17:27:40.5421699-05:00
1955,∞,2021-11-20-17:27:40.5421716-05:00
246,∞,2021-11-20-17:27:40.5421732-05:00
893,∞,2021-11-20-17:27:40.5421749-05:00
886,∞,2021-11-20-17:27:40.5421765-05:00
286,∞,2021-11-20-17:27:40.5421782-05:00
906,∞,2021-11-20-17:27:40.5421799-05:00
563,∞,2021-11-20-17:27:40.5421815-05:00
631,∞,2021-11-20-17:27:40.5421832-05:00
1576,∞,2021-11-20-17:27:40.5421849-05:00
1898,∞,2021-11-20-17:27:40.5421865-05:00
1034,∞,2021-11-20-17:27:40.5421882-05:00
735,∞,2021-11-20-17:27:40.5421899-05:00
980,∞,2021-11-20-17:27:40.5421915-05:00
379,∞,2021-11-20-17:27:40.5421932-05:00
1388,∞,2021-11-20-17:27:40.5421948-05:00
1893,∞,2021-11-20-17:27:40.5421965-05:00
1023,∞,2021-11-20-17:27:40.5421982-05:00
1115,∞,2021-11-20-17:27:40.5421998-05:00
241,∞,2021-11-20-17:27:40.5422015-05:00
1066,∞,2021-11-20-17:27:40.5422032-05:00
1901,∞,2021-11-20-17:27:40.5422048-05:00
1679,∞,2021-11-20-17:27:40.5422065-05:00
224,∞,2021-11-20-17:27:40.5422081-05:00
1388,∞,2021-11-20-17:27:40.5422099-05:00
1213,∞,2021-11-20-17:27:40.5422159-05:00
947,∞,2021-11-20-17:27:40.5422181-05:00
1130,∞,2021-11-20-17:27:40.5422199-05:00
1056,∞,2021-11-20-17:27:40.5422216-05:00
1627,∞,2021-11-20-17:27:40.5422233-05:00
51,∞,2021-11-20-17:27:40.5422249-05:00
1540,∞,2021-11-20-17:27:40.5422266-05:00
1750,∞,2021-11-20-17:27:40.5422283-05:00
1289,∞,2021-11-20-17:27:40.5422299-05:00
1324,∞,2021-11-20-17:27:40.5422316-05:00
847,∞,2021-11-20-17:27:40.5422333-05:00
1885,∞,2021-11-20-17:27:40.5422349-05:00
1391,∞,2021-11-20-17:27:40.5422366-05:00
557,∞,2021-11-20-17:27:40.5422383-05:00
16,∞,2021-11-20-17:27:40.5422399-05:00
1448,∞,2021-11-20-17:27:40.5422417-05:00
1873,∞,2021-11-20-17:27:40.5422433-05:00
688,∞,2021-11-20-17:27:40.5422450-05:00
1662,∞,2021-11-20-17:27:40.5422467-05:00
1252,∞,2021-11-20-17:27:40.5422484-05:00
1556,∞,2021-11-20-17:27:40.5422500-05:00
734,∞,2021-11-20-17:27:40.5422517-05:00
1804,∞,2021-11-20-17:27:40.5422534-05:00
1641,∞,2021-11-20-17:27:40.5422631-05:00
1990,∞,2021-11-20-17:27:40.5422661-05:00
612,∞,2021-11-20-17:27:40.5422680-05:00
378,∞,2021-11-20-17:27:40.5422697-05:00
863,∞,2021-11-20-17:27:40.5422714-05:00
1721,∞,2021-11-20-17:27:40.5422730-05:00
1024,∞,2021-11-20-17:27:40.5422746-05:00
360,∞,2021-11-20-17:27:40.5422762-05:00
277,∞,2021-11-20-17:27:40.5422778-05:00
23,∞,2021-11-20-17:27:40.5422794-05:00
1504,∞,2021-11-20-17:27:40.5422810-05:00
1673,∞,2021-11-20-17:27:40.5422826-05:00
1338,∞,2021-11-20-17:27:40.5422842-05:00
1776,∞,2021-11-20-17:27:40.5422858-05:00
1507,∞,2021-11-20-17:27:40.5422873-05:00
1003,∞,2021-11-20-17:27:40.5422889-05:00
1525,∞,2021-11-20-17:27:40.5422904-05:00
359,∞,2021-11-20-17:27:40.5422920-05:00
1283,∞,2021-11-20-17:27:40.5422936-05:00
1445,∞,2021-11-20-17:27:40.5422951-05:00
1656,∞,2021-11-20-17:27:40.5422967-05:00
1531,∞,2021-11-20-17:27:40.5422982-05:00
1503,∞,2021-11-20-17:27:40.5422998-05:00
503,∞,2021-11-20-17:27:40.5423013-05:00
466,∞,2021-11-20-17:27:40.5423030-05:00
1099,∞,2021-11-20-17:27:40.5423045-05:00
793,∞,2021-11-20-17:27:40.5423061-05:00
1192,∞,2021-11-20-17:27:40.5423077-05:00
1214,∞,2021-11-20-17:27:40.5423092-05:00
17,∞,2021-11-20-17:27:40.5423108-05:00
972,∞,2021-11-20-17:27:40.5423124-05:00
1831,∞,2021-11-20-17:27:40.5423140-05:00
480,∞,2021-11-20-17:27:40.5423155-05:00
1143,∞,2021-11-20-17:27:40.5423171-05:00
1489,∞,2021-11-20-17:27:40.5423232-05:00
1066,∞,2021-11-20-17:27:40.5423256-05:00
1015,∞,2021-11-20-17:27:40.5423274-05:00
1673,∞,2021-11-20-17:27:40.5423291-05:00
677,∞,2021-11-20-17:27:40.5423307-05:00
30,∞,2021-11-20-17:27:40.5423324-05:00
265,∞,2021-11-20-17:27:40.5423341-05:00
964,∞,2021-11-20-17:27:40.5423357-05:00
571,∞,2021-11-20-17:27:40.5423373-05:00
1862,∞,2021-11-20-17:27:40.5423390-05:00
1886,∞,2021-11-20-17:27:40.5423406-05:00
884,∞,2021-11-20-17:27:40.5423422-05:00
678,∞,2021-11-20-17:27:40.5423438-05:00
1672,∞,2021-11-20-17:27:40.5423453-05:00
367,∞,2021-11-20-17:27:40.5423469-05:00
1684,∞,2021-11-20-17:27:40.5423484-05:00
138,∞,2021-11-20-17:27:40.5423500-05:00
894,∞,2021-11-20-17:27:40.5423516-05:00
274,∞,2021-11-20-17:27:40.5423531-05:00
1288,∞,2021-11-20-17:27:40.5423547-05:00
149,∞,2021-11-20-17:27:40.5423562-05:00
110,∞,2021-11-20-17:27:40.5423578-05:00
487,∞,2021-11-20-17:27:40.5423594-05:00
110,∞,2021-11-20-17:27:40.5423610-05:00
1911,∞,2021-11-20-17:27:40.5423625-05:00
1764,∞,2021-11-20-17:27:40.5423641-05:00
929,∞,2021-11-20-17:27:40.5423657-05:00
1831,∞,2021-11-20-17:27:40.5423673-05:00
1146,∞,2021-11-20-17:27:40.5423689-05:00
260,∞,2021-11-20-17:27:40.5423704-05:00
1051,∞,2021-11-20-17:27:40.5423720-05:00
1673,∞,2021-11-20-17:27:40.5423735-05:00
1194,∞,2021-11-20-17:27:40.5423751-05:00
195,∞,2021-11-20-17:27:40.5423766-05:00
287,∞,2021-11-20-17:27:40.5423826-05:00
441,∞,2021-11-20-17:27:40.5423849-05:00
1988,∞,2021-11-20-17:27:40.5423866-05:00
1852,∞,2021-11-20-17:27:40.5423883-05:00
1681,∞,2021-11-20-17:27:40.5423900-05:00
1254,∞,2021-11-20-17:27:40.5423915-05:00
1180,∞,2021-11-20-17:27:40.5423931-05:00
692,∞,2021-11-20-17:27:40.5423964-05:00
961,∞,2021-11-20-17:27:40.5423985-05:00
1640,∞,2021-11-20-17:27:40.5424002-05:00
616,∞,2021-11-20-17:27:40.5424019-05:00
1582,∞,2021-11-20-17:27:40.5424036-05:00
422,∞,2021-11-20-17:27:40.5424053-05:00
1120,∞,2021-11-20-17:27:40.5424070-05:00
826,∞,2021-11-20-17:27:40.5424087-05:00
1529,∞,2021-11-20-17:27:40.5424103-05:00
1879,∞,2021-11-20-17:27:40.5424120-05:00
78,∞,2021-11-20-17:27:40.5424137-05:00
1558,∞,2021-11-20-17:27:40.5424154-05:00
1191,∞,2021-11-20-17:27:40.5424170-05:00
995,∞,2021-11-20-17:27:40.5424188-05:00
1379,∞,2021-11-20-17:27:40.5424204-05:00
579,∞,2021-11-20-17:27:40.5424221-05:00
905,∞,2021-11-20-17:27:40.5424238-05:00
1761,∞,2021-11-20-17:27:40.5424255-05:00
913,∞,2021-11-20-17:27:40.5424271-05:00
1100,∞,2021-11-20-17:27:40.5424288-05:00
434,∞,2021-11-20-17:27:40.5424305-05:00
1817,∞,2021-11-20-17:27:40.5424322-05:00
312,∞,2021-11-20-17:27:40.5424338-05:00
812,∞,2021-11-20-17:27:40.5424355-05:00
213,∞,2021-11-20-17:27:40.5424372-05:00
1690,∞,2021-11-20-17:27:40.5424389-05:00
483,∞,2021-11-20-17:27:40.5424405-05:00
1385,∞,2021-11-20-17:27:40.5424466-05:00
1925,∞,2021-11-20-17:27:40.5424489-05:00
1695,∞,2021-11-20-17:27:40.5424508-05:00
285,∞,2021-11-20-17:27:40.5424524-05:00
1212,∞,2021-11-20-17:27:40.5424540-05:00
1019,∞,2021-11-20-17:27:40.5424556-05:00
108,∞,2021-11-20-17:27:40.5424572-05:00
1456,∞,2021-11-20-17:27:40.5424588-05:00
1149,∞,2021-11-20-17:27:40.5424603-05:00
847,∞,2021-11-20-17:27:40.5424619-05:00
1493,∞,2021-11-20-17:27:40.5424634-05:00
330,∞,2021-11-20-17:27:40.5424650-05:00
1342,∞,2021-11-20-17:27:40.5424665-05:00
1808,∞,2021-11-20-17:27:40.5424681-05:00
1006,∞,2021-11-20-17:27:40.5424696-05:00
1616,∞,2021-11-20-17:27:40.5424712-05:00
380,∞,2021-11-20-17:27:40.5424727-05:00
973,∞,2021-11-20-17:27:40.5424743-05:00
116,∞,2021-11-20-17:27:40.5424759-05:00
3,∞,2021-11-20-17:27:40.5424775-05:00
1200,∞,2021-11-20-17:27:40.5424790-05:00
908,∞,2021-11-20-17:27:40.5424806-05:00
1862,∞,2021-11-20-17:27:40.5424840-05:00
1083,∞,2021-11-20-17:27:40.5424861-05:00
91,∞,2021-11-20-17:27:40.5424878-05:00
768,∞,2021-11-20-17:27:40.5424895-05:00
154,∞,2021-11-20-17:27:40.5424912-05:00
747,∞,2021-11-20-17:27:40.5424929-05:00
874,∞,2021-11-20-17:27:40.5424946-05:00
649,∞,2021-11-20-17:27:40.5424963-05:00
829,∞,2021-11-20-17:27:40.5424980-05:00
404,∞,2021-11-20-17:27:40.5424997-05:00
1891,∞,2021-11-20-17:27:40.5425014-05:00
1939,∞,2021-11-20-17:27:40.5425031-05:00
1735,∞,2021-11-20-17:27:40.5425094-05:00
901,∞,2021-11-20-17:27:40.5425117-05:00
1833,∞,2021-11-20-17:27:40.5425135-05:00
1595,∞,2021-11-20-17:27:40.5425151-05:00
865,∞,2021-11-20-17:27:40.5425168-05:00
539,∞,2021-11-20-17:27:40.5425184-05:00
1084,∞,2021-11-20-17:27:40.5425199-05:00
1538,∞,2021-11-20-17:27:40.5425216-05:00
231,∞,2021-11-20-17:27:40.5425231-05:00
1732,∞,2021-11-20-17:27:40.5425247-05:00
1412,∞,2021-11-20-17:27:40.5425263-05:00
1432,∞,2021-11-20-17:27:40.5425278-05:00
1571,∞,2021-11-20-17:27:40.5425293-05:00
1292,∞,2021-11-20-17:27:40.5425309-05:00
1428,∞,2021-11-20-17:27:40.5425324-05:00
201,∞,2021-11-20-17:27:40.5425339-05:00
1931,∞,2021-11-20-17:27:40.5425355-05:00
1839,∞,2021-11-20-17:27:40.5425370-05:00
98,∞,2021-11-20-17:27:40.5425386-05:00
1688,∞,2021-11-20-17:27:40.5425401-05:00
1282,∞,2021-11-20-17:27:40.5425416-05:00
478,∞,2021-11-20-17:27:40.5425431-05:00
63,∞,2021-11-20-17:27:40.5425447-05:00
613,∞,2021-11-20-17:27:40.5425462-05:00
195,∞,2021-11-20-17:27:40.5425477-05:00
444,∞,2021-11-20-17:27:40.5425493-05:00
866,∞,2021-11-20-17:27:40.5425508-05:00
1360,∞,2021-11-20-17:27:40.5425523-05:00
582,∞,2021-11-20-17:27:40.5425539-05:00
500,∞,2021-11-20-17:27:40.5425555-05:00
18,∞,2021-11-20-17:27:40.5425571-05:00
1090,∞,2021-11-20-17:27:40.5425586-05:00
438,∞,2021-11-20-17:27:40.5425603-05:00
1402,∞,2021-11-20-17:27:40.5425618-05:00
73,∞,2021-11-20-17:27:40.5425677-05:00
105,∞,2021-11-20-17:27:40.5425700-05:00
1782,∞,2021-11-20-17:27:40.5425718-05:00
785,∞,2021-11-20-17:27:40.5425735-05:00
108,∞,2021-11-20-17:27:40.5425751-05:00
1577,∞,2021-11-20-17:27:40.5425766-05:00
918,∞,2021-11-20-17:27:40.5425782-05:00
1661,∞,2021-11-20-17:27:40.5425798-05:00
677,∞,2021-11-20-17:27:40.5425813-05:00
131,∞,2021-11-20-17:27:40.5425829-05:00
1671,∞,2021-11-20-17:27:40.5425845-05:00
659,∞,2021-11-20-17:27:40.5425860-05:00
1197,∞,2021-11-20-17:27:40.5425876-05:00
861,∞,2021-11-20-17:27:40.5425892-05:00
1319,∞,2021-11-20-17:27:40.5425910-05:00
673,∞,2021-11-20-17:27:40.5425926-05:00
718,∞,2021-11-20-17:27:40.5425942-05:00
989,∞,2021-11-20-17:27:40.5425957-05:00
307,∞,2021-11-20-17:27:40.5425973-05:00
204,∞,2021-11-20-17:27:40.5425988-05:00
657,∞,2021-11-20-17:27:40.5426004-05:00
1258,∞,2021-11-20-17:27:40.5426019-05:00
839,∞,2021-11-20-17:27:40.5426035-05:00
1221,∞,2021-11-20-17:27:40.5426131-05:00
1400,∞,2021-11-20-17:27:40.5426159-05:00
422,∞,2021-11-20-17:27:40.5426178-05:00
1672,∞,2021-11-20-17:27:40.5426196-05:00
1723,∞,2021-11-20-17:27:40.5426212-05:00
957,∞,2021-11-20-17:27:40.5426228-05:00
1730,∞,2021-11-20-17:27:40.5426244-05:00
1714,∞,2021-11-20-17:27:40.5426261-05:00
322,∞,2021-11-20-17:27:40.5426276-05:00
994,∞,2021-11-20-17:27:40.5426292-05:00
169,∞,2021-11-20-17:27:40.5426308-05:00
1219,∞,2021-11-20-17:27:40.5426324-05:00
1323,∞,2021-11-20-17:27:40.5426340-05:00
418,∞,2021-11-20-17:27:40.5426355-05:00
1147,∞,2021-11-20-17:27:40.5426371-05:00
1731,∞,2021-11-20-17:27:40.5426387-05:00
520,∞,2021-11-20-17:27:40.5426403-05:00
770,∞,2021-11-20-17:27:40.5426418-05:00
1621,∞,2021-11-20-17:27:40.5426434-05:00
1800,∞,2021-11-20-17:27:40.5426450-05:00
1932,∞,2021-11-20-17:27:40.5426468-05:00
941,∞,2021-11-20-17:27:40.5426499-05:00
1535,∞,2021-11-20-17:27:40.5426516-05:00
1247,∞,2021-11-20-17:27:40.5426532-05:00
5,∞,2021-11-20-17:27:40.5426640-05:00
41,∞,2021-11-20-17:27:40.5426662-05:00
1908,∞,2021-11-20-17:27:40.5426679-05:00
1782,∞,2021-11-20-17:27:40.5426695-05:00
1029,∞,2021-11-20-17:27:40.5426711-05:00
784,∞,2021-11-20-17:27:40.5426727-05:00
235,∞,2021-11-20-17:27:40.5426743-05:00
745,∞,2021-11-20-17:27:40.5426759-05:00
815,∞,2021-11-20-17:27:40.5426774-05:00
1266,∞,2021-11-20-17:27:40.5426790-05:00
562,∞,2021-11-20-17:27:40.5426857-05:00
1384,∞,2021-11-20-17:27:40.5426882-05:00
1686,∞,2021-11-20-17:27:40.5426901-05:00
1904,∞,2021-11-20-17:27:40.5426918-05:00
1195,∞,2021-11-20-17:27:40.5426935-05:00
705,∞,2021-11-20-17:27:40.5426952-05:00
946,∞,2021-11-20-17:27:40.5426969-05:00
417,∞,2021-11-20-17:27:40.5426986-05:00
1349,∞,2021-11-20-17:27:40.5427111-05:00
1665,∞,2021-11-20-17:27:40.5427129-05:00
1029,∞,2021-11-20-17:27:40.5427145-05:00
1642,∞,2021-11-20-17:27:40.5427161-05:00
1996,∞,2021-11-20-17:27:40.5427178-05:00
255,∞,2021-11-20-17:27:40.5427194-05:00
1570,∞,2021-11-20-17:27:40.5427210-05:00
1257,∞,2021-11-20-17:27:40.5427227-05:00
1786,∞,2021-11-20-17:27:40.5427243-05:00
1434,∞,2021-11-20-17:27:40.5427259-05:00
1036,∞,2021-11-20-17:27:40.5427275-05:00
1457,∞,2021-11-20-17:27:40.5427291-05:00
907,∞,2021-11-20-17:27:40.5427307-05:00
280,∞,2021-11-20-17:27:40.5427324-05:00
1865,∞,2021-11-20-17:27:40.5427339-05:00
1174,∞,2021-11-20-17:27:40.5427355-05:00
1668,∞,2021-11-20-17:27:40.5427371-05:00
1683,∞,2021-11-20-17:27:40.5427478-05:00
1048,∞,2021-11-20-17:27:40.5427501-05:00
1948,∞,2021-11-20-17:27:40.5427536-05:00
686,∞,2021-11-20-17:27:40.5427558-05:00
1538,∞,2021-11-20-17:27:40.5427575-05:00
759,∞,2021-11-20-17:27:40.5427592-05:00
1423,∞,2021-11-20-17:27:40.5427608-05:00
405,∞,2021-11-20-17:27:40.5427625-05:00
58,∞,2021-11-20-17:27:40.5427641-05:00
1856,∞,2021-11-20-17:27:40.5427704-05:00
1763,∞,2021-11-20-17:27:40.5427727-05:00
46,∞,2021-11-20-17:27:40.5427746-05:00
616,∞,2021-11-20-17:27:40.5427763-05:00
1575,∞,2021-11-20-17:27:40.5427780-05:00
916,∞,2021-11-20-17:27:40.5427797-05:00
855,∞,2021-11-20-17:27:40.5427813-05:00
1516,∞,2021-11-20-17:27:40.5427829-05:00
1592,∞,2021-11-20-17:27:40.5427845-05:00
1870,∞,2021-11-20-17:27:40.5427861-05:00
219,∞,2021-11-20-17:27:40.5427877-05:00
363,∞,2021-11-20-17:27:40.5427894-05:00
45,∞,2021-11-20-17:27:40.5427910-05:00
1654,∞,2021-11-20-17:27:40.5427926-05:00
212,∞,2021-11-20-17:27:40.5427942-05:00
1771,∞,2021-11-20-17:27:40.5427959-05:00
997,∞,2021-11-20-17:27:40.5427974-05:00
800,∞,2021-11-20-17:27:40.5427991-05:00
1708,∞,2021-11-20-17:27:40.5428007-05:00
1358,∞,2021-11-20-17:27:40.5428023-05:00
360,∞,2021-11-20-17:27:40.5428039-05:00
282,∞,2021-11-20-17:27:40.5428056-05:00
1519,∞,2021-11-20-17:27:40.5428072-05:00
512,∞,2021-11-20-17:27:40.5428088-05:00
236,∞,2021-11-20-17:27:40.5428104-05:00
1511,∞,2021-11-20-17:27:40.5428120-05:00
1657,∞,2021-11-20-17:27:40.5428137-05:00
998,∞,2021-11-20-17:27:40.5428153-05:00
1730,∞,2021-11-20-17:27:40.5428169-05:00
1810,∞,2021-11-20-17:27:40.5428185-05:00
906,∞,2021-11-20-17:27:40.5428201-05:00
1605,∞,2021-11-20-17:27:40.5428218-05:00
1238,∞,2021-11-20-17:27:40.5428234-05:00
1938,∞,2021-11-20-17:27:40.5428250-05:00
399,∞,2021-11-20-17:27:40.5428315-05:00
1807,∞,2021-11-20-17:27:40.5428339-05:00
1212,∞,2021-11-20-17:27:40.5428357-05:00
1171,∞,2021-11-20-17:27:40.5428375-05:00
1859,∞,2021-11-20-17:27:40.5428392-05:00
121,∞,2021-11-20-17:27:40.5428409-05:00
603,∞,2021-11-20-17:27:40.5428426-05:00
1390,∞,2021-11-20-17:27:40.5428443-05:00
688,∞,2021-11-20-17:27:40.5428460-05:00
1994,∞,2021-11-20-17:27:40.5428495-05:00
956,∞,2021-11-20-17:27:40.5428517-05:00
1306,∞,2021-11-20-17:27:40.5428535-05:00
1638,∞,2021-11-20-17:27:40.5428553-05:00
1394,∞,2021-11-20-17:27:40.5428571-05:00
1736,∞,2021-11-20-17:27:40.5428589-05:00
914,∞,2021-11-20-17:27:40.5428606-05:00
542,∞,2021-11-20-17:27:40.5428623-05:00
1959,∞,2021-11-20-17:27:40.5428640-05:00
1714,∞,2021-11-20-17:27:40.5428656-05:00
1046,∞,2021-11-20-17:27:40.5428672-05:00
1698,∞,2021-11-20-17:27:40.5428688-05:00
1575,∞,2021-11-20-17:27:40.5428705-05:00
244,∞,2021-11-20-17:27:40.5428721-05:00
1534,∞,2021-11-20-17:27:40.5428737-05:00
380,∞,2021-11-20-17:27:40.5428753-05:00
64,∞,2021-11-20-17:27:40.5428769-05:00
1259,∞,2021-11-20-17:27:40.5428785-05:00
1856,∞,2021-11-20-17:27:40.5428801-05:00
1785,∞,2021-11-20-17:27:40.5428817-05:00
1781,∞,2021-11-20-17:27:40.5428833-05:00
965,∞,2021-11-20-17:27:40.5428849-05:00
613,∞,2021-11-20-17:27:40.5428865-05:00
1124,∞,2021-11-20-17:27:40.5428880-05:00
106,∞,2021-11-20-17:27:40.5428897-05:00
1256,∞,2021-11-20-17:27:40.5428958-05:00
405,∞,2021-11-20-17:27:40.5428982-05:00
560,∞,2021-11-20-17:27:40.5429000-05:00
1826,∞,2021-11-20-17:27:40.5429018-05:00
941,∞,2021-11-20-17:27:40.5429035-05:00
1588,∞,2021-11-20-17:27:40.5429052-05:00
756,∞,2021-11-20-17:27:40.5429068-05:00
969,∞,2021-11-20-17:27:40.5429084-05:00
1593,∞,2021-11-20-17:27:40.5429100-05:00
1524,∞,2021-11-20-17:27:40.5429116-05:00
1555,∞,2021-11-20-17:27:40.5429132-05:00
930,∞,2021-11-20-17:27:40.5429149-05:00
1872,∞,2021-11-20-17:27:40.5429165-05:00
264,∞,2021-11-20-17:27:40.5429180-05:00
1261,∞,2021-11-20-17:27:40.5429196-05:00
817,∞,2021-11-20-17:27:40.5429213-05:00
1269,∞,2021-11-20-17:27:40.5429229-05:00
946,∞,2021-11-20-17:27:40.5429244-05:00
1890,∞,2021-11-20-17:27:40.5429260-05:00
192,∞,2021-11-20-17:27:40.5429276-05:00
241,∞,2021-11-20-17:27:40.5429292-05:00
823,∞,2021-11-20-17:27:40.5429307-05:00
1563,∞,2021-11-20-17:27:40.5429323-05:00
1678,∞,2021-11-20-17:27:40.5429339-05:00
791,∞,2021-11-20-17:27:40.5429355-05:00
1796,∞,2021-11-20-17:27:40.5429371-05:00
862,∞,2021-11-20-17:27:40.5429387-05:00
746,∞,2021-11-20-17:27:40.5429403-05:00
1605,∞,2021-11-20-17:27:40.5429419-05:00
906,∞,2021-11-20-17:27:40.5429435-05:00
1030,∞,2021-11-20-17:27:40.5429451-05:00
344,∞,2021-11-20-17:27:40.5429468-05:00
182,∞,2021-11-20-17:27:40.5429484-05:00
1532,∞,2021-11-20-17:27:40.5429500-05:00
138,∞,2021-11-20-17:27:40.5429564-05:00
1332,∞,2021-11-20-17:27:40.5429587-05:00
355,∞,2021-11-20-17:27:40.5429605-05:00
715,∞,2021-11-20-17:27:40.5429623-05:00
1018,∞,2021-11-20-17:27:40.5429640-05:00
127,∞,2021-11-20-17:27:40.5429656-05:00
291,∞,2021-11-20-17:27:40.5429673-05:00
730,∞,2021-11-20-17:27:40.5429689-05:00
