Start |2021-11-20-17:27:50.5038145-05:00
1978,1978,2021-11-20-17:27:50.5073716-05:00
875,1730750,2021-11-20-17:27:50.5075973-05:00
1180,2042285000,2021-11-20-17:27:50.5076147-05:00
1599,3265613715000,2021-11-20-17:27:50.5076187-05:00
1780,5812792412700000,2021-11-20-17:27:50.5076212-05:00
435,∞,2021-11-20-17:27:50.5095336-05:00
474,∞,2021-11-20-17:27:50.5095350-05:00
81,∞,2021-11-20-17:27:50.5095364-05:00
246,∞,2021-11-20-17:27:50.5095378-05:00
881,∞,2021-11-20-17:27:50.5095393-05:00
1047,∞,2021-11-20-17:27:50.5095407-05:00
97,∞,2021-11-20-17:27:50.5095421-05:00
151,∞,2021-11-20-17:27:50.5095436-05:00
749,∞,2021-11-20-17:27:50.5095450-05:00
1465,∞,2021-11-20-17:27:50.5095464-05:00
1775,∞,2021-11-20-17:27:50.5095478-05:00
194,∞,2021-11-20-17:27:50.5095493-05:00
1310,∞,2021-11-20-17:27:50.5095507-05:00
1548,∞,2021-11-20-17:27:50.5095521-05:00
635,∞,2021-11-20-17:27:50.5095535-05:00
59,∞,2021-11-20-17:27:50.5095550-05:00
964,∞,2021-11-20-17:27:50.5095565-05:00
1949,∞,2021-11-20-17:27:50.5095579-05:00
1328,∞,2021-11-20-17:27:50.5095593-05:00
1583,∞,2021-11-20-17:27:50.5095608-05:00
678,∞,2021-11-20-17:27:50.5095622-05:00
554,∞,2021-11-20-17:27:50.5095636-05:00
733,∞,2021-11-20-17:27:50.5095650-05:00
1485,∞,2021-11-20-17:27:50.5095665-05:00
1716,∞,2021-11-20-17:27:50.5095679-05:00
1583,∞,2021-11-20-17:27:50.5095693-05:00
314,∞,2021-11-20-17:27:50.5095748-05:00
776,∞,2021-11-20-17:27:50.5095768-05:00
653,∞,2021-11-20-17:27:50.5095784-05:00
876,∞,2021-11-20-17:27:50.5095799-05:00
1172,∞,2021-11-20-17:27:50.5095829-05:00
209,∞,2021-11-20-17:27:50.5095846-05:00
1171,∞,2021-11-20-17:27:50.5095861-05:00
1474,∞,2021-11-20-17:27:50.5095876-05:00
427,∞,2021-11-20-17:27:50.5095890-05:00
1659,∞,2021-11-20-17:27:50.5095905-05:00
1801,∞,2021-11-20-17:27:50.5095920-05:00
1907,∞,2021-11-20-17:27:50.5095934-05:00
961,∞,2021-11-20-17:27:50.5095949-05:00
427,∞,2021-11-20-17:27:50.5095963-05:00
657,∞,2021-11-20-17:27:50.5095977-05:00
874,∞,2021-11-20-17:27:50.5095991-05:00
1118,∞,2021-11-20-17:27:50.5096005-05:00
1358,∞,2021-11-20-17:27:50.5096019-05:00
284,∞,2021-11-20-17:27:50.5096034-05:00
201,∞,2021-11-20-17:27:50.5096065-05:00
693,∞,2021-11-20-17:27:50.5096084-05:00
1430,∞,2021-11-20-17:27:50.5096101-05:00
1368,∞,2021-11-20-17:27:50.5096115-05:00
83,∞,2021-11-20-17:27:50.5096130-05:00
1978,∞,2021-11-20-17:27:50.5096144-05:00
1160,∞,2021-11-20-17:27:50.5096159-05:00
312,∞,2021-11-20-17:27:50.5096173-05:00
1971,∞,2021-11-20-17:27:50.5096188-05:00
412,∞,2021-11-20-17:27:50.5096202-05:00
1880,∞,2021-11-20-17:27:50.5096217-05:00
1741,∞,2021-11-20-17:27:50.5096231-05:00
596,∞,2021-11-20-17:27:50.5096246-05:00
529,∞,2021-11-20-17:27:50.5096260-05:00
1298,∞,2021-11-20-17:27:50.5096275-05:00
734,∞,2021-11-20-17:27:50.5096330-05:00
1321,∞,2021-11-20-17:27:50.5096351-05:00
1497,∞,2021-11-20-17:27:50.5096367-05:00
1873,∞,2021-11-20-17:27:50.5096382-05:00
293,∞,2021-11-20-17:27:50.5096397-05:00
1566,∞,2021-11-20-17:27:50.5096413-05:00
1023,∞,2021-11-20-17:27:50.5096427-05:00
1835,∞,2021-11-20-17:27:50.5096442-05:00
1121,∞,2021-11-20-17:27:50.5096457-05:00
975,∞,2021-11-20-17:27:50.5096472-05:00
258,∞,2021-11-20-17:27:50.5096487-05:00
1056,∞,2021-11-20-17:27:50.5096501-05:00
989,∞,2021-11-20-17:27:50.5096516-05:00
902,∞,2021-11-20-17:27:50.5096531-05:00
926,∞,2021-11-20-17:27:50.5096545-05:00
1804,∞,2021-11-20-17:27:50.5096560-05:00
1436,∞,2021-11-20-17:27:50.5096575-05:00
1374,∞,2021-11-20-17:27:50.5096590-05:00
1201,∞,2021-11-20-17:27:50.5096605-05:00
1516,∞,2021-11-20-17:27:50.5096620-05:00
891,∞,2021-11-20-17:27:50.5096635-05:00
884,∞,2021-11-20-17:27:50.5096649-05:00
1407,∞,2021-11-20-17:27:50.5096664-05:00
571,∞,2021-11-20-17:27:50.5096679-05:00
897,∞,2021-11-20-17:27:50.5096694-05:00
13,∞,2021-11-20-17:27:50.5096708-05:00
1896,∞,2021-11-20-17:27:50.5096723-05:00
1199,∞,2021-11-20-17:27:50.5096738-05:00
1063,∞,2021-11-20-17:27:50.5096753-05:00
546,∞,2021-11-20-17:27:50.5096767-05:00
1918,∞,2021-11-20-17:27:50.5096782-05:00
1205,∞,2021-11-20-17:27:50.5096797-05:00
1378,∞,2021-11-20-17:27:50.5096811-05:00
1662,∞,2021-11-20-17:27:50.5096826-05:00
1692,∞,2021-11-20-17:27:50.5096882-05:00
1336,∞,2021-11-20-17:27:50.5096919-05:00
1376,∞,2021-11-20-17:27:50.5096938-05:00
1245,∞,2021-11-20-17:27:50.5096954-05:00
1065,∞,2021-11-20-17:27:50.5096969-05:00
718,∞,2021-11-20-17:27:50.5096983-05:00
1178,∞,2021-11-20-17:27:50.5096998-05:00
857,∞,2021-11-20-17:27:50.5097013-05:00
309,∞,2021-11-20-17:27:50.5097027-05:00
393,∞,2021-11-20-17:27:50.5097042-05:00
1824,∞,2021-11-20-17:27:50.5097056-05:00
922,∞,2021-11-20-17:27:50.5097071-05:00
172,∞,2021-11-20-17:27:50.5097086-05:00
1410,∞,2021-11-20-17:27:50.5097100-05:00
1046,∞,2021-11-20-17:27:50.5097115-05:00
608,∞,2021-11-20-17:27:50.5097129-05:00
445,∞,2021-11-20-17:27:50.5097143-05:00
367,∞,2021-11-20-17:27:50.5097158-05:00
1394,∞,2021-11-20-17:27:50.5097172-05:00
1013,∞,2021-11-20-17:27:50.5097186-05:00
408,∞,2021-11-20-17:27:50.5097200-05:00
1850,∞,2021-11-20-17:27:50.5097215-05:00
1913,∞,2021-11-20-17:27:50.5097229-05:00
927,∞,2021-11-20-17:27:50.5097243-05:00
976,∞,2021-11-20-17:27:50.5097257-05:00
281,∞,2021-11-20-17:27:50.5097271-05:00
1669,∞,2021-11-20-17:27:50.5097286-05:00
1823,∞,2021-11-20-17:27:50.5097300-05:00
773,∞,2021-11-20-17:27:50.5097314-05:00
575,∞,2021-11-20-17:27:50.5097328-05:00
1057,∞,2021-11-20-17:27:50.5097342-05:00
1052,∞,2021-11-20-17:27:50.5097356-05:00
1677,∞,2021-11-20-17:27:50.5097370-05:00
1326,∞,2021-11-20-17:27:50.5097384-05:00
1209,∞,2021-11-20-17:27:50.5097454-05:00
1589,∞,2021-11-20-17:27:50.5097477-05:00
428,∞,2021-11-20-17:27:50.5097493-05:00
191,∞,2021-11-20-17:27:50.5097508-05:00
310,∞,2021-11-20-17:27:50.5097523-05:00
484,∞,2021-11-20-17:27:50.5097537-05:00
338,∞,2021-11-20-17:27:50.5097552-05:00
34,∞,2021-11-20-17:27:50.5097566-05:00
575,∞,2021-11-20-17:27:50.5097580-05:00
1014,∞,2021-11-20-17:27:50.5097594-05:00
746,∞,2021-11-20-17:27:50.5097608-05:00
1974,∞,2021-11-20-17:27:50.5097622-05:00
1840,∞,2021-11-20-17:27:50.5097636-05:00
487,∞,2021-11-20-17:27:50.5097650-05:00
153,∞,2021-11-20-17:27:50.5097665-05:00
456,∞,2021-11-20-17:27:50.5097678-05:00
102,∞,2021-11-20-17:27:50.5097693-05:00
1551,∞,2021-11-20-17:27:50.5097706-05:00
1811,∞,2021-11-20-17:27:50.5097721-05:00
366,∞,2021-11-20-17:27:50.5097735-05:00
1255,∞,2021-11-20-17:27:50.5097749-05:00
1841,∞,2021-11-20-17:27:50.5097763-05:00
1423,∞,2021-11-20-17:27:50.5097777-05:00
450,∞,2021-11-20-17:27:50.5097869-05:00
269,∞,2021-11-20-17:27:50.5097894-05:00
784,∞,2021-11-20-17:27:50.5097911-05:00
1048,∞,2021-11-20-17:27:50.5097927-05:00
1354,∞,2021-11-20-17:27:50.5097942-05:00
84,∞,2021-11-20-17:27:50.5097958-05:00
1734,∞,2021-11-20-17:27:50.5097974-05:00
1336,∞,2021-11-20-17:27:50.5097990-05:00
773,∞,2021-11-20-17:27:50.5098009-05:00
1245,∞,2021-11-20-17:27:50.5098025-05:00
846,∞,2021-11-20-17:27:50.5098040-05:00
202,∞,2021-11-20-17:27:50.5098056-05:00
1457,∞,2021-11-20-17:27:50.5098070-05:00
180,∞,2021-11-20-17:27:50.5098084-05:00
254,∞,2021-11-20-17:27:50.5098098-05:00
58,∞,2021-11-20-17:27:50.5098112-05:00
910,∞,2021-11-20-17:27:50.5098126-05:00
675,∞,2021-11-20-17:27:50.5098139-05:00
374,∞,2021-11-20-17:27:50.5098153-05:00
1276,∞,2021-11-20-17:27:50.5098166-05:00
899,∞,2021-11-20-17:27:50.5098180-05:00
181,∞,2021-11-20-17:27:50.5098194-05:00
1001,∞,2021-11-20-17:27:50.5098207-05:00
440,∞,2021-11-20-17:27:50.5098221-05:00
1183,∞,2021-11-20-17:27:50.5098235-05:00
1670,∞,2021-11-20-17:27:50.5098249-05:00
318,∞,2021-11-20-17:27:50.5098263-05:00
474,∞,2021-11-20-17:27:50.5098276-05:00
1505,∞,2021-11-20-17:27:50.5098290-05:00
1241,∞,2021-11-20-17:27:50.5098304-05:00
1312,∞,2021-11-20-17:27:50.5098317-05:00
71,∞,2021-11-20-17:27:50.5098331-05:00
1367,∞,2021-11-20-17:27:50.5098345-05:00
166,∞,2021-11-20-17:27:50.5098358-05:00
1977,∞,2021-11-20-17:27:50.5098417-05:00
1922,∞,2021-11-20-17:27:50.5098438-05:00
1525,∞,2021-11-20-17:27:50.5098454-05:00
1436,∞,2021-11-20-17:27:50.5098469-05:00
984,∞,2021-11-20-17:27:50.5098484-05:00
1949,∞,2021-11-20-17:27:50.5098498-05:00
841,∞,2021-11-20-17:27:50.5098514-05:00
1678,∞,2021-11-20-17:27:50.5098528-05:00
1973,∞,2021-11-20-17:27:50.5098543-05:00
730,∞,2021-11-20-17:27:50.5098557-05:00
995,∞,2021-11-20-17:27:50.5098572-05:00
286,∞,2021-11-20-17:27:50.5098586-05:00
696,∞,2021-11-20-17:27:50.5098600-05:00
276,∞,2021-11-20-17:27:50.5098615-05:00
1847,∞,2021-11-20-17:27:50.5098629-05:00
1493,∞,2021-11-20-17:27:50.5098643-05:00
901,∞,2021-11-20-17:27:50.5098657-05:00
1690,∞,2021-11-20-17:27:50.5098671-05:00
881,∞,2021-11-20-17:27:50.5098685-05:00
566,∞,2021-11-20-17:27:50.5098700-05:00
525,∞,2021-11-20-17:27:50.5098714-05:00
270,∞,2021-11-20-17:27:50.5098729-05:00
1268,∞,2021-11-20-17:27:50.5098744-05:00
345,∞,2021-11-20-17:27:50.5098758-05:00
1865,∞,2021-11-20-17:27:50.5098771-05:00
1684,∞,2021-11-20-17:27:50.5098785-05:00
1766,∞,2021-11-20-17:27:50.5098799-05:00
1260,∞,2021-11-20-17:27:50.5098813-05:00
1831,∞,2021-11-20-17:27:50.5098827-05:00
1532,∞,2021-11-20-17:27:50.5098840-05:00
1932,∞,2021-11-20-17:27:50.5098854-05:00
775,∞,2021-11-20-17:27:50.5098868-05:00
834,∞,2021-11-20-17:27:50.5098976-05:00
1291,∞,2021-11-20-17:27:50.5098994-05:00
202,∞,2021-11-20-17:27:50.5099053-05:00
332,∞,2021-11-20-17:27:50.5099074-05:00
533,∞,2021-11-20-17:27:50.5099090-05:00
1474,∞,2021-11-20-17:27:50.5099105-05:00
1691,∞,2021-11-20-17:27:50.5099121-05:00
425,∞,2021-11-20-17:27:50.5099136-05:00
436,∞,2021-11-20-17:27:50.5099168-05:00
1221,∞,2021-11-20-17:27:50.5099187-05:00
207,∞,2021-11-20-17:27:50.5099203-05:00
271,∞,2021-11-20-17:27:50.5099218-05:00
1445,∞,2021-11-20-17:27:50.5099234-05:00
898,∞,2021-11-20-17:27:50.5099249-05:00
975,∞,2021-11-20-17:27:50.5099264-05:00
42,∞,2021-11-20-17:27:50.5099278-05:00
626,∞,2021-11-20-17:27:50.5099294-05:00
12,∞,2021-11-20-17:27:50.5099309-05:00
340,∞,2021-11-20-17:27:50.5099324-05:00
1621,∞,2021-11-20-17:27:50.5099338-05:00
1190,∞,2021-11-20-17:27:50.5099353-05:00
802,∞,2021-11-20-17:27:50.5099367-05:00
1641,∞,2021-11-20-17:27:50.5099382-05:00
1708,∞,2021-11-20-17:27:50.5099396-05:00
655,∞,2021-11-20-17:27:50.5099410-05:00
1181,∞,2021-11-20-17:27:50.5099423-05:00
1570,∞,2021-11-20-17:27:50.5099437-05:00
1300,∞,2021-11-20-17:27:50.5099451-05:00
184,∞,2021-11-20-17:27:50.5099465-05:00
1580,∞,2021-11-20-17:27:50.5099479-05:00
1847,∞,2021-11-20-17:27:50.5099493-05:00
442,∞,2021-11-20-17:27:50.5099507-05:00
797,∞,2021-11-20-17:27:50.5099521-05:00
220,∞,2021-11-20-17:27:50.5099535-05:00
1452,∞,2021-11-20-17:27:50.5099549-05:00
1405,∞,2021-11-20-17:27:50.5099563-05:00
74,∞,2021-11-20-17:27:50.5099618-05:00
1516,∞,2021-11-20-17:27:50.5099638-05:00
961,∞,2021-11-20-17:27:50.5099655-05:00
1427,∞,2021-11-20-17:27:50.5099671-05:00
1999,∞,2021-11-20-17:27:50.5099686-05:00
457,∞,2021-11-20-17:27:50.5099702-05:00
131,∞,2021-11-20-17:27:50.5099717-05:00
1304,∞,2021-11-20-17:27:50.5099733-05:00
64,∞,2021-11-20-17:27:50.5099748-05:00
997,∞,2021-11-20-17:27:50.5099764-05:00
899,∞,2021-11-20-17:27:50.5099780-05:00
968,∞,2021-11-20-17:27:50.5099795-05:00
709,∞,2021-11-20-17:27:50.5099811-05:00
1724,∞,2021-11-20-17:27:50.5099826-05:00
634,∞,2021-11-20-17:27:50.5099842-05:00
1819,∞,2021-11-20-17:27:50.5099857-05:00
1192,∞,2021-11-20-17:27:50.5099873-05:00
312,∞,2021-11-20-17:27:50.5099888-05:00
1585,∞,2021-11-20-17:27:50.5099904-05:00
32,∞,2021-11-20-17:27:50.5099920-05:00
1649,∞,2021-11-20-17:27:50.5099936-05:00
494,∞,2021-11-20-17:27:50.5099969-05:00
1677,∞,2021-11-20-17:27:50.5099988-05:00
1352,∞,2021-11-20-17:27:50.5100005-05:00
1903,∞,2021-11-20-17:27:50.5100020-05:00
392,∞,2021-11-20-17:27:50.5100035-05:00
241,∞,2021-11-20-17:27:50.5100050-05:00
855,∞,2021-11-20-17:27:50.5100065-05:00
1374,∞,2021-11-20-17:27:50.5100079-05:00
1764,∞,2021-11-20-17:27:50.5100094-05:00
1473,∞,2021-11-20-17:27:50.5100108-05:00
1225,∞,2021-11-20-17:27:50.5100122-05:00
1446,∞,2021-11-20-17:27:50.5100137-05:00
1569,∞,2021-11-20-17:27:50.5100151-05:00
1968,∞,2021-11-20-17:27:50.5100209-05:00
1110,∞,2021-11-20-17:27:50.5100229-05:00
1051,∞,2021-11-20-17:27:50.5100245-05:00
913,∞,2021-11-20-17:27:50.5100260-05:00
1622,∞,2021-11-20-17:27:50.5100275-05:00
734,∞,2021-11-20-17:27:50.5100289-05:00
671,∞,2021-11-20-17:27:50.5100303-05:00
338,∞,2021-11-20-17:27:50.5100318-05:00
1645,∞,2021-11-20-17:27:50.5100332-05:00
1657,∞,2021-11-20-17:27:50.5100346-05:00
282,∞,2021-11-20-17:27:50.5100361-05:00
603,∞,2021-11-20-17:27:50.5100375-05:00
591,∞,2021-11-20-17:27:50.5100389-05:00
459,∞,2021-11-20-17:27:50.5100404-05:00
946,∞,2021-11-20-17:27:50.5100418-05:00
28,∞,2021-11-20-17:27:50.5100432-05:00
1250,∞,2021-11-20-17:27:50.5100447-05:00
486,∞,2021-11-20-17:27:50.5100461-05:00
635,∞,2021-11-20-17:27:50.5100475-05:00
1420,∞,2021-11-20-17:27:50.5100489-05:00
1755,∞,2021-11-20-17:27:50.5100504-05:00
1580,∞,2021-11-20-17:27:50.5100518-05:00
1838,∞,2021-11-20-17:27:50.5100532-05:00
1608,∞,2021-11-20-17:27:50.5100546-05:00
1523,∞,2021-11-20-17:27:50.5100561-05:00
1607,∞,2021-11-20-17:27:50.5100575-05:00
216,∞,2021-11-20-17:27:50.5100589-05:00
1275,∞,2021-11-20-17:27:50.5100603-05:00
1930,∞,2021-11-20-17:27:50.5100617-05:00
299,∞,2021-11-20-17:27:50.5100631-05:00
1523,∞,2021-11-20-17:27:50.5100645-05:00
1673,∞,2021-11-20-17:27:50.5100659-05:00
1522,∞,2021-11-20-17:27:50.5100673-05:00
1139,∞,2021-11-20-17:27:50.5100687-05:00
1756,∞,2021-11-20-17:27:50.5100744-05:00
1523,∞,2021-11-20-17:27:50.5100764-05:00
769,∞,2021-11-20-17:27:50.5100780-05:00
280,∞,2021-11-20-17:27:50.5100796-05:00
690,∞,2021-11-20-17:27:50.5100811-05:00
852,∞,2021-11-20-17:27:50.5100827-05:00
1361,∞,2021-11-20-17:27:50.5100842-05:00
1312,∞,2021-11-20-17:27:50.5100858-05:00
849,∞,2021-11-20-17:27:50.5100873-05:00
20,∞,2021-11-20-17:27:50.5100888-05:00
1071,∞,2021-11-20-17:27:50.5100904-05:00
1300,∞,2021-11-20-17:27:50.5100919-05:00
1801,∞,2021-11-20-17:27:50.5100935-05:00
1782,∞,2021-11-20-17:27:50.5100951-05:00
1908,∞,2021-11-20-17:27:50.5100967-05:00
1346,∞,2021-11-20-17:27:50.5100982-05:00
515,∞,2021-11-20-17:27:50.5100997-05:00
988,∞,2021-11-20-17:27:50.5101013-05:00
590,∞,2021-11-20-17:27:50.5101028-05:00
27,∞,2021-11-20-17:27:50.5101043-05:00
1814,∞,2021-11-20-17:27:50.5101058-05:00
388,∞,2021-11-20-17:27:50.5101074-05:00
1272,∞,2021-11-20-17:27:50.5101089-05:00
1442,∞,2021-11-20-17:27:50.5101186-05:00
1389,∞,2021-11-20-17:27:50.5101212-05:00
15,∞,2021-11-20-17:27:50.5101229-05:00
518,∞,2021-11-20-17:27:50.5101245-05:00
1395,∞,2021-11-20-17:27:50.5101260-05:00
408,∞,2021-11-20-17:27:50.5101275-05:00
1347,∞,2021-11-20-17:27:50.5101290-05:00
135,∞,2021-11-20-17:27:50.5101305-05:00
608,∞,2021-11-20-17:27:50.5101320-05:00
1081,∞,2021-11-20-17:27:50.5101335-05:00
1451,∞,2021-11-20-17:27:50.5101350-05:00
702,∞,2021-11-20-17:27:50.5101365-05:00
1422,∞,2021-11-20-17:27:50.5101380-05:00
1258,∞,2021-11-20-17:27:50.5101395-05:00
970,∞,2021-11-20-17:27:50.5101410-05:00
1796,∞,2021-11-20-17:27:50.5101425-05:00
1783,∞,2021-11-20-17:27:50.5101440-05:00
59,∞,2021-11-20-17:27:50.5101455-05:00
444,∞,2021-11-20-17:27:50.5101470-05:00
732,∞,2021-11-20-17:27:50.5101485-05:00
1818,∞,2021-11-20-17:27:50.5101500-05:00
538,∞,2021-11-20-17:27:50.5101515-05:00
223,∞,2021-11-20-17:27:50.5101530-05:00
1806,∞,2021-11-20-17:27:50.5101545-05:00
434,∞,2021-11-20-17:27:50.5101560-05:00
1367,∞,2021-11-20-17:27:50.5101575-05:00
584,∞,2021-11-20-17:27:50.5101590-05:00
1783,∞,2021-11-20-17:27:50.5101605-05:00
535,∞,2021-11-20-17:27:50.5101620-05:00
1084,∞,2021-11-20-17:27:50.5101635-05:00
1496,∞,2021-11-20-17:27:50.5101650-05:00
1325,∞,2021-11-20-17:27:50.5101665-05:00
1368,∞,2021-11-20-17:27:50.5101680-05:00
252,∞,2021-11-20-17:27:50.5101695-05:00
1327,∞,2021-11-20-17:27:50.5101754-05:00
890,∞,2021-11-20-17:27:50.5101775-05:00
676,∞,2021-11-20-17:27:50.5101792-05:00
334,∞,2021-11-20-17:27:50.5101807-05:00
1965,∞,2021-11-20-17:27:50.5101822-05:00
904,∞,2021-11-20-17:27:50.5101839-05:00
1501,∞,2021-11-20-17:27:50.5101854-05:00
1885,∞,2021-11-20-17:27:50.5101868-05:00
463,∞,2021-11-20-17:27:50.5101883-05:00
219,∞,2021-11-20-17:27:50.5101898-05:00
351,∞,2021-11-20-17:27:50.5101913-05:00
1080,∞,2021-11-20-17:27:50.5101927-05:00
486,∞,2021-11-20-17:27:50.5101942-05:00
88,∞,2021-11-20-17:27:50.5101957-05:00
1545,∞,2021-11-20-17:27:50.5101971-05:00
1192,∞,2021-11-20-17:27:50.5101986-05:00
806,∞,2021-11-20-17:27:50.5102001-05:00
1967,∞,2021-11-20-17:27:50.5102016-05:00
1371,∞,2021-11-20-17:27:50.5102030-05:00
1656,∞,2021-11-20-17:27:50.5102045-05:00
1453,∞,2021-11-20-17:27:50.5102059-05:00
904,∞,2021-11-20-17:27:50.5102075-05:00
1166,∞,2021-11-20-17:27:50.5102089-05:00
208,∞,2021-11-20-17:27:50.5102104-05:00
85,∞,2021-11-20-17:27:50.5102119-05:00
29,∞,2021-11-20-17:27:50.5102133-05:00
1823,∞,2021-11-20-17:27:50.5102165-05:00
1563,∞,2021-11-20-17:27:50.5102184-05:00
1599,∞,2021-11-20-17:27:50.5102200-05:00
1524,∞,2021-11-20-17:27:50.5102216-05:00
1585,∞,2021-11-20-17:27:50.5102231-05:00
126,∞,2021-11-20-17:27:50.5102247-05:00
1333,∞,2021-11-20-17:27:50.5102263-05:00
1171,∞,2021-11-20-17:27:50.5102278-05:00
1931,∞,2021-11-20-17:27:50.5102337-05:00
80,∞,2021-11-20-17:27:50.5102358-05:00
1121,∞,2021-11-20-17:27:50.5102374-05:00
1450,∞,2021-11-20-17:27:50.5102392-05:00
94,∞,2021-11-20-17:27:50.5102406-05:00
1539,∞,2021-11-20-17:27:50.5102421-05:00
1230,∞,2021-11-20-17:27:50.5102436-05:00
1933,∞,2021-11-20-17:27:50.5102450-05:00
76,∞,2021-11-20-17:27:50.5102464-05:00
5,∞,2021-11-20-17:27:50.5102479-05:00
1456,∞,2021-11-20-17:27:50.5102493-05:00
1353,∞,2021-11-20-17:27:50.5102508-05:00
881,∞,2021-11-20-17:27:50.5102522-05:00
496,∞,2021-11-20-17:27:50.5102536-05:00
239,∞,2021-11-20-17:27:50.5102551-05:00
1343,∞,2021-11-20-17:27:50.5102566-05:00
278,∞,2021-11-20-17:27:50.5102580-05:00
1528,∞,2021-11-20-17:27:50.5102595-05:00
1954,∞,2021-11-20-17:27:50.5102609-05:00
1712,∞,2021-11-20-17:27:50.5102624-05:00
799,∞,2021-11-20-17:27:50.5102638-05:00
423,∞,2021-11-20-17:27:50.5102652-05:00
1724,∞,2021-11-20-17:27:50.5102667-05:00
468,∞,2021-11-20-17:27:50.5102681-05:00
250,∞,2021-11-20-17:27:50.5102696-05:00
1936,∞,2021-11-20-17:27:50.5102710-05:00
1081,∞,2021-11-20-17:27:50.5102724-05:00
1938,∞,2021-11-20-17:27:50.5102738-05:00
286,∞,2021-11-20-17:27:50.5102753-05:00
939,∞,2021-11-20-17:27:50.5102767-05:00
634,∞,2021-11-20-17:27:50.5102781-05:00
225,∞,2021-11-20-17:27:50.5102796-05:00
1746,∞,2021-11-20-17:27:50.5102810-05:00
1315,∞,2021-11-20-17:27:50.5102824-05:00
157,∞,2021-11-20-17:27:50.5102882-05:00
1465,∞,2021-11-20-17:27:50.5102902-05:00
72,∞,2021-11-20-17:27:50.5102918-05:00
1356,∞,2021-11-20-17:27:50.5102932-05:00
1873,∞,2021-11-20-17:27:50.5102947-05:00
1831,∞,2021-11-20-17:27:50.5102962-05:00
427,∞,2021-11-20-17:27:50.5102977-05:00
1519,∞,2021-11-20-17:27:50.5102992-05:00
829,∞,2021-11-20-17:27:50.5103023-05:00
1162,∞,2021-11-20-17:27:50.5103043-05:00
752,∞,2021-11-20-17:27:50.5103059-05:00
731,∞,2021-11-20-17:27:50.5103075-05:00
1148,∞,2021-11-20-17:27:50.5103090-05:00
1327,∞,2021-11-20-17:27:50.5103106-05:00
1324,∞,2021-11-20-17:27:50.5103121-05:00
257,∞,2021-11-20-17:27:50.5103135-05:00
1246,∞,2021-11-20-17:27:50.5103150-05:00
57,∞,2021-11-20-17:27:50.5103165-05:00
172,∞,2021-11-20-17:27:50.5103179-05:00
1621,∞,2021-11-20-17:27:50.5103194-05:00
373,∞,2021-11-20-17:27:50.5103208-05:00
1508,∞,2021-11-20-17:27:50.5103222-05:00
356,∞,2021-11-20-17:27:50.5103236-05:00
653,∞,2021-11-20-17:27:50.5103250-05:00
1200,∞,2021-11-20-17:27:50.5103264-05:00
157,∞,2021-11-20-17:27:50.5103278-05:00
459,∞,2021-11-20-17:27:50.5103292-05:00
1291,∞,2021-11-20-17:27:50.5103307-05:00
1648,∞,2021-11-20-17:27:50.5103321-05:00
1137,∞,2021-11-20-17:27:50.5103335-05:00
1370,∞,2021-11-20-17:27:50.5103349-05:00
1232,∞,2021-11-20-17:27:50.5103363-05:00
1606,∞,2021-11-20-17:27:50.5103377-05:00
1565,∞,2021-11-20-17:27:50.5103391-05:00
340,∞,2021-11-20-17:27:50.5103448-05:00
774,∞,2021-11-20-17:27:50.5103469-05:00
1272,∞,2021-11-20-17:27:50.5103485-05:00
921,∞,2021-11-20-17:27:50.5103500-05:00
1655,∞,2021-11-20-17:27:50.5103516-05:00
123,∞,2021-11-20-17:27:50.5103532-05:00
1285,∞,2021-11-20-17:27:50.5103547-05:00
1279,∞,2021-11-20-17:27:50.5103562-05:00
1594,∞,2021-11-20-17:27:50.5103578-05:00
562,∞,2021-11-20-17:27:50.5103593-05:00
1716,∞,2021-11-20-17:27:50.5103608-05:00
1519,∞,2021-11-20-17:27:50.5103624-05:00
789,∞,2021-11-20-17:27:50.5103639-05:00
1753,∞,2021-11-20-17:27:50.5103654-05:00
614,∞,2021-11-20-17:27:50.5103670-05:00
30,∞,2021-11-20-17:27:50.5103685-05:00
1692,∞,2021-11-20-17:27:50.5103701-05:00
577,∞,2021-11-20-17:27:50.5103716-05:00
54,∞,2021-11-20-17:27:50.5103732-05:00
126,∞,2021-11-20-17:27:50.5103747-05:00
943,∞,2021-11-20-17:27:50.5103762-05:00
648,∞,2021-11-20-17:27:50.5103777-05:00
1110,∞,2021-11-20-17:27:50.5103792-05:00
1418,∞,2021-11-20-17:27:50.5103807-05:00
157,∞,2021-11-20-17:27:50.5103822-05:00
1716,∞,2021-11-20-17:27:50.5103837-05:00
1373,∞,2021-11-20-17:27:50.5103852-05:00
1136,∞,2021-11-20-17:27:50.5103867-05:00
1871,∞,2021-11-20-17:27:50.5103882-05:00
1692,∞,2021-11-20-17:27:50.5103897-05:00
1791,∞,2021-11-20-17:27:50.5103912-05:00
1519,∞,2021-11-20-17:27:50.5103927-05:00
1124,∞,2021-11-20-17:27:50.5103942-05:00
1582,∞,2021-11-20-17:27:50.5103957-05:00
988,∞,2021-11-20-17:27:50.5104014-05:00
551,∞,2021-11-20-17:27:50.5104035-05:00
984,∞,2021-11-20-17:27:50.5104051-05:00
326,∞,2021-11-20-17:27:50.5104066-05:00
402,∞,2021-11-20-17:27:50.5104081-05:00
49,∞,2021-11-20-17:27:50.5104095-05:00
337,∞,2021-11-20-17:27:50.5104109-05:00
