Start |2021-11-20-17:25:32.9300184-05:00
1055,1055,2021-11-20-17:25:32.9334903-05:00
244,257420,2021-11-20-17:25:32.9338331-05:00
1897,488325740,2021-11-20-17:25:32.9338610-05:00
1823,890217824020,2021-11-20-17:25:32.9338700-05:00
1700,1513370300834000,2021-11-20-17:25:32.9339632-05:00
171,∞,2021-11-20-17:25:32.9365443-05:00
1137,∞,2021-11-20-17:25:32.9365460-05:00
461,∞,2021-11-20-17:25:32.9365477-05:00
1643,∞,2021-11-20-17:25:32.9365494-05:00
345,∞,2021-11-20-17:25:32.9365512-05:00
230,∞,2021-11-20-17:25:32.9365529-05:00
1612,∞,2021-11-20-17:25:32.9365546-05:00
941,∞,2021-11-20-17:25:32.9365563-05:00
1917,∞,2021-11-20-17:25:32.9365580-05:00
520,∞,2021-11-20-17:25:32.9365598-05:00
486,∞,2021-11-20-17:25:32.9365615-05:00
1011,∞,2021-11-20-17:25:32.9365632-05:00
1067,∞,2021-11-20-17:25:32.9365649-05:00
1406,∞,2021-11-20-17:25:32.9365666-05:00
1212,∞,2021-11-20-17:25:32.9365684-05:00
440,∞,2021-11-20-17:25:32.9365701-05:00
1587,∞,2021-11-20-17:25:32.9365718-05:00
1301,∞,2021-11-20-17:25:32.9365736-05:00
1244,∞,2021-11-20-17:25:32.9365753-05:00
1612,∞,2021-11-20-17:25:32.9365770-05:00
1059,∞,2021-11-20-17:25:32.9365787-05:00
1865,∞,2021-11-20-17:25:32.9365804-05:00
308,∞,2021-11-20-17:25:32.9365822-05:00
922,∞,2021-11-20-17:25:32.9365839-05:00
1866,∞,2021-11-20-17:25:32.9365856-05:00
1137,∞,2021-11-20-17:25:32.9365918-05:00
512,∞,2021-11-20-17:25:32.9365942-05:00
1266,∞,2021-11-20-17:25:32.9365960-05:00
478,∞,2021-11-20-17:25:32.9365977-05:00
711,∞,2021-11-20-17:25:32.9365994-05:00
1668,∞,2021-11-20-17:25:32.9366011-05:00
374,∞,2021-11-20-17:25:32.9366028-05:00
119,∞,2021-11-20-17:25:32.9366045-05:00
36,∞,2021-11-20-17:25:32.9366061-05:00
266,∞,2021-11-20-17:25:32.9366078-05:00
1310,∞,2021-11-20-17:25:32.9366113-05:00
775,∞,2021-11-20-17:25:32.9366135-05:00
1131,∞,2021-11-20-17:25:32.9366153-05:00
1139,∞,2021-11-20-17:25:32.9366170-05:00
576,∞,2021-11-20-17:25:32.9366187-05:00
1923,∞,2021-11-20-17:25:32.9366203-05:00
1914,∞,2021-11-20-17:25:32.9366220-05:00
165,∞,2021-11-20-17:25:32.9366236-05:00
502,∞,2021-11-20-17:25:32.9366253-05:00
1615,∞,2021-11-20-17:25:32.9366270-05:00
944,∞,2021-11-20-17:25:32.9366286-05:00
242,∞,2021-11-20-17:25:32.9366303-05:00
69,∞,2021-11-20-17:25:32.9366319-05:00
1847,∞,2021-11-20-17:25:32.9366336-05:00
1966,∞,2021-11-20-17:25:32.9366352-05:00
1548,∞,2021-11-20-17:25:32.9366369-05:00
1696,∞,2021-11-20-17:25:32.9366385-05:00
547,∞,2021-11-20-17:25:32.9366401-05:00
1872,∞,2021-11-20-17:25:32.9366418-05:00
54,∞,2021-11-20-17:25:32.9366435-05:00
306,∞,2021-11-20-17:25:32.9366451-05:00
829,∞,2021-11-20-17:25:32.9366468-05:00
1539,∞,2021-11-20-17:25:32.9366484-05:00
1776,∞,2021-11-20-17:25:32.9366501-05:00
1208,∞,2021-11-20-17:25:32.9366562-05:00
1717,∞,2021-11-20-17:25:32.9366586-05:00
347,∞,2021-11-20-17:25:32.9366604-05:00
463,∞,2021-11-20-17:25:32.9366621-05:00
1207,∞,2021-11-20-17:25:32.9366638-05:00
851,∞,2021-11-20-17:25:32.9366654-05:00
113,∞,2021-11-20-17:25:32.9366671-05:00
893,∞,2021-11-20-17:25:32.9366688-05:00
1032,∞,2021-11-20-17:25:32.9366705-05:00
1140,∞,2021-11-20-17:25:32.9366721-05:00
1901,∞,2021-11-20-17:25:32.9366738-05:00
1664,∞,2021-11-20-17:25:32.9366755-05:00
457,∞,2021-11-20-17:25:32.9366772-05:00
163,∞,2021-11-20-17:25:32.9366789-05:00
669,∞,2021-11-20-17:25:32.9366806-05:00
1689,∞,2021-11-20-17:25:32.9366822-05:00
1145,∞,2021-11-20-17:25:32.9366839-05:00
1701,∞,2021-11-20-17:25:32.9366855-05:00
1806,∞,2021-11-20-17:25:32.9366872-05:00
1306,∞,2021-11-20-17:25:32.9366889-05:00
922,∞,2021-11-20-17:25:32.9366906-05:00
895,∞,2021-11-20-17:25:32.9366922-05:00
443,∞,2021-11-20-17:25:32.9366939-05:00
1419,∞,2021-11-20-17:25:32.9366956-05:00
511,∞,2021-11-20-17:25:32.9366972-05:00
1162,∞,2021-11-20-17:25:32.9367013-05:00
1972,∞,2021-11-20-17:25:32.9367035-05:00
1827,∞,2021-11-20-17:25:32.9367052-05:00
247,∞,2021-11-20-17:25:32.9367070-05:00
1981,∞,2021-11-20-17:25:32.9367087-05:00
1960,∞,2021-11-20-17:25:32.9367103-05:00
482,∞,2021-11-20-17:25:32.9367119-05:00
1236,∞,2021-11-20-17:25:32.9367136-05:00
1354,∞,2021-11-20-17:25:32.9367152-05:00
1930,∞,2021-11-20-17:25:32.9367213-05:00
858,∞,2021-11-20-17:25:32.9367236-05:00
1577,∞,2021-11-20-17:25:32.9367253-05:00
1452,∞,2021-11-20-17:25:32.9367271-05:00
958,∞,2021-11-20-17:25:32.9367287-05:00
1650,∞,2021-11-20-17:25:32.9367305-05:00
1503,∞,2021-11-20-17:25:32.9367321-05:00
51,∞,2021-11-20-17:25:32.9367338-05:00
1210,∞,2021-11-20-17:25:32.9367355-05:00
929,∞,2021-11-20-17:25:32.9367372-05:00
1945,∞,2021-11-20-17:25:32.9367389-05:00
303,∞,2021-11-20-17:25:32.9367406-05:00
1092,∞,2021-11-20-17:25:32.9367423-05:00
1534,∞,2021-11-20-17:25:32.9367440-05:00
1877,∞,2021-11-20-17:25:32.9367457-05:00
184,∞,2021-11-20-17:25:32.9367474-05:00
909,∞,2021-11-20-17:25:32.9367491-05:00
604,∞,2021-11-20-17:25:32.9367508-05:00
1023,∞,2021-11-20-17:25:32.9367528-05:00
234,∞,2021-11-20-17:25:32.9367545-05:00
855,∞,2021-11-20-17:25:32.9367562-05:00
314,∞,2021-11-20-17:25:32.9367580-05:00
1275,∞,2021-11-20-17:25:32.9367597-05:00
927,∞,2021-11-20-17:25:32.9367614-05:00
1951,∞,2021-11-20-17:25:32.9367630-05:00
46,∞,2021-11-20-17:25:32.9367647-05:00
879,∞,2021-11-20-17:25:32.9367664-05:00
285,∞,2021-11-20-17:25:32.9367681-05:00
647,∞,2021-11-20-17:25:32.9367698-05:00
1050,∞,2021-11-20-17:25:32.9367715-05:00
1180,∞,2021-11-20-17:25:32.9367732-05:00
1420,∞,2021-11-20-17:25:32.9367749-05:00
429,∞,2021-11-20-17:25:32.9367766-05:00
1103,∞,2021-11-20-17:25:32.9367783-05:00
232,∞,2021-11-20-17:25:32.9367844-05:00
1810,∞,2021-11-20-17:25:32.9367868-05:00
112,∞,2021-11-20-17:25:32.9367886-05:00
1692,∞,2021-11-20-17:25:32.9367903-05:00
744,∞,2021-11-20-17:25:32.9367920-05:00
156,∞,2021-11-20-17:25:32.9367937-05:00
1802,∞,2021-11-20-17:25:32.9367954-05:00
871,∞,2021-11-20-17:25:32.9367971-05:00
1684,∞,2021-11-20-17:25:32.9367988-05:00
1514,∞,2021-11-20-17:25:32.9368006-05:00
1473,∞,2021-11-20-17:25:32.9368023-05:00
209,∞,2021-11-20-17:25:32.9368040-05:00
71,∞,2021-11-20-17:25:32.9368057-05:00
438,∞,2021-11-20-17:25:32.9368074-05:00
1950,∞,2021-11-20-17:25:32.9368091-05:00
64,∞,2021-11-20-17:25:32.9368108-05:00
1073,∞,2021-11-20-17:25:32.9368125-05:00
1356,∞,2021-11-20-17:25:32.9368143-05:00
1459,∞,2021-11-20-17:25:32.9368160-05:00
1003,∞,2021-11-20-17:25:32.9368177-05:00
499,∞,2021-11-20-17:25:32.9368194-05:00
1617,∞,2021-11-20-17:25:32.9368211-05:00
1583,∞,2021-11-20-17:25:32.9368228-05:00
650,∞,2021-11-20-17:25:32.9368331-05:00
1500,∞,2021-11-20-17:25:32.9368358-05:00
913,∞,2021-11-20-17:25:32.9368378-05:00
772,∞,2021-11-20-17:25:32.9368396-05:00
1219,∞,2021-11-20-17:25:32.9368413-05:00
1404,∞,2021-11-20-17:25:32.9368430-05:00
161,∞,2021-11-20-17:25:32.9368447-05:00
1748,∞,2021-11-20-17:25:32.9368463-05:00
526,∞,2021-11-20-17:25:32.9368480-05:00
1873,∞,2021-11-20-17:25:32.9368497-05:00
1988,∞,2021-11-20-17:25:32.9368513-05:00
1302,∞,2021-11-20-17:25:32.9368530-05:00
67,∞,2021-11-20-17:25:32.9368546-05:00
72,∞,2021-11-20-17:25:32.9368563-05:00
1216,∞,2021-11-20-17:25:32.9368579-05:00
1860,∞,2021-11-20-17:25:32.9368596-05:00
867,∞,2021-11-20-17:25:32.9368613-05:00
431,∞,2021-11-20-17:25:32.9368629-05:00
1983,∞,2021-11-20-17:25:32.9368646-05:00
629,∞,2021-11-20-17:25:32.9368662-05:00
1761,∞,2021-11-20-17:25:32.9368679-05:00
1453,∞,2021-11-20-17:25:32.9368695-05:00
1743,∞,2021-11-20-17:25:32.9368711-05:00
1974,∞,2021-11-20-17:25:32.9368728-05:00
442,∞,2021-11-20-17:25:32.9368744-05:00
335,∞,2021-11-20-17:25:32.9368761-05:00
584,∞,2021-11-20-17:25:32.9368777-05:00
1976,∞,2021-11-20-17:25:32.9368793-05:00
1823,∞,2021-11-20-17:25:32.9368810-05:00
1961,∞,2021-11-20-17:25:32.9368826-05:00
1425,∞,2021-11-20-17:25:32.9368843-05:00
604,∞,2021-11-20-17:25:32.9368859-05:00
615,∞,2021-11-20-17:25:32.9368875-05:00
228,∞,2021-11-20-17:25:32.9368892-05:00
1461,∞,2021-11-20-17:25:32.9368954-05:00
193,∞,2021-11-20-17:25:32.9368979-05:00
1831,∞,2021-11-20-17:25:32.9368997-05:00
1384,∞,2021-11-20-17:25:32.9369015-05:00
584,∞,2021-11-20-17:25:32.9369032-05:00
1467,∞,2021-11-20-17:25:32.9369049-05:00
1524,∞,2021-11-20-17:25:32.9369066-05:00
1765,∞,2021-11-20-17:25:32.9369084-05:00
948,∞,2021-11-20-17:25:32.9369101-05:00
335,∞,2021-11-20-17:25:32.9369118-05:00
82,∞,2021-11-20-17:25:32.9369136-05:00
1136,∞,2021-11-20-17:25:32.9369153-05:00
1883,∞,2021-11-20-17:25:32.9369171-05:00
1991,∞,2021-11-20-17:25:32.9369188-05:00
1856,∞,2021-11-20-17:25:32.9369205-05:00
1496,∞,2021-11-20-17:25:32.9369223-05:00
592,∞,2021-11-20-17:25:32.9369240-05:00
572,∞,2021-11-20-17:25:32.9369258-05:00
516,∞,2021-11-20-17:25:32.9369275-05:00
988,∞,2021-11-20-17:25:32.9369292-05:00
1822,∞,2021-11-20-17:25:32.9369310-05:00
1197,∞,2021-11-20-17:25:32.9369327-05:00
1757,∞,2021-11-20-17:25:32.9369345-05:00
938,∞,2021-11-20-17:25:32.9369363-05:00
330,∞,2021-11-20-17:25:32.9369380-05:00
885,∞,2021-11-20-17:25:32.9369398-05:00
820,∞,2021-11-20-17:25:32.9369415-05:00
184,∞,2021-11-20-17:25:32.9369432-05:00
1925,∞,2021-11-20-17:25:32.9369450-05:00
564,∞,2021-11-20-17:25:32.9369467-05:00
449,∞,2021-11-20-17:25:32.9369504-05:00
1384,∞,2021-11-20-17:25:32.9369526-05:00
688,∞,2021-11-20-17:25:32.9369545-05:00
1838,∞,2021-11-20-17:25:32.9369562-05:00
610,∞,2021-11-20-17:25:32.9369626-05:00
1024,∞,2021-11-20-17:25:32.9369649-05:00
30,∞,2021-11-20-17:25:32.9369668-05:00
1483,∞,2021-11-20-17:25:32.9369685-05:00
1847,∞,2021-11-20-17:25:32.9369702-05:00
516,∞,2021-11-20-17:25:32.9369720-05:00
1105,∞,2021-11-20-17:25:32.9369736-05:00
1995,∞,2021-11-20-17:25:32.9369752-05:00
506,∞,2021-11-20-17:25:32.9369769-05:00
1408,∞,2021-11-20-17:25:32.9369785-05:00
1892,∞,2021-11-20-17:25:32.9369801-05:00
1305,∞,2021-11-20-17:25:32.9369817-05:00
451,∞,2021-11-20-17:25:32.9369833-05:00
592,∞,2021-11-20-17:25:32.9369849-05:00
121,∞,2021-11-20-17:25:32.9369866-05:00
328,∞,2021-11-20-17:25:32.9369882-05:00
1369,∞,2021-11-20-17:25:32.9369898-05:00
854,∞,2021-11-20-17:25:32.9369914-05:00
89,∞,2021-11-20-17:25:32.9369930-05:00
1627,∞,2021-11-20-17:25:32.9369946-05:00
406,∞,2021-11-20-17:25:32.9369963-05:00
265,∞,2021-11-20-17:25:32.9369979-05:00
436,∞,2021-11-20-17:25:32.9369995-05:00
893,∞,2021-11-20-17:25:32.9370011-05:00
1054,∞,2021-11-20-17:25:32.9370028-05:00
1699,∞,2021-11-20-17:25:32.9370044-05:00
648,∞,2021-11-20-17:25:32.9370060-05:00
1340,∞,2021-11-20-17:25:32.9370077-05:00
1840,∞,2021-11-20-17:25:32.9370093-05:00
384,∞,2021-11-20-17:25:32.9370109-05:00
1886,∞,2021-11-20-17:25:32.9370125-05:00
698,∞,2021-11-20-17:25:32.9370141-05:00
449,∞,2021-11-20-17:25:32.9370157-05:00
45,∞,2021-11-20-17:25:32.9370173-05:00
1382,∞,2021-11-20-17:25:32.9370236-05:00
833,∞,2021-11-20-17:25:32.9370259-05:00
1466,∞,2021-11-20-17:25:32.9370277-05:00
1109,∞,2021-11-20-17:25:32.9370295-05:00
725,∞,2021-11-20-17:25:32.9370313-05:00
1999,∞,2021-11-20-17:25:32.9370330-05:00
1883,∞,2021-11-20-17:25:32.9370347-05:00
1826,∞,2021-11-20-17:25:32.9370364-05:00
691,∞,2021-11-20-17:25:32.9370381-05:00
349,∞,2021-11-20-17:25:32.9370398-05:00
1045,∞,2021-11-20-17:25:32.9370415-05:00
1025,∞,2021-11-20-17:25:32.9370432-05:00
434,∞,2021-11-20-17:25:32.9370467-05:00
228,∞,2021-11-20-17:25:32.9370489-05:00
64,∞,2021-11-20-17:25:32.9370507-05:00
1597,∞,2021-11-20-17:25:32.9370525-05:00
1194,∞,2021-11-20-17:25:32.9370542-05:00
1594,∞,2021-11-20-17:25:32.9370559-05:00
1296,∞,2021-11-20-17:25:32.9370576-05:00
1060,∞,2021-11-20-17:25:32.9370593-05:00
1433,∞,2021-11-20-17:25:32.9370610-05:00
345,∞,2021-11-20-17:25:32.9370627-05:00
588,∞,2021-11-20-17:25:32.9370644-05:00
1136,∞,2021-11-20-17:25:32.9370661-05:00
429,∞,2021-11-20-17:25:32.9370678-05:00
149,∞,2021-11-20-17:25:32.9370695-05:00
1868,∞,2021-11-20-17:25:32.9370712-05:00
1764,∞,2021-11-20-17:25:32.9370729-05:00
156,∞,2021-11-20-17:25:32.9370747-05:00
122,∞,2021-11-20-17:25:32.9370778-05:00
1521,∞,2021-11-20-17:25:32.9370796-05:00
1195,∞,2021-11-20-17:25:32.9370812-05:00
857,∞,2021-11-20-17:25:32.9370829-05:00
407,∞,2021-11-20-17:25:32.9370846-05:00
1210,∞,2021-11-20-17:25:32.9370937-05:00
1287,∞,2021-11-20-17:25:32.9370964-05:00
861,∞,2021-11-20-17:25:32.9370983-05:00
261,∞,2021-11-20-17:25:32.9371001-05:00
130,∞,2021-11-20-17:25:32.9371017-05:00
89,∞,2021-11-20-17:25:32.9371034-05:00
1744,∞,2021-11-20-17:25:32.9371051-05:00
580,∞,2021-11-20-17:25:32.9371068-05:00
1574,∞,2021-11-20-17:25:32.9371084-05:00
88,∞,2021-11-20-17:25:32.9371101-05:00
1848,∞,2021-11-20-17:25:32.9371117-05:00
30,∞,2021-11-20-17:25:32.9371133-05:00
1265,∞,2021-11-20-17:25:32.9371150-05:00
420,∞,2021-11-20-17:25:32.9371166-05:00
1277,∞,2021-11-20-17:25:32.9371182-05:00
243,∞,2021-11-20-17:25:32.9371199-05:00
1189,∞,2021-11-20-17:25:32.9371215-05:00
292,∞,2021-11-20-17:25:32.9371232-05:00
1401,∞,2021-11-20-17:25:32.9371248-05:00
1388,∞,2021-11-20-17:25:32.9371264-05:00
612,∞,2021-11-20-17:25:32.9371280-05:00
1037,∞,2021-11-20-17:25:32.9371297-05:00
246,∞,2021-11-20-17:25:32.9371313-05:00
331,∞,2021-11-20-17:25:32.9371329-05:00
680,∞,2021-11-20-17:25:32.9371346-05:00
576,∞,2021-11-20-17:25:32.9371362-05:00
132,∞,2021-11-20-17:25:32.9371385-05:00
119,∞,2021-11-20-17:25:32.9371418-05:00
1671,∞,2021-11-20-17:25:32.9371454-05:00
570,∞,2021-11-20-17:25:32.9371530-05:00
827,∞,2021-11-20-17:25:32.9371569-05:00
1849,∞,2021-11-20-17:25:32.9371607-05:00
168,∞,2021-11-20-17:25:32.9371693-05:00
27,∞,2021-11-20-17:25:32.9371721-05:00
1017,∞,2021-11-20-17:25:32.9371807-05:00
776,∞,2021-11-20-17:25:32.9371835-05:00
736,∞,2021-11-20-17:25:32.9371854-05:00
934,∞,2021-11-20-17:25:32.9371872-05:00
1465,∞,2021-11-20-17:25:32.9371890-05:00
1207,∞,2021-11-20-17:25:32.9371908-05:00
1316,∞,2021-11-20-17:25:32.9371926-05:00
854,∞,2021-11-20-17:25:32.9371944-05:00
771,∞,2021-11-20-17:25:32.9371962-05:00
501,∞,2021-11-20-17:25:32.9371980-05:00
1288,∞,2021-11-20-17:25:32.9371998-05:00
400,∞,2021-11-20-17:25:32.9372017-05:00
883,∞,2021-11-20-17:25:32.9372034-05:00
1449,∞,2021-11-20-17:25:32.9372052-05:00
488,∞,2021-11-20-17:25:32.9372070-05:00
1912,∞,2021-11-20-17:25:32.9372089-05:00
932,∞,2021-11-20-17:25:32.9372107-05:00
1229,∞,2021-11-20-17:25:32.9372125-05:00
1793,∞,2021-11-20-17:25:32.9372143-05:00
1469,∞,2021-11-20-17:25:32.9372161-05:00
1794,∞,2021-11-20-17:25:32.9372178-05:00
174,∞,2021-11-20-17:25:32.9372196-05:00
1042,∞,2021-11-20-17:25:32.9372214-05:00
531,∞,2021-11-20-17:25:32.9372326-05:00
1581,∞,2021-11-20-17:25:32.9372355-05:00
1553,∞,2021-11-20-17:25:32.9372375-05:00
1957,∞,2021-11-20-17:25:32.9372393-05:00
1625,∞,2021-11-20-17:25:32.9372410-05:00
908,∞,2021-11-20-17:25:32.9372427-05:00
1004,∞,2021-11-20-17:25:32.9372444-05:00
1260,∞,2021-11-20-17:25:32.9372460-05:00
1998,∞,2021-11-20-17:25:32.9372477-05:00
1862,∞,2021-11-20-17:25:32.9372494-05:00
1239,∞,2021-11-20-17:25:32.9372510-05:00
1402,∞,2021-11-20-17:25:32.9372527-05:00
501,∞,2021-11-20-17:25:32.9372544-05:00
1507,∞,2021-11-20-17:25:32.9372560-05:00
256,∞,2021-11-20-17:25:32.9372577-05:00
827,∞,2021-11-20-17:25:32.9372593-05:00
194,∞,2021-11-20-17:25:32.9372610-05:00
72,∞,2021-11-20-17:25:32.9372627-05:00
1758,∞,2021-11-20-17:25:32.9372643-05:00
266,∞,2021-11-20-17:25:32.9372660-05:00
1744,∞,2021-11-20-17:25:32.9372677-05:00
1042,∞,2021-11-20-17:25:32.9372693-05:00
281,∞,2021-11-20-17:25:32.9372709-05:00
1693,∞,2021-11-20-17:25:32.9372726-05:00
683,∞,2021-11-20-17:25:32.9372745-05:00
1631,∞,2021-11-20-17:25:32.9372761-05:00
1758,∞,2021-11-20-17:25:32.9372777-05:00
1637,∞,2021-11-20-17:25:32.9372794-05:00
1597,∞,2021-11-20-17:25:32.9372810-05:00
57,∞,2021-11-20-17:25:32.9372827-05:00
698,∞,2021-11-20-17:25:32.9372843-05:00
232,∞,2021-11-20-17:25:32.9372860-05:00
844,∞,2021-11-20-17:25:32.9372876-05:00
1733,∞,2021-11-20-17:25:32.9372893-05:00
205,∞,2021-11-20-17:25:32.9372956-05:00
1353,∞,2021-11-20-17:25:32.9372980-05:00
1912,∞,2021-11-20-17:25:32.9372999-05:00
1250,∞,2021-11-20-17:25:32.9373017-05:00
1691,∞,2021-11-20-17:25:32.9373034-05:00
1945,∞,2021-11-20-17:25:32.9373051-05:00
1766,∞,2021-11-20-17:25:32.9373069-05:00
1241,∞,2021-11-20-17:25:32.9373091-05:00
1289,∞,2021-11-20-17:25:32.9373123-05:00
537,∞,2021-11-20-17:25:32.9373156-05:00
1644,∞,2021-11-20-17:25:32.9373183-05:00
47,∞,2021-11-20-17:25:32.9373218-05:00
1986,∞,2021-11-20-17:25:32.9373254-05:00
406,∞,2021-11-20-17:25:32.9373301-05:00
677,∞,2021-11-20-17:25:32.9373319-05:00
403,∞,2021-11-20-17:25:32.9373335-05:00
1599,∞,2021-11-20-17:25:32.9373351-05:00
1398,∞,2021-11-20-17:25:32.9373395-05:00
37,∞,2021-11-20-17:25:32.9373418-05:00
1907,∞,2021-11-20-17:25:32.9373436-05:00
1298,∞,2021-11-20-17:25:32.9373455-05:00
1489,∞,2021-11-20-17:25:32.9373472-05:00
1300,∞,2021-11-20-17:25:32.9373490-05:00
1860,∞,2021-11-20-17:25:32.9373508-05:00
1275,∞,2021-11-20-17:25:32.9373525-05:00
1993,∞,2021-11-20-17:25:32.9373543-05:00
1149,∞,2021-11-20-17:25:32.9373560-05:00
1367,∞,2021-11-20-17:25:32.9373577-05:00
1662,∞,2021-11-20-17:25:32.9373595-05:00
1942,∞,2021-11-20-17:25:32.9373612-05:00
1164,∞,2021-11-20-17:25:32.9373630-05:00
1007,∞,2021-11-20-17:25:32.9373647-05:00
559,∞,2021-11-20-17:25:32.9373665-05:00
768,∞,2021-11-20-17:25:32.9373682-05:00
1302,∞,2021-11-20-17:25:32.9373751-05:00
903,∞,2021-11-20-17:25:32.9373774-05:00
915,∞,2021-11-20-17:25:32.9373793-05:00
944,∞,2021-11-20-17:25:32.9373811-05:00
381,∞,2021-11-20-17:25:32.9373830-05:00
1812,∞,2021-11-20-17:25:32.9373848-05:00
500,∞,2021-11-20-17:25:32.9373866-05:00
504,∞,2021-11-20-17:25:32.9373885-05:00
1753,∞,2021-11-20-17:25:32.9373903-05:00
1743,∞,2021-11-20-17:25:32.9373921-05:00
50,∞,2021-11-20-17:25:32.9373939-05:00
636,∞,2021-11-20-17:25:32.9373957-05:00
1645,∞,2021-11-20-17:25:32.9373975-05:00
1353,∞,2021-11-20-17:25:32.9373993-05:00
960,∞,2021-11-20-17:25:32.9374011-05:00
1195,∞,2021-11-20-17:25:32.9374030-05:00
457,∞,2021-11-20-17:25:32.9374048-05:00
1300,∞,2021-11-20-17:25:32.9374066-05:00
196,∞,2021-11-20-17:25:32.9374084-05:00
936,∞,2021-11-20-17:25:32.9374102-05:00
436,∞,2021-11-20-17:25:32.9374121-05:00
716,∞,2021-11-20-17:25:32.9374139-05:00
53,∞,2021-11-20-17:25:32.9374157-05:00
53,∞,2021-11-20-17:25:32.9374175-05:00
1975,∞,2021-11-20-17:25:32.9374193-05:00
1697,∞,2021-11-20-17:25:32.9374211-05:00
796,∞,2021-11-20-17:25:32.9374230-05:00
399,∞,2021-11-20-17:25:32.9374248-05:00
1578,∞,2021-11-20-17:25:32.9374266-05:00
1347,∞,2021-11-20-17:25:32.9374284-05:00
1372,∞,2021-11-20-17:25:32.9374302-05:00
638,∞,2021-11-20-17:25:32.9374320-05:00
1487,∞,2021-11-20-17:25:32.9374356-05:00
1218,∞,2021-11-20-17:25:32.9374378-05:00
1104,∞,2021-11-20-17:25:32.9374440-05:00
1774,∞,2021-11-20-17:25:32.9374464-05:00
1487,∞,2021-11-20-17:25:32.9374483-05:00
656,∞,2021-11-20-17:25:32.9374501-05:00
1018,∞,2021-11-20-17:25:32.9374519-05:00
224,∞,2021-11-20-17:25:32.9374538-05:00
1408,∞,2021-11-20-17:25:32.9374556-05:00
794,∞,2021-11-20-17:25:32.9374574-05:00
1735,∞,2021-11-20-17:25:32.9374592-05:00
1557,∞,2021-11-20-17:25:32.9374610-05:00
1811,∞,2021-11-20-17:25:32.9374628-05:00
639,∞,2021-11-20-17:25:32.9374646-05:00
349,∞,2021-11-20-17:25:32.9374665-05:00
1796,∞,2021-11-20-17:25:32.9374683-05:00
408,∞,2021-11-20-17:25:32.9374701-05:00
468,∞,2021-11-20-17:25:32.9374719-05:00
1485,∞,2021-11-20-17:25:32.9374737-05:00
1864,∞,2021-11-20-17:25:32.9374756-05:00
812,∞,2021-11-20-17:25:32.9374774-05:00
1622,∞,2021-11-20-17:25:32.9374792-05:00
332,∞,2021-11-20-17:25:32.9374810-05:00
586,∞,2021-11-20-17:25:32.9374829-05:00
851,∞,2021-11-20-17:25:32.9374847-05:00
863,∞,2021-11-20-17:25:32.9374865-05:00
968,∞,2021-11-20-17:25:32.9374883-05:00
683,∞,2021-11-20-17:25:32.9374901-05:00
1017,∞,2021-11-20-17:25:32.9374919-05:00
101,∞,2021-11-20-17:25:32.9374937-05:00
926,∞,2021-11-20-17:25:32.9374955-05:00
406,∞,2021-11-20-17:25:32.9374974-05:00
371,∞,2021-11-20-17:25:32.9374992-05:00
1411,∞,2021-11-20-17:25:32.9375010-05:00
1148,∞,2021-11-20-17:25:32.9375028-05:00
427,∞,2021-11-20-17:25:32.9375046-05:00
250,∞,2021-11-20-17:25:32.9375109-05:00
1186,∞,2021-11-20-17:25:32.9375132-05:00
1707,∞,2021-11-20-17:25:32.9375151-05:00
1801,∞,2021-11-20-17:25:32.9375168-05:00
282,∞,2021-11-20-17:25:32.9375185-05:00
1971,∞,2021-11-20-17:25:32.9375201-05:00
1528,∞,2021-11-20-17:25:32.9375219-05:00
1642,∞,2021-11-20-17:25:32.9375235-05:00
980,∞,2021-11-20-17:25:32.9375252-05:00
495,∞,2021-11-20-17:25:32.9375269-05:00
242,∞,2021-11-20-17:25:32.9375286-05:00
1337,∞,2021-11-20-17:25:32.9375303-05:00
1349,∞,2021-11-20-17:25:32.9375319-05:00
999,∞,2021-11-20-17:25:32.9375336-05:00
1991,∞,2021-11-20-17:25:32.9375354-05:00
1111,∞,2021-11-20-17:25:32.9375372-05:00
1861,∞,2021-11-20-17:25:32.9375388-05:00
1508,∞,2021-11-20-17:25:32.9375405-05:00
1826,∞,2021-11-20-17:25:32.9375421-05:00
1865,∞,2021-11-20-17:25:32.9375438-05:00
887,∞,2021-11-20-17:25:32.9375456-05:00
518,∞,2021-11-20-17:25:32.9375472-05:00
923,∞,2021-11-20-17:25:32.9375488-05:00
625,∞,2021-11-20-17:25:32.9375504-05:00
1688,∞,2021-11-20-17:25:32.9375520-05:00
335,∞,2021-11-20-17:25:32.9375536-05:00
1207,∞,2021-11-20-17:25:32.9375552-05:00
1307,∞,2021-11-20-17:25:32.9375568-05:00
1868,∞,2021-11-20-17:25:32.9375583-05:00
1329,∞,2021-11-20-17:25:32.9375599-05:00
1186,∞,2021-11-20-17:25:32.9375615-05:00
400,∞,2021-11-20-17:25:32.9375631-05:00
1490,∞,2021-11-20-17:25:32.9375647-05:00
1921,∞,2021-11-20-17:25:32.9375663-05:00
1547,∞,2021-11-20-17:25:32.9375726-05:00
1221,∞,2021-11-20-17:25:32.9375749-05:00
760,∞,2021-11-20-17:25:32.9375768-05:00
1684,∞,2021-11-20-17:25:32.9375786-05:00
1582,∞,2021-11-20-17:25:32.9375804-05:00
840,∞,2021-11-20-17:25:32.9375822-05:00
94,∞,2021-11-20-17:25:32.9375839-05:00
690,∞,2021-11-20-17:25:32.9375856-05:00
