Start |2021-11-20-17:15:22.8121997-05:00
686,686,2021-11-20-17:15:22.8155564-05:00
1573,1079078,2021-11-20-17:15:22.8157745-05:00
1476,1592719128,2021-11-20-17:15:22.8157896-05:00
677,1078270849656,2021-11-20-17:15:22.8157932-05:00
201,216732440780856,2021-11-20-17:15:22.8157956-05:00
1952,∞,2021-11-20-17:15:22.8176238-05:00
1582,∞,2021-11-20-17:15:22.8176253-05:00
920,∞,2021-11-20-17:15:22.8176267-05:00
1352,∞,2021-11-20-17:15:22.8176282-05:00
73,∞,2021-11-20-17:15:22.8176297-05:00
864,∞,2021-11-20-17:15:22.8176312-05:00
456,∞,2021-11-20-17:15:22.8176327-05:00
405,∞,2021-11-20-17:15:22.8176342-05:00
1152,∞,2021-11-20-17:15:22.8176358-05:00
1859,∞,2021-11-20-17:15:22.8176373-05:00
1003,∞,2021-11-20-17:15:22.8176388-05:00
414,∞,2021-11-20-17:15:22.8176402-05:00
308,∞,2021-11-20-17:15:22.8176417-05:00
159,∞,2021-11-20-17:15:22.8176432-05:00
599,∞,2021-11-20-17:15:22.8176447-05:00
781,∞,2021-11-20-17:15:22.8176462-05:00
1834,∞,2021-11-20-17:15:22.8176477-05:00
178,∞,2021-11-20-17:15:22.8176492-05:00
1473,∞,2021-11-20-17:15:22.8176507-05:00
542,∞,2021-11-20-17:15:22.8176522-05:00
1186,∞,2021-11-20-17:15:22.8176537-05:00
1778,∞,2021-11-20-17:15:22.8176552-05:00
1922,∞,2021-11-20-17:15:22.8176567-05:00
590,∞,2021-11-20-17:15:22.8176582-05:00
1112,∞,2021-11-20-17:15:22.8176637-05:00
353,∞,2021-11-20-17:15:22.8176657-05:00
935,∞,2021-11-20-17:15:22.8176673-05:00
1667,∞,2021-11-20-17:15:22.8176689-05:00
1932,∞,2021-11-20-17:15:22.8176703-05:00
1313,∞,2021-11-20-17:15:22.8176718-05:00
1058,∞,2021-11-20-17:15:22.8176733-05:00
414,∞,2021-11-20-17:15:22.8176747-05:00
938,∞,2021-11-20-17:15:22.8176761-05:00
1794,∞,2021-11-20-17:15:22.8176775-05:00
1909,∞,2021-11-20-17:15:22.8176789-05:00
1835,∞,2021-11-20-17:15:22.8176803-05:00
808,∞,2021-11-20-17:15:22.8176817-05:00
1044,∞,2021-11-20-17:15:22.8176831-05:00
447,∞,2021-11-20-17:15:22.8176845-05:00
665,∞,2021-11-20-17:15:22.8176859-05:00
236,∞,2021-11-20-17:15:22.8176873-05:00
1773,∞,2021-11-20-17:15:22.8176887-05:00
951,∞,2021-11-20-17:15:22.8176902-05:00
1265,∞,2021-11-20-17:15:22.8176916-05:00
1770,∞,2021-11-20-17:15:22.8176930-05:00
236,∞,2021-11-20-17:15:22.8176944-05:00
531,∞,2021-11-20-17:15:22.8176959-05:00
1350,∞,2021-11-20-17:15:22.8176989-05:00
1520,∞,2021-11-20-17:15:22.8177008-05:00
108,∞,2021-11-20-17:15:22.8177023-05:00
846,∞,2021-11-20-17:15:22.8177045-05:00
207,∞,2021-11-20-17:15:22.8177114-05:00
1242,∞,2021-11-20-17:15:22.8177136-05:00
503,∞,2021-11-20-17:15:22.8177155-05:00
1379,∞,2021-11-20-17:15:22.8177171-05:00
175,∞,2021-11-20-17:15:22.8177186-05:00
1659,∞,2021-11-20-17:15:22.8177201-05:00
331,∞,2021-11-20-17:15:22.8177216-05:00
240,∞,2021-11-20-17:15:22.8177282-05:00
1719,∞,2021-11-20-17:15:22.8177304-05:00
1929,∞,2021-11-20-17:15:22.8177320-05:00
788,∞,2021-11-20-17:15:22.8177335-05:00
472,∞,2021-11-20-17:15:22.8177349-05:00
1838,∞,2021-11-20-17:15:22.8177364-05:00
802,∞,2021-11-20-17:15:22.8177379-05:00
589,∞,2021-11-20-17:15:22.8177394-05:00
1476,∞,2021-11-20-17:15:22.8177408-05:00
514,∞,2021-11-20-17:15:22.8177423-05:00
249,∞,2021-11-20-17:15:22.8177438-05:00
763,∞,2021-11-20-17:15:22.8177452-05:00
1973,∞,2021-11-20-17:15:22.8177467-05:00
791,∞,2021-11-20-17:15:22.8177481-05:00
1731,∞,2021-11-20-17:15:22.8177496-05:00
809,∞,2021-11-20-17:15:22.8177511-05:00
307,∞,2021-11-20-17:15:22.8177525-05:00
1413,∞,2021-11-20-17:15:22.8177540-05:00
828,∞,2021-11-20-17:15:22.8177554-05:00
658,∞,2021-11-20-17:15:22.8177569-05:00
819,∞,2021-11-20-17:15:22.8177583-05:00
877,∞,2021-11-20-17:15:22.8177598-05:00
1821,∞,2021-11-20-17:15:22.8177612-05:00
1584,∞,2021-11-20-17:15:22.8177627-05:00
148,∞,2021-11-20-17:15:22.8177642-05:00
1825,∞,2021-11-20-17:15:22.8177656-05:00
468,∞,2021-11-20-17:15:22.8177671-05:00
851,∞,2021-11-20-17:15:22.8177686-05:00
1172,∞,2021-11-20-17:15:22.8177700-05:00
436,∞,2021-11-20-17:15:22.8177715-05:00
416,∞,2021-11-20-17:15:22.8177729-05:00
1735,∞,2021-11-20-17:15:22.8177744-05:00
176,∞,2021-11-20-17:15:22.8177759-05:00
477,∞,2021-11-20-17:15:22.8177773-05:00
805,∞,2021-11-20-17:15:22.8177829-05:00
727,∞,2021-11-20-17:15:22.8177849-05:00
735,∞,2021-11-20-17:15:22.8177865-05:00
1447,∞,2021-11-20-17:15:22.8177880-05:00
1301,∞,2021-11-20-17:15:22.8177895-05:00
1113,∞,2021-11-20-17:15:22.8177926-05:00
464,∞,2021-11-20-17:15:22.8177945-05:00
1182,∞,2021-11-20-17:15:22.8177960-05:00
760,∞,2021-11-20-17:15:22.8177975-05:00
18,∞,2021-11-20-17:15:22.8177991-05:00
1102,∞,2021-11-20-17:15:22.8178005-05:00
757,∞,2021-11-20-17:15:22.8178021-05:00
135,∞,2021-11-20-17:15:22.8178035-05:00
56,∞,2021-11-20-17:15:22.8178049-05:00
476,∞,2021-11-20-17:15:22.8178064-05:00
434,∞,2021-11-20-17:15:22.8178078-05:00
196,∞,2021-11-20-17:15:22.8178092-05:00
1966,∞,2021-11-20-17:15:22.8178106-05:00
1347,∞,2021-11-20-17:15:22.8178121-05:00
1002,∞,2021-11-20-17:15:22.8178135-05:00
1512,∞,2021-11-20-17:15:22.8178150-05:00
1362,∞,2021-11-20-17:15:22.8178164-05:00
1898,∞,2021-11-20-17:15:22.8178178-05:00
345,∞,2021-11-20-17:15:22.8178192-05:00
640,∞,2021-11-20-17:15:22.8178207-05:00
647,∞,2021-11-20-17:15:22.8178221-05:00
1371,∞,2021-11-20-17:15:22.8178235-05:00
1950,∞,2021-11-20-17:15:22.8178249-05:00
1417,∞,2021-11-20-17:15:22.8178264-05:00
1040,∞,2021-11-20-17:15:22.8178278-05:00
99,∞,2021-11-20-17:15:22.8178292-05:00
514,∞,2021-11-20-17:15:22.8178306-05:00
587,∞,2021-11-20-17:15:22.8178320-05:00
1496,∞,2021-11-20-17:15:22.8178335-05:00
1985,∞,2021-11-20-17:15:22.8178390-05:00
1004,∞,2021-11-20-17:15:22.8178411-05:00
74,∞,2021-11-20-17:15:22.8178426-05:00
859,∞,2021-11-20-17:15:22.8178441-05:00
112,∞,2021-11-20-17:15:22.8178455-05:00
1714,∞,2021-11-20-17:15:22.8178469-05:00
195,∞,2021-11-20-17:15:22.8178483-05:00
1637,∞,2021-11-20-17:15:22.8178498-05:00
118,∞,2021-11-20-17:15:22.8178512-05:00
1803,∞,2021-11-20-17:15:22.8178526-05:00
483,∞,2021-11-20-17:15:22.8178540-05:00
1391,∞,2021-11-20-17:15:22.8178554-05:00
1690,∞,2021-11-20-17:15:22.8178568-05:00
412,∞,2021-11-20-17:15:22.8178582-05:00
375,∞,2021-11-20-17:15:22.8178596-05:00
738,∞,2021-11-20-17:15:22.8178609-05:00
241,∞,2021-11-20-17:15:22.8178623-05:00
449,∞,2021-11-20-17:15:22.8178636-05:00
389,∞,2021-11-20-17:15:22.8178650-05:00
1174,∞,2021-11-20-17:15:22.8178663-05:00
965,∞,2021-11-20-17:15:22.8178677-05:00
1442,∞,2021-11-20-17:15:22.8178690-05:00
828,∞,2021-11-20-17:15:22.8178703-05:00
391,∞,2021-11-20-17:15:22.8178805-05:00
807,∞,2021-11-20-17:15:22.8178829-05:00
655,∞,2021-11-20-17:15:22.8178846-05:00
1742,∞,2021-11-20-17:15:22.8178861-05:00
513,∞,2021-11-20-17:15:22.8178875-05:00
1764,∞,2021-11-20-17:15:22.8178889-05:00
1719,∞,2021-11-20-17:15:22.8178903-05:00
1919,∞,2021-11-20-17:15:22.8178918-05:00
588,∞,2021-11-20-17:15:22.8178932-05:00
170,∞,2021-11-20-17:15:22.8178946-05:00
638,∞,2021-11-20-17:15:22.8178960-05:00
71,∞,2021-11-20-17:15:22.8178974-05:00
1472,∞,2021-11-20-17:15:22.8178988-05:00
360,∞,2021-11-20-17:15:22.8179002-05:00
1336,∞,2021-11-20-17:15:22.8179015-05:00
1854,∞,2021-11-20-17:15:22.8179029-05:00
1632,∞,2021-11-20-17:15:22.8179042-05:00
807,∞,2021-11-20-17:15:22.8179056-05:00
1875,∞,2021-11-20-17:15:22.8179070-05:00
1245,∞,2021-11-20-17:15:22.8179083-05:00
96,∞,2021-11-20-17:15:22.8179097-05:00
1862,∞,2021-11-20-17:15:22.8179110-05:00
1249,∞,2021-11-20-17:15:22.8179123-05:00
957,∞,2021-11-20-17:15:22.8179137-05:00
959,∞,2021-11-20-17:15:22.8179150-05:00
1575,∞,2021-11-20-17:15:22.8179163-05:00
679,∞,2021-11-20-17:15:22.8179177-05:00
800,∞,2021-11-20-17:15:22.8179190-05:00
1649,∞,2021-11-20-17:15:22.8179203-05:00
126,∞,2021-11-20-17:15:22.8179217-05:00
1413,∞,2021-11-20-17:15:22.8179230-05:00
531,∞,2021-11-20-17:15:22.8179244-05:00
543,∞,2021-11-20-17:15:22.8179257-05:00
176,∞,2021-11-20-17:15:22.8179270-05:00
1683,∞,2021-11-20-17:15:22.8179330-05:00
53,∞,2021-11-20-17:15:22.8179351-05:00
1457,∞,2021-11-20-17:15:22.8179367-05:00
1972,∞,2021-11-20-17:15:22.8179382-05:00
1682,∞,2021-11-20-17:15:22.8179397-05:00
1872,∞,2021-11-20-17:15:22.8179412-05:00
398,∞,2021-11-20-17:15:22.8179427-05:00
1884,∞,2021-11-20-17:15:22.8179442-05:00
1894,∞,2021-11-20-17:15:22.8179457-05:00
1221,∞,2021-11-20-17:15:22.8179472-05:00
1052,∞,2021-11-20-17:15:22.8179487-05:00
342,∞,2021-11-20-17:15:22.8179501-05:00
903,∞,2021-11-20-17:15:22.8179516-05:00
378,∞,2021-11-20-17:15:22.8179531-05:00
904,∞,2021-11-20-17:15:22.8179546-05:00
595,∞,2021-11-20-17:15:22.8179561-05:00
757,∞,2021-11-20-17:15:22.8179575-05:00
368,∞,2021-11-20-17:15:22.8179590-05:00
1090,∞,2021-11-20-17:15:22.8179605-05:00
198,∞,2021-11-20-17:15:22.8179620-05:00
733,∞,2021-11-20-17:15:22.8179635-05:00
528,∞,2021-11-20-17:15:22.8179650-05:00
1558,∞,2021-11-20-17:15:22.8179664-05:00
1698,∞,2021-11-20-17:15:22.8179680-05:00
783,∞,2021-11-20-17:15:22.8179695-05:00
938,∞,2021-11-20-17:15:22.8179710-05:00
1086,∞,2021-11-20-17:15:22.8179724-05:00
919,∞,2021-11-20-17:15:22.8179739-05:00
271,∞,2021-11-20-17:15:22.8179754-05:00
463,∞,2021-11-20-17:15:22.8179769-05:00
757,∞,2021-11-20-17:15:22.8179783-05:00
108,∞,2021-11-20-17:15:22.8179798-05:00
1527,∞,2021-11-20-17:15:22.8179813-05:00
1296,∞,2021-11-20-17:15:22.8179828-05:00
677,∞,2021-11-20-17:15:22.8179885-05:00
1284,∞,2021-11-20-17:15:22.8179905-05:00
398,∞,2021-11-20-17:15:22.8179921-05:00
1659,∞,2021-11-20-17:15:22.8179936-05:00
1125,∞,2021-11-20-17:15:22.8179952-05:00
4,∞,2021-11-20-17:15:22.8179968-05:00
847,∞,2021-11-20-17:15:22.8179984-05:00
211,∞,2021-11-20-17:15:22.8179999-05:00
1967,∞,2021-11-20-17:15:22.8180015-05:00
29,∞,2021-11-20-17:15:22.8180030-05:00
1904,∞,2021-11-20-17:15:22.8180063-05:00
617,∞,2021-11-20-17:15:22.8180081-05:00
672,∞,2021-11-20-17:15:22.8180097-05:00
301,∞,2021-11-20-17:15:22.8180113-05:00
1896,∞,2021-11-20-17:15:22.8180128-05:00
1055,∞,2021-11-20-17:15:22.8180144-05:00
1369,∞,2021-11-20-17:15:22.8180159-05:00
1046,∞,2021-11-20-17:15:22.8180175-05:00
1441,∞,2021-11-20-17:15:22.8180190-05:00
346,∞,2021-11-20-17:15:22.8180206-05:00
1443,∞,2021-11-20-17:15:22.8180221-05:00
1155,∞,2021-11-20-17:15:22.8180237-05:00
494,∞,2021-11-20-17:15:22.8180253-05:00
1758,∞,2021-11-20-17:15:22.8180268-05:00
1189,∞,2021-11-20-17:15:22.8180283-05:00
744,∞,2021-11-20-17:15:22.8180299-05:00
786,∞,2021-11-20-17:15:22.8180314-05:00
1479,∞,2021-11-20-17:15:22.8180330-05:00
1613,∞,2021-11-20-17:15:22.8180345-05:00
1432,∞,2021-11-20-17:15:22.8180361-05:00
464,∞,2021-11-20-17:15:22.8180376-05:00
945,∞,2021-11-20-17:15:22.8180392-05:00
815,∞,2021-11-20-17:15:22.8180407-05:00
1607,∞,2021-11-20-17:15:22.8180423-05:00
1701,∞,2021-11-20-17:15:22.8180479-05:00
1620,∞,2021-11-20-17:15:22.8180499-05:00
197,∞,2021-11-20-17:15:22.8180515-05:00
1098,∞,2021-11-20-17:15:22.8180529-05:00
1242,∞,2021-11-20-17:15:22.8180543-05:00
1087,∞,2021-11-20-17:15:22.8180557-05:00
1350,∞,2021-11-20-17:15:22.8180572-05:00
522,∞,2021-11-20-17:15:22.8180585-05:00
561,∞,2021-11-20-17:15:22.8180599-05:00
1530,∞,2021-11-20-17:15:22.8180613-05:00
1794,∞,2021-11-20-17:15:22.8180627-05:00
167,∞,2021-11-20-17:15:22.8180641-05:00
266,∞,2021-11-20-17:15:22.8180655-05:00
785,∞,2021-11-20-17:15:22.8180669-05:00
1023,∞,2021-11-20-17:15:22.8180683-05:00
1215,∞,2021-11-20-17:15:22.8180697-05:00
1094,∞,2021-11-20-17:15:22.8180711-05:00
1711,∞,2021-11-20-17:15:22.8180724-05:00
666,∞,2021-11-20-17:15:22.8180738-05:00
1182,∞,2021-11-20-17:15:22.8180752-05:00
1853,∞,2021-11-20-17:15:22.8180766-05:00
1522,∞,2021-11-20-17:15:22.8180780-05:00
790,∞,2021-11-20-17:15:22.8180794-05:00
640,∞,2021-11-20-17:15:22.8180808-05:00
470,∞,2021-11-20-17:15:22.8180822-05:00
381,∞,2021-11-20-17:15:22.8180836-05:00
1217,∞,2021-11-20-17:15:22.8180867-05:00
1368,∞,2021-11-20-17:15:22.8180885-05:00
597,∞,2021-11-20-17:15:22.8180901-05:00
536,∞,2021-11-20-17:15:22.8180916-05:00
1564,∞,2021-11-20-17:15:22.8180931-05:00
959,∞,2021-11-20-17:15:22.8180946-05:00
1801,∞,2021-11-20-17:15:22.8180961-05:00
1065,∞,2021-11-20-17:15:22.8180975-05:00
600,∞,2021-11-20-17:15:22.8181030-05:00
277,∞,2021-11-20-17:15:22.8181050-05:00
859,∞,2021-11-20-17:15:22.8181065-05:00
271,∞,2021-11-20-17:15:22.8181080-05:00
1803,∞,2021-11-20-17:15:22.8181094-05:00
355,∞,2021-11-20-17:15:22.8181108-05:00
995,∞,2021-11-20-17:15:22.8181122-05:00
921,∞,2021-11-20-17:15:22.8181135-05:00
594,∞,2021-11-20-17:15:22.8181149-05:00
964,∞,2021-11-20-17:15:22.8181163-05:00
1964,∞,2021-11-20-17:15:22.8181177-05:00
1023,∞,2021-11-20-17:15:22.8181190-05:00
479,∞,2021-11-20-17:15:22.8181205-05:00
1,∞,2021-11-20-17:15:22.8181218-05:00
456,∞,2021-11-20-17:15:22.8181233-05:00
398,∞,2021-11-20-17:15:22.8181246-05:00
338,∞,2021-11-20-17:15:22.8181260-05:00
753,∞,2021-11-20-17:15:22.8181274-05:00
280,∞,2021-11-20-17:15:22.8181288-05:00
1633,∞,2021-11-20-17:15:22.8181302-05:00
1754,∞,2021-11-20-17:15:22.8181315-05:00
179,∞,2021-11-20-17:15:22.8181329-05:00
830,∞,2021-11-20-17:15:22.8181342-05:00
1557,∞,2021-11-20-17:15:22.8181356-05:00
628,∞,2021-11-20-17:15:22.8181370-05:00
861,∞,2021-11-20-17:15:22.8181383-05:00
1869,∞,2021-11-20-17:15:22.8181397-05:00
1982,∞,2021-11-20-17:15:22.8181411-05:00
1924,∞,2021-11-20-17:15:22.8181424-05:00
26,∞,2021-11-20-17:15:22.8181438-05:00
1966,∞,2021-11-20-17:15:22.8181451-05:00
835,∞,2021-11-20-17:15:22.8181465-05:00
365,∞,2021-11-20-17:15:22.8181479-05:00
1201,∞,2021-11-20-17:15:22.8181492-05:00
186,∞,2021-11-20-17:15:22.8181549-05:00
747,∞,2021-11-20-17:15:22.8181569-05:00
357,∞,2021-11-20-17:15:22.8181585-05:00
823,∞,2021-11-20-17:15:22.8181600-05:00
1907,∞,2021-11-20-17:15:22.8181616-05:00
312,∞,2021-11-20-17:15:22.8181632-05:00
187,∞,2021-11-20-17:15:22.8181647-05:00
933,∞,2021-11-20-17:15:22.8181662-05:00
928,∞,2021-11-20-17:15:22.8181678-05:00
1825,∞,2021-11-20-17:15:22.8181693-05:00
675,∞,2021-11-20-17:15:22.8181709-05:00
1446,∞,2021-11-20-17:15:22.8181724-05:00
1902,∞,2021-11-20-17:15:22.8181740-05:00
1216,∞,2021-11-20-17:15:22.8181755-05:00
913,∞,2021-11-20-17:15:22.8181771-05:00
200,∞,2021-11-20-17:15:22.8181786-05:00
198,∞,2021-11-20-17:15:22.8181802-05:00
811,∞,2021-11-20-17:15:22.8181817-05:00
680,∞,2021-11-20-17:15:22.8181833-05:00
169,∞,2021-11-20-17:15:22.8181848-05:00
1310,∞,2021-11-20-17:15:22.8181864-05:00
421,∞,2021-11-20-17:15:22.8181879-05:00
1446,∞,2021-11-20-17:15:22.8181895-05:00
1302,∞,2021-11-20-17:15:22.8181988-05:00
1643,∞,2021-11-20-17:15:22.8182012-05:00
942,∞,2021-11-20-17:15:22.8182029-05:00
485,∞,2021-11-20-17:15:22.8182044-05:00
1013,∞,2021-11-20-17:15:22.8182059-05:00
996,∞,2021-11-20-17:15:22.8182073-05:00
569,∞,2021-11-20-17:15:22.8182087-05:00
998,∞,2021-11-20-17:15:22.8182101-05:00
1130,∞,2021-11-20-17:15:22.8182116-05:00
658,∞,2021-11-20-17:15:22.8182130-05:00
1277,∞,2021-11-20-17:15:22.8182144-05:00
1815,∞,2021-11-20-17:15:22.8182158-05:00
1708,∞,2021-11-20-17:15:22.8182172-05:00
42,∞,2021-11-20-17:15:22.8182186-05:00
1515,∞,2021-11-20-17:15:22.8182200-05:00
845,∞,2021-11-20-17:15:22.8182215-05:00
1967,∞,2021-11-20-17:15:22.8182229-05:00
1447,∞,2021-11-20-17:15:22.8182243-05:00
822,∞,2021-11-20-17:15:22.8182257-05:00
1251,∞,2021-11-20-17:15:22.8182271-05:00
1004,∞,2021-11-20-17:15:22.8182285-05:00
882,∞,2021-11-20-17:15:22.8182299-05:00
1182,∞,2021-11-20-17:15:22.8182312-05:00
959,∞,2021-11-20-17:15:22.8182326-05:00
654,∞,2021-11-20-17:15:22.8182341-05:00
1069,∞,2021-11-20-17:15:22.8182355-05:00
1725,∞,2021-11-20-17:15:22.8182369-05:00
1827,∞,2021-11-20-17:15:22.8182383-05:00
1155,∞,2021-11-20-17:15:22.8182396-05:00
156,∞,2021-11-20-17:15:22.8182410-05:00
197,∞,2021-11-20-17:15:22.8182424-05:00
1890,∞,2021-11-20-17:15:22.8182438-05:00
1764,∞,2021-11-20-17:15:22.8182452-05:00
1301,∞,2021-11-20-17:15:22.8182466-05:00
1055,∞,2021-11-20-17:15:22.8182523-05:00
1180,∞,2021-11-20-17:15:22.8182544-05:00
965,∞,2021-11-20-17:15:22.8182559-05:00
1827,∞,2021-11-20-17:15:22.8182574-05:00
1173,∞,2021-11-20-17:15:22.8182589-05:00
1936,∞,2021-11-20-17:15:22.8182603-05:00
359,∞,2021-11-20-17:15:22.8182618-05:00
828,∞,2021-11-20-17:15:22.8182632-05:00
1544,∞,2021-11-20-17:15:22.8182646-05:00
789,∞,2021-11-20-17:15:22.8182660-05:00
625,∞,2021-11-20-17:15:22.8182674-05:00
1401,∞,2021-11-20-17:15:22.8182688-05:00
1204,∞,2021-11-20-17:15:22.8182702-05:00
158,∞,2021-11-20-17:15:22.8182716-05:00
682,∞,2021-11-20-17:15:22.8182730-05:00
1965,∞,2021-11-20-17:15:22.8182744-05:00
712,∞,2021-11-20-17:15:22.8182758-05:00
722,∞,2021-11-20-17:15:22.8182772-05:00
489,∞,2021-11-20-17:15:22.8182786-05:00
1170,∞,2021-11-20-17:15:22.8182800-05:00
442,∞,2021-11-20-17:15:22.8182814-05:00
420,∞,2021-11-20-17:15:22.8182828-05:00
461,∞,2021-11-20-17:15:22.8182842-05:00
1983,∞,2021-11-20-17:15:22.8182856-05:00
1831,∞,2021-11-20-17:15:22.8182870-05:00
1943,∞,2021-11-20-17:15:22.8182884-05:00
1270,∞,2021-11-20-17:15:22.8182898-05:00
741,∞,2021-11-20-17:15:22.8182912-05:00
1843,∞,2021-11-20-17:15:22.8182926-05:00
974,∞,2021-11-20-17:15:22.8182940-05:00
462,∞,2021-11-20-17:15:22.8182954-05:00
1387,∞,2021-11-20-17:15:22.8182985-05:00
51,∞,2021-11-20-17:15:22.8183004-05:00
408,∞,2021-11-20-17:15:22.8183019-05:00
986,∞,2021-11-20-17:15:22.8183075-05:00
336,∞,2021-11-20-17:15:22.8183095-05:00
1879,∞,2021-11-20-17:15:22.8183110-05:00
141,∞,2021-11-20-17:15:22.8183125-05:00
274,∞,2021-11-20-17:15:22.8183140-05:00
885,∞,2021-11-20-17:15:22.8183155-05:00
892,∞,2021-11-20-17:15:22.8183169-05:00
177,∞,2021-11-20-17:15:22.8183183-05:00
1338,∞,2021-11-20-17:15:22.8183198-05:00
393,∞,2021-11-20-17:15:22.8183212-05:00
335,∞,2021-11-20-17:15:22.8183226-05:00
1252,∞,2021-11-20-17:15:22.8183240-05:00
1865,∞,2021-11-20-17:15:22.8183254-05:00
1567,∞,2021-11-20-17:15:22.8183268-05:00
1145,∞,2021-11-20-17:15:22.8183282-05:00
1189,∞,2021-11-20-17:15:22.8183296-05:00
1443,∞,2021-11-20-17:15:22.8183310-05:00
1475,∞,2021-11-20-17:15:22.8183324-05:00
1402,∞,2021-11-20-17:15:22.8183338-05:00
595,∞,2021-11-20-17:15:22.8183352-05:00
859,∞,2021-11-20-17:15:22.8183367-05:00
636,∞,2021-11-20-17:15:22.8183381-05:00
719,∞,2021-11-20-17:15:22.8183395-05:00
982,∞,2021-11-20-17:15:22.8183409-05:00
1995,∞,2021-11-20-17:15:22.8183423-05:00
1229,∞,2021-11-20-17:15:22.8183437-05:00
667,∞,2021-11-20-17:15:22.8183451-05:00
1618,∞,2021-11-20-17:15:22.8183465-05:00
984,∞,2021-11-20-17:15:22.8183479-05:00
571,∞,2021-11-20-17:15:22.8183493-05:00
328,∞,2021-11-20-17:15:22.8183507-05:00
1237,∞,2021-11-20-17:15:22.8183520-05:00
1350,∞,2021-11-20-17:15:22.8183534-05:00
796,∞,2021-11-20-17:15:22.8183548-05:00
1172,∞,2021-11-20-17:15:22.8183606-05:00
347,∞,2021-11-20-17:15:22.8183625-05:00
87,∞,2021-11-20-17:15:22.8183641-05:00
572,∞,2021-11-20-17:15:22.8183657-05:00
448,∞,2021-11-20-17:15:22.8183671-05:00
1603,∞,2021-11-20-17:15:22.8183685-05:00
278,∞,2021-11-20-17:15:22.8183699-05:00
265,∞,2021-11-20-17:15:22.8183713-05:00
1082,∞,2021-11-20-17:15:22.8183727-05:00
69,∞,2021-11-20-17:15:22.8183741-05:00
1649,∞,2021-11-20-17:15:22.8183755-05:00
579,∞,2021-11-20-17:15:22.8183769-05:00
79,∞,2021-11-20-17:15:22.8183800-05:00
1702,∞,2021-11-20-17:15:22.8183818-05:00
1595,∞,2021-11-20-17:15:22.8183834-05:00
654,∞,2021-11-20-17:15:22.8183849-05:00
1530,∞,2021-11-20-17:15:22.8183865-05:00
986,∞,2021-11-20-17:15:22.8183879-05:00
1985,∞,2021-11-20-17:15:22.8183893-05:00
1455,∞,2021-11-20-17:15:22.8183907-05:00
1549,∞,2021-11-20-17:15:22.8183921-05:00
350,∞,2021-11-20-17:15:22.8183935-05:00
1616,∞,2021-11-20-17:15:22.8183949-05:00
898,∞,2021-11-20-17:15:22.8183963-05:00
145,∞,2021-11-20-17:15:22.8183977-05:00
1044,∞,2021-11-20-17:15:22.8183991-05:00
219,∞,2021-11-20-17:15:22.8184005-05:00
1274,∞,2021-11-20-17:15:22.8184020-05:00
1193,∞,2021-11-20-17:15:22.8184034-05:00
767,∞,2021-11-20-17:15:22.8184048-05:00
66,∞,2021-11-20-17:15:22.8184062-05:00
1097,∞,2021-11-20-17:15:22.8184076-05:00
1901,∞,2021-11-20-17:15:22.8184090-05:00
1070,∞,2021-11-20-17:15:22.8184104-05:00
396,∞,2021-11-20-17:15:22.8184161-05:00
799,∞,2021-11-20-17:15:22.8184181-05:00
1103,∞,2021-11-20-17:15:22.8184197-05:00
872,∞,2021-11-20-17:15:22.8184212-05:00
1027,∞,2021-11-20-17:15:22.8184227-05:00
1798,∞,2021-11-20-17:15:22.8184242-05:00
318,∞,2021-11-20-17:15:22.8184257-05:00
594,∞,2021-11-20-17:15:22.8184272-05:00
1554,∞,2021-11-20-17:15:22.8184288-05:00
651,∞,2021-11-20-17:15:22.8184303-05:00
1332,∞,2021-11-20-17:15:22.8184318-05:00
1417,∞,2021-11-20-17:15:22.8184333-05:00
1151,∞,2021-11-20-17:15:22.8184348-05:00
964,∞,2021-11-20-17:15:22.8184363-05:00
23,∞,2021-11-20-17:15:22.8184379-05:00
331,∞,2021-11-20-17:15:22.8184394-05:00
1040,∞,2021-11-20-17:15:22.8184409-05:00
1341,∞,2021-11-20-17:15:22.8184424-05:00
1252,∞,2021-11-20-17:15:22.8184439-05:00
1895,∞,2021-11-20-17:15:22.8184454-05:00
1246,∞,2021-11-20-17:15:22.8184470-05:00
822,∞,2021-11-20-17:15:22.8184485-05:00
731,∞,2021-11-20-17:15:22.8184500-05:00
1188,∞,2021-11-20-17:15:22.8184515-05:00
427,∞,2021-11-20-17:15:22.8184530-05:00
1404,∞,2021-11-20-17:15:22.8184545-05:00
1385,∞,2021-11-20-17:15:22.8184561-05:00
1004,∞,2021-11-20-17:15:22.8184576-05:00
1072,∞,2021-11-20-17:15:22.8184591-05:00
315,∞,2021-11-20-17:15:22.8184606-05:00
3,∞,2021-11-20-17:15:22.8184621-05:00
553,∞,2021-11-20-17:15:22.8184636-05:00
677,∞,2021-11-20-17:15:22.8184652-05:00
1008,∞,2021-11-20-17:15:22.8184667-05:00
1307,∞,2021-11-20-17:15:22.8184725-05:00
797,∞,2021-11-20-17:15:22.8184745-05:00
1551,∞,2021-11-20-17:15:22.8184761-05:00
659,∞,2021-11-20-17:15:22.8184777-05:00
1959,∞,2021-11-20-17:15:22.8184792-05:00
188,∞,2021-11-20-17:15:22.8184807-05:00
1138,∞,2021-11-20-17:15:22.8184822-05:00
955,∞,2021-11-20-17:15:22.8184837-05:00
796,∞,2021-11-20-17:15:22.8184853-05:00
966,∞,2021-11-20-17:15:22.8184868-05:00
