17,9,494319997829558E+145,2021-11-20-00:48:14.0760391-05:00
15,1,2566011761833237E+146,2021-11-20-00:48:14.0760425-05:00
1,1,2566011761833237E+145,2021-11-20-00:48:14.0760452-05:00
16,3,0158428228399774E+146,2021-11-20-00:48:14.0760479-05:00
11,3,1100879110537267E+146,2021-11-20-00:48:14.0760504-05:00
6,2,5446173817712307E+146,2021-11-20-00:48:14.0760529-05:00
13,8,2700064907565E+146,2021-11-20-00:48:14.0760554-05:00
3,2,8626945544926347E+146,2021-11-20-00:48:14.0760579-05:00
16,2,2901556435941077E+147,2021-11-20-00:48:14.0760604-05:00
19,4,079339740152005E+147,2021-11-20-00:48:14.0760629-05:00
4,1,2882125495216857E+147,2021-11-20-00:48:14.0760653-05:00
15,7,246195591059482E+147,2021-11-20-00:48:14.0760678-05:00
7,5,072336913741637E+147,2021-11-20-00:48:14.0760703-05:00
15,1,6303940079883833E+148,2021-11-20-00:48:14.0760728-05:00
19,3,097748615177928E+148,2021-11-20-00:48:14.0760753-05:00
10,2,445591011982575E+148,2021-11-20-00:48:14.0760778-05:00
11,4,0352251697712483E+148,2021-11-20-00:48:14.0760803-05:00
14,7,703611687745112E+148,2021-11-20-00:48:14.0760828-05:00
17,1,4031578431250022E+149,2021-11-20-00:48:14.0760852-05:00
11,1,3618884947977965E+149,2021-11-20-00:48:14.0760877-05:00
2,3,7142413494485355E+148,2021-11-20-00:48:14.0760901-05:00
3,8,357043036259205E+148,2021-11-20-00:48:14.0760926-05:00
15,6,267782277194403E+149,2021-11-20-00:48:14.0760951-05:00
14,8,774895188072166E+149,2021-11-20-00:48:14.0760976-05:00
2,1,8803346831583213E+149,2021-11-20-00:48:14.0761001-05:00
10,1,410251012368741E+150,2021-11-20-00:48:14.0761025-05:00
3,6,346129555659334E+149,2021-11-20-00:48:14.0761050-05:00
8,2,5384518222637336E+150,2021-11-20-00:48:14.0761075-05:00
19,9,043234616814551E+150,2021-11-20-00:48:14.0761100-05:00
5,3,569697875058375E+150,2021-11-20-00:48:14.0761181-05:00
17,1,8205459162797716E+151,2021-11-20-00:48:14.0761235-05:00
8,1,2850912350210152E+151,2021-11-20-00:48:14.0761266-05:00
15,3,614319098496605E+151,2021-11-20-00:48:14.0761293-05:00
3,1,0842957295489815E+151,2021-11-20-00:48:14.0761318-05:00
7,3,7950350534214357E+151,2021-11-20-00:48:14.0761343-05:00
5,4,066108985808681E+151,2021-11-20-00:48:14.0761369-05:00
4,4,8793307829704167E+151,2021-11-20-00:48:14.0761394-05:00
3,5,489247130841718E+151,2021-11-20-00:48:14.0761419-05:00
17,4,665860061215461E+152,2021-11-20-00:48:14.0761444-05:00
17,6,998790091823191E+152,2021-11-20-00:48:14.0761469-05:00
6,3,7052418133181604E+152,2021-11-20-00:48:14.0761493-05:00
11,1,0189414986624942E+153,2021-11-20-00:48:14.0761518-05:00
10,1,3894656799943102E+153,2021-11-20-00:48:14.0761542-05:00
4,8,336794079965861E+152,2021-11-20-00:48:14.0761568-05:00
7,2,1884084459910386E+153,2021-11-20-00:48:14.0761592-05:00
14,6,565225337973116E+153,2021-11-20-00:48:14.0761616-05:00
6,4,2205020029827175E+153,2021-11-20-00:48:14.0761640-05:00
15,1,5826882511185188E+154,2021-11-20-00:48:14.0761665-05:00
11,1,7409570762303707E+154,2021-11-20-00:48:14.0761689-05:00
15,3,5610485650166673E+154,2021-11-20-00:48:14.0761714-05:00
9,3,204943708515E+154,2021-11-20-00:48:14.0761739-05:00
19,1,0148988410297502E+155,2021-11-20-00:48:14.0761763-05:00
4,3,204943708515001E+154,2021-11-20-00:48:14.0761789-05:00
13,1,562410057901063E+155,2021-11-20-00:48:14.0761813-05:00
10,1,8027808360396878E+155,2021-11-20-00:48:14.0761837-05:00
15,4,0562568810892976E+155,2021-11-20-00:48:14.0761862-05:00
19,7,706888074069666E+155,2021-11-20-00:48:14.0761886-05:00
7,4,2590697251437625E+155,2021-11-20-00:48:14.0761910-05:00
15,1,368986697367638E+156,2021-11-20-00:48:14.0761989-05:00
1,1,368986697367638E+155,2021-11-20-00:48:14.0762021-05:00
4,8,213920184205828E+155,2021-11-20-00:48:14.0762047-05:00
5,1,5401100345385927E+156,2021-11-20-00:48:14.0762072-05:00
4,1,8481320414463113E+156,2021-11-20-00:48:14.0762098-05:00
11,7,623544670966034E+156,2021-11-20-00:48:14.0762122-05:00
3,3,1187228199406503E+156,2021-11-20-00:48:14.0762148-05:00
16,2,4949782559525203E+157,2021-11-20-00:48:14.0762172-05:00
19,4,444180018415427E+157,2021-11-20-00:48:14.0762196-05:00
5,1,7542815862166158E+157,2021-11-20-00:48:14.0762220-05:00
8,4,210275806919878E+157,2021-11-20-00:48:14.0762244-05:00
15,1,1841400706962157E+158,2021-11-20-00:48:14.0762268-05:00
6,7,104840424177294E+157,2021-11-20-00:48:14.0762292-05:00
8,1,4209680848354587E+158,2021-11-20-00:48:14.0762316-05:00
16,4,2629042545063766E+158,2021-11-20-00:48:14.0762340-05:00
19,7,593298203339483E+158,2021-11-20-00:48:14.0762365-05:00
5,2,9973545539497956E+158,2021-11-20-00:48:14.0762389-05:00
10,8,992063661849387E+158,2021-11-20-00:48:14.0762413-05:00
12,1,6185714591328898E+159,2021-11-20-00:48:14.0762437-05:00
12,2,427857188699335E+159,2021-11-20-00:48:14.0762461-05:00
7,2,124375040111918E+159,2021-11-20-00:48:14.0762486-05:00
7,3,1865625601678768E+159,2021-11-20-00:48:14.0762590-05:00
5,3,4141741716084395E+159,2021-11-20-00:48:14.0762623-05:00
8,8,194018011860254E+159,2021-11-20-00:48:14.0762649-05:00
16,2,4582054035580765E+160,2021-11-20-00:48:14.0762673-05:00
5,1,1522837829178483E+160,2021-11-20-00:48:14.0762698-05:00
16,5,530962158005672E+160,2021-11-20-00:48:14.0762722-05:00
18,9,333498641634571E+160,2021-11-20-00:48:14.0762746-05:00
5,3,888957767347739E+160,2021-11-20-00:48:14.0762770-05:00
3,3,500061990612964E+160,2021-11-20-00:48:14.0762794-05:00
12,2,1000371943677784E+161,2021-11-20-00:48:14.0762818-05:00
12,3,150055791551668E+161,2021-11-20-00:48:14.0762842-05:00
5,1,9687848697197924E+161,2021-11-20-00:48:14.0762866-05:00
17,1,0040802835570942E+162,2021-11-20-00:48:14.0762890-05:00
8,7,087625530991252E+161,2021-11-20-00:48:14.0762914-05:00
17,2,2591806380034617E+162,2021-11-20-00:48:14.0762938-05:00
14,2,7907525528278057E+162,2021-11-20-00:48:14.0762962-05:00
1,2,9900920208869345E+161,2021-11-20-00:48:14.0762986-05:00
8,3,5881104250643216E+162,2021-11-20-00:48:14.0763011-05:00
18,1,2109872684592084E+163,2021-11-20-00:48:14.0763059-05:00
1,1,0091560570493405E+162,2021-11-20-00:48:14.0763089-05:00
11,1,665107494131412E+163,2021-11-20-00:48:14.0763115-05:00
15,3,4059016925415244E+163,2021-11-20-00:48:14.0763140-05:00
2,6,811803385083048E+162,2021-11-20-00:48:14.0763164-05:00
7,3,576196777168601E+163,2021-11-20-00:48:14.0763189-05:00
16,1,2261246093149487E+164,2021-11-20-00:48:14.0763214-05:00
9,1,034542639109488E+164,2021-11-20-00:48:14.0763238-05:00
1,1,7242377318491465E+163,2021-11-20-00:48:14.0763263-05:00
3,7,75906979332116E+163,2021-11-20-00:48:14.0763288-05:00
4,1,551813958664232E+164,2021-11-20-00:48:14.0763312-05:00
8,4,655441875992696E+164,2021-11-20-00:48:14.0763393-05:00
19,1,6585011683223979E+165,2021-11-20-00:48:14.0763425-05:00
4,5,237372110491782E+164,2021-11-20-00:48:14.0763451-05:00
8,1,5712116331475348E+165,2021-11-20-00:48:14.0763476-05:00
1,2,946021812151628E+164,2021-11-20-00:48:14.0763501-05:00
8,3,5352261745819534E+165,2021-11-20-00:48:14.0763526-05:00
15,9,942823616011745E+165,2021-11-20-00:48:14.0763550-05:00
15,1,4914235424017616E+166,2021-11-20-00:48:14.0763575-05:00
8,1,1931388339214092E+166,2021-11-20-00:48:14.0763599-05:00
18,4,026843564484756E+166,2021-11-20-00:48:14.0763624-05:00
15,5,0335544556059457E+166,2021-11-20-00:48:14.0763648-05:00
5,2,5167772278029725E+166,2021-11-20-00:48:14.0763672-05:00
11,8,305364851749811E+166,2021-11-20-00:48:14.0763697-05:00
16,1,8120796040181402E+167,2021-11-20-00:48:14.0763721-05:00
12,2,038589554520408E+167,2021-11-20-00:48:14.0763745-05:00
16,4,0771791090408155E+167,2021-11-20-00:48:14.0763770-05:00
10,3,8223554147257645E+167,2021-11-20-00:48:14.0763794-05:00
8,4,5868264976709175E+167,2021-11-20-00:48:14.0763819-05:00
19,1,6340569397952644E+168,2021-11-20-00:48:14.0763843-05:00
19,2,4510854096928968E+168,2021-11-20-00:48:14.0763867-05:00
6,1,161040457222951E+168,2021-11-20-00:48:14.0763891-05:00
5,1,4513005715286889E+168,2021-11-20-00:48:14.0763915-05:00
2,8,707803429172133E+167,2021-11-20-00:48:14.0763939-05:00
13,8,49010834344283E+168,2021-11-20-00:48:14.0763986-05:00
12,1,1755534629382379E+169,2021-11-20-00:48:14.0764016-05:00
15,2,204162743009196E+169,2021-11-20-00:48:14.0764042-05:00
12,2,644995291611035E+169,2021-11-20-00:48:14.0764067-05:00
4,1,3224976458055176E+169,2021-11-20-00:48:14.0764092-05:00
1,4,959366171770691E+168,2021-11-20-00:48:14.0764117-05:00
1,7,439049257656037E+168,2021-11-20-00:48:14.0764141-05:00
15,1,6737860829726084E+170,2021-11-20-00:48:14.0764226-05:00
15,2,5106791244589125E+170,2021-11-20-00:48:14.0764256-05:00
15,3,7660186866883684E+170,2021-11-20-00:48:14.0764281-05:00
1,3,766018686688369E+169,2021-11-20-00:48:14.0764306-05:00
15,8,47354204504883E+170,2021-11-20-00:48:14.0764331-05:00
13,1,1015604658563478E+171,2021-11-20-00:48:14.0764355-05:00
9,1,1439281760815921E+171,2021-11-20-00:48:14.0764379-05:00
17,3,241129832231177E+171,2021-11-20-00:48:14.0764403-05:00
17,4,861694748346765E+171,2021-11-20-00:48:14.0764428-05:00
1,4,28973066030597E+170,2021-11-20-00:48:14.0764452-05:00
2,1,286919198091791E+171,2021-11-20-00:48:14.0764476-05:00
18,1,7373409174239177E+172,2021-11-20-00:48:14.0764500-05:00
13,1,8821193272092443E+172,2021-11-20-00:48:14.0764525-05:00
9,1,9545085321019074E+172,2021-11-20-00:48:14.0764549-05:00
4,1,3030056880679384E+172,2021-11-20-00:48:14.0764573-05:00
16,7,81803412840763E+172,2021-11-20-00:48:14.0764597-05:00
19,1,3925873291226091E+173,2021-11-20-00:48:14.0764621-05:00
18,1,9789398887531813E+173,2021-11-20-00:48:14.0764645-05:00
9,1,484204916564886E+173,2021-11-20-00:48:14.0764669-05:00
11,2,721042347035624E+173,2021-11-20-00:48:14.0764693-05:00
6,2,226307374847329E+173,2021-11-20-00:48:14.0764716-05:00
1,5,565768437118323E+172,2021-11-20-00:48:14.0764741-05:00
1,8,348652655677484E+172,2021-11-20-00:48:14.0764765-05:00
4,5,00919159340649E+173,2021-11-20-00:48:14.0764789-05:00
17,3,193359640796638E+174,2021-11-20-00:48:14.0764812-05:00
4,1,1270681085164604E+174,2021-11-20-00:48:14.0764836-05:00
17,7,185059191792434E+174,2021-11-20-00:48:14.0764860-05:00
10,6,3397581104050895E+174,2021-11-20-00:48:14.0764910-05:00
16,1,5215419464972215E+175,2021-11-20-00:48:14.0764941-05:00
5,7,1322278742057255E+174,2021-11-20-00:48:14.0764973-05:00
16,3,4234693796187485E+175,2021-11-20-00:48:14.0764999-05:00
11,3,530452797731834E+175,2021-11-20-00:48:14.0765024-05:00
15,7,221380722633296E+175,2021-11-20-00:48:14.0765048-05:00
7,5,054966505843308E+175,2021-11-20-00:48:14.0765072-05:00
4,4,332828433579978E+175,2021-11-20-00:48:14.0765096-05:00
19,3,0871402589257344E+176,2021-11-20-00:48:14.0765119-05:00
9,2,193494394499864E+176,2021-11-20-00:48:14.0765144-05:00
10,3,655823990833106E+176,2021-11-20-00:48:14.0765167-05:00
2,1,096747197249932E+176,2021-11-20-00:48:14.0765270-05:00
19,1,562864756081153E+177,2021-11-20-00:48:14.0765305-05:00
7,8,636884178343215E+176,2021-11-20-00:48:14.0765330-05:00
13,2,4059891639670383E+177,2021-11-20-00:48:14.0765355-05:00
11,3,0537554773427793E+177,2021-11-20-00:48:14.0765380-05:00
19,7,912002827660837E+177,2021-11-20-00:48:14.0765406-05:00
17,1,0618740637123757E+178,2021-11-20-00:48:14.0765430-05:00
8,7,495581626205004E+177,2021-11-20-00:48:14.0765454-05:00
11,1,545963710404782E+178,2021-11-20-00:48:14.0765478-05:00
13,2,7405720320812046E+178,2021-11-20-00:48:14.0765503-05:00
9,2,8459786486997123E+178,2021-11-20-00:48:14.0765542-05:00
15,7,114946621749281E+178,2021-11-20-00:48:14.0765643-05:00
15,1,0672419932623921E+179,2021-11-20-00:48:14.0765698-05:00
14,1,4941387905673492E+179,2021-11-20-00:48:14.0765747-05:00
14,2,2412081858510237E+179,2021-11-20-00:48:14.0765795-05:00
9,2,161165036356344E+179,2021-11-20-00:48:14.0765866-05:00
15,5,40291259089086E+179,2021-11-20-00:48:14.0765939-05:00
14,7,564077627247204E+179,2021-11-20-00:48:14.0765968-05:00
14,1,1346116440870807E+180,2021-11-20-00:48:14.0765993-05:00
11,1,337220866245488E+180,2021-11-20-00:48:14.0766017-05:00
4,7,293931997702661E+179,2021-11-20-00:48:14.0766041-05:00
12,3,2822693989661976E+180,2021-11-20-00:48:14.0766066-05:00
15,6,154255123061621E+180,2021-11-20-00:48:14.0766090-05:00
18,1,1077659221510917E+181,2021-11-20-00:48:14.0766114-05:00
2,1,8462765369184861E+180,2021-11-20-00:48:14.0766138-05:00
13,1,800119623495524E+181,2021-11-20-00:48:14.0766182-05:00
4,8,308244416133187E+180,2021-11-20-00:48:14.0766209-05:00
10,3,1155916560499457E+181,2021-11-20-00:48:14.0766235-05:00
3,1,4020162452224755E+181,2021-11-20-00:48:14.0766259-05:00
6,4,206048735667426E+181,2021-11-20-00:48:14.0766360-05:00
6,6,30907310350114E+181,2021-11-20-00:48:14.0766395-05:00
5,7,886341379376424E+181,2021-11-20-00:48:14.0766422-05:00
8,1,8927219310503418E+182,2021-11-20-00:48:14.0766447-05:00
9,3,1939682586474514E+182,2021-11-20-00:48:14.0766472-05:00
16,8,517248689726538E+182,2021-11-20-00:48:14.0766687-05:00
10,7,98492064661863E+182,2021-11-20-00:48:14.0766752-05:00
5,5,988690484963973E+182,2021-11-20-00:48:14.0766800-05:00
12,2,15592857458703E+183,2021-11-20-00:48:14.0766846-05:00
10,2,6949107182337874E+183,2021-11-20-00:48:14.0766891-05:00
2,8,084732154701363E+182,2021-11-20-00:48:14.0766939-05:00
7,4,2444843812182155E+183,2021-11-20-00:48:14.0766983-05:00
9,8,185791306635129E+183,2021-11-20-00:48:14.0767031-05:00
12,1,637158261327026E+184,2021-11-20-00:48:14.0767080-05:00
5,1,0232239133293912E+184,2021-11-20-00:48:14.0767127-05:00
1,3,0696717399881736E+183,2021-11-20-00:48:14.0767172-05:00
1,4,604507609982261E+183,2021-11-20-00:48:14.0767216-05:00
9,6,2160852734760515E+184,2021-11-20-00:48:14.0767262-05:00
2,2,072028424492017E+184,2021-11-20-00:48:14.0767308-05:00
16,2,4864341093904206E+185,2021-11-20-00:48:14.0767354-05:00
7,1,6317223842874636E+185,2021-11-20-00:48:14.0767399-05:00
12,4,1958575595963344E+185,2021-11-20-00:48:14.0767445-05:00
9,4,720339754545877E+185,2021-11-20-00:48:14.0767491-05:00
5,3,933616462121564E+185,2021-11-20-00:48:14.0767537-05:00
17,2,0061443956819975E+186,2021-11-20-00:48:14.0767585-05:00
7,1,2390891855682927E+186,2021-11-20-00:48:14.0767632-05:00
9,2,3896720007388503E+186,2021-11-20-00:48:14.0767680-05:00
4,1,5931146671592334E+186,2021-11-20-00:48:14.0767726-05:00
8,4,7793440014777E+186,2021-11-20-00:48:14.0767770-05:00
12,1,0753524003324826E+187,2021-11-20-00:48:14.0767814-05:00
18,2,4195429007480854E+187,2021-11-20-00:48:14.0767861-05:00
15,3,024428625935107E+187,2021-11-20-00:48:14.0767906-05:00
7,2,117100038154575E+187,2021-11-20-00:48:14.0767950-05:00
6,2,7219857633415963E+187,2021-11-20-00:48:14.0767996-05:00
6,4,082978645012395E+187,2021-11-20-00:48:14.0768127-05:00
7,7,14521262877169E+187,2021-11-20-00:48:14.0768185-05:00
5,7,65558495939824E+187,2021-11-20-00:48:14.0768236-05:00
7,1,6076728414736302E+188,2021-11-20-00:48:14.0768283-05:00
7,2,4115092622104457E+188,2021-11-20-00:48:14.0768328-05:00
17,8,78478374090948E+188,2021-11-20-00:48:14.0768374-05:00
5,3,8756398856953585E+188,2021-11-20-00:48:14.0768419-05:00
5,5,813459828543038E+188,2021-11-20-00:48:14.0768467-05:00
3,5,2321138456887344E+188,2021-11-20-00:48:14.0768513-05:00
5,1,3080284614221837E+189,2021-11-20-00:48:14.0768557-05:00
13,5,101310999546517E+189,2021-11-20-00:48:14.0768603-05:00
5,2,943064038199913E+189,2021-11-20-00:48:14.0768651-05:00
14,1,2360868960439636E+190,2021-11-20-00:48:14.0768699-05:00
1,1,324378817189961E+189,2021-11-20-00:48:14.0768747-05:00
11,2,1852250483634355E+190,2021-11-20-00:48:14.0768793-05:00
18,5,3637342096193414E+190,2021-11-20-00:48:14.0768838-05:00
1,4,469778508016118E+189,2021-11-20-00:48:14.0768881-05:00
4,2,6818671048096707E+190,2021-11-20-00:48:14.0768928-05:00
3,3,01710049291088E+190,2021-11-20-00:48:14.0768974-05:00
13,1,9611153203920716E+191,2021-11-20-00:48:14.0769019-05:00
15,3,39423805452474E+191,2021-11-20-00:48:14.0769065-05:00
13,4,4125094708821615E+191,2021-11-20-00:48:14.0769110-05:00
16,8,146171330859375E+191,2021-11-20-00:48:14.0769157-05:00
19,1,4510367683093264E+192,2021-11-20-00:48:14.0769199-05:00
10,1,1455553434020997E+192,2021-11-20-00:48:14.0769245-05:00
3,5,1549990453094486E+191,2021-11-20-00:48:14.0769290-05:00
8,2,0619996181237794E+192,2021-11-20-00:48:14.0769375-05:00
7,2,7063744987874607E+192,2021-11-20-00:48:14.0769427-05:00
16,9,278998281557007E+192,2021-11-20-00:48:14.0769475-05:00
1,8,699060888959694E+191,2021-11-20-00:48:14.0769520-05:00
12,1,565830960012745E+193,2021-11-20-00:48:14.0769649-05:00
6,1,1743732200095588E+193,2021-11-20-00:48:14.0769699-05:00
19,5,578272795045404E+193,2021-11-20-00:48:14.0769746-05:00
4,1,761559830014338E+193,2021-11-20-00:48:14.0769790-05:00
6,3,963509617532261E+193,2021-11-20-00:48:14.0769835-05:00
18,1,7835793278895174E+194,2021-11-20-00:48:14.0769881-05:00
15,2,2294741598618966E+194,2021-11-20-00:48:14.0769928-05:00
13,2,8983164078204658E+194,2021-11-20-00:48:14.0769973-05:00
3,1,0032633719378536E+194,2021-11-20-00:48:14.0770020-05:00
5,2,5081584298446334E+194,2021-11-20-00:48:14.0770067-05:00
12,9,029370347440681E+194,2021-11-20-00:48:14.0770095-05:00
3,3,3860138802902556E+194,2021-11-20-00:48:14.0770120-05:00
10,1,6930069401451279E+195,2021-11-20-00:48:14.0770145-05:00
5,1,2697552051088457E+195,2021-11-20-00:48:14.0770169-05:00
11,4,190192176859191E+195,2021-11-20-00:48:14.0770197-05:00
13,7,428067949886749E+195,2021-11-20-00:48:14.0770221-05:00
12,1,028501716138165E+196,2021-11-20-00:48:14.0770245-05:00
9,1,1570644306554357E+196,2021-11-20-00:48:14.0770269-05:00
13,2,5069729330867773E+196,2021-11-20-00:48:14.0770293-05:00
10,2,892661076638589E+196,2021-11-20-00:48:14.0770317-05:00
11,4,772890776453672E+196,2021-11-20-00:48:14.0770341-05:00
14,9,111882391411555E+196,2021-11-20-00:48:14.0770366-05:00
13,1,269155047375181E+197,2021-11-20-00:48:14.0770389-05:00
13,1,9037325710627717E+197,2021-11-20-00:48:14.0770413-05:00
10,2,1966145050724286E+197,2021-11-20-00:48:14.0770437-05:00
13,4,283398284891236E+197,2021-11-20-00:48:14.0770461-05:00
10,4,9423826364129644E+197,2021-11-20-00:48:14.0770485-05:00
5,3,706786977309724E+197,2021-11-20-00:48:14.0770509-05:00
17,1,8904613584279588E+198,2021-11-20-00:48:14.0770533-05:00
4,6,672216559157502E+197,2021-11-20-00:48:14.0770629-05:00
10,2,5020812096840636E+198,2021-11-20-00:48:14.0770684-05:00
18,6,755619266146972E+198,2021-11-20-00:48:14.0770714-05:00
8,4,503746177431314E+198,2021-11-20-00:48:14.0770740-05:00
2,1,688904816536743E+198,2021-11-20-00:48:14.0770765-05:00
12,1,5200143348830686E+199,2021-11-20-00:48:14.0770790-05:00
8,1,5200143348830686E+199,2021-11-20-00:48:14.0770814-05:00
6,1,7100161267434521E+199,2021-11-20-00:48:14.0770839-05:00
11,4,702544348544493E+199,2021-11-20-00:48:14.0770862-05:00
14,8,977584665403124E+199,2021-11-20-00:48:14.0770886-05:00
13,1,2504492926811493E+200,2021-11-20-00:48:14.0770909-05:00
3,4,328478320819363E+199,2021-11-20-00:48:14.0770933-05:00
7,1,514967412286777E+200,2021-11-20-00:48:14.0770956-05:00
2,6,492717481229044E+199,2021-11-20-00:48:14.0770979-05:00
17,8,278214788567031E+200,2021-11-20-00:48:14.0771002-05:00
2,1,460861433276535E+200,2021-11-20-00:48:14.0771025-05:00
13,1,424339897444622E+201,2021-11-20-00:48:14.0771048-05:00
4,6,573876449744407E+200,2021-11-20-00:48:14.0771073-05:00
11,2,711724035519568E+201,2021-11-20-00:48:14.0771096-05:00
8,2,9582444023849836E+201,2021-11-20-00:48:14.0771119-05:00
17,9,429404032602135E+201,2021-11-20-00:48:14.0771142-05:00
10,8,320062381707765E+201,2021-11-20-00:48:14.0771166-05:00
18,2,2464168430610968E+202,2021-11-20-00:48:14.0771189-05:00
13,2,4336182466495214E+202,2021-11-20-00:48:14.0771212-05:00
7,1,96561473767846E+202,2021-11-20-00:48:14.0771235-05:00
10,4,212031580739557E+202,2021-11-20-00:48:14.0771259-05:00
17,1,074068053088587E+203,2021-11-20-00:48:14.0771282-05:00
12,1,1372485267996804E+203,2021-11-20-00:48:14.0771305-05:00
6,8,529363950997601E+202,2021-11-20-00:48:14.0771328-05:00
14,2,985277382849161E+203,2021-11-20-00:48:14.0771387-05:00
13,4,158064926111331E+203,2021-11-20-00:48:14.0771419-05:00
8,3,838213777948921E+203,2021-11-20-00:48:14.0771445-05:00
11,7,916315917019648E+203,2021-11-20-00:48:14.0771470-05:00
16,1,7271962000770144E+204,2021-11-20-00:48:14.0771495-05:00
18,2,9146435876299616E+204,2021-11-20-00:48:14.0771519-05:00
14,3,400417518901622E+204,2021-11-20-00:48:14.0771543-05:00
14,5,100626278352432E+204,2021-11-20-00:48:14.0771567-05:00
14,7,65093941752865E+204,2021-11-20-00:48:14.0771591-05:00
8,6,557948072167414E+204,2021-11-20-00:48:14.0771616-05:00
13,1,5984998425908073E+205,2021-11-20-00:48:14.0771640-05:00
4,7,37769158118834E+204,2021-11-20-00:48:14.0771663-05:00
7,1,9366440400619394E+205,2021-11-20-00:48:14.0771687-05:00
2,8,299903028836883E+204,2021-11-20-00:48:14.0771712-05:00
14,8,714898180278728E+205,2021-11-20-00:48:14.0771848-05:00
1,9,337390907441494E+204,2021-11-20-00:48:14.0771882-05:00
7,9,804260452813568E+205,2021-11-20-00:48:14.0771908-05:00
4,8,403651816697345E+205,2021-11-20-00:48:14.0771932-05:00
13,4,096780260639955E+206,2021-11-20-00:48:14.0771957-05:00
16,7,56328663502761E+206,2021-11-20-00:48:14.0771981-05:00
12,8,508697464406062E+206,2021-11-20-00:48:14.0772006-05:00
16,1,7017394928812124E+207,2021-11-20-00:48:14.0772030-05:00
9,1,4358426971185227E+207,2021-11-20-00:48:14.0772054-05:00
19,4,5468352075419894E+207,2021-11-20-00:48:14.0772079-05:00
16,5,743370788474092E+207,2021-11-20-00:48:14.0772103-05:00
1,5,384410114194461E+206,2021-11-20-00:48:14.0772126-05:00
14,1,1307261239808367E+208,2021-11-20-00:48:14.0772151-05:00
11,1,332641503263129E+208,2021-11-20-00:48:14.0772175-05:00
5,9,086192067703153E+207,2021-11-20-00:48:14.0772199-05:00
2,5,451715240621892E+207,2021-11-20-00:48:14.0772223-05:00
11,4,49766507351306E+208,2021-11-20-00:48:14.0772246-05:00
15,9,199769468549443E+208,2021-11-20-00:48:14.0772270-05:00
15,1,3799654202824164E+209,2021-11-20-00:48:14.0772294-05:00
19,2,6219342985365907E+209,2021-11-20-00:48:14.0772319-05:00
17,3,518911821720161E+209,2021-11-20-00:48:14.0772343-05:00
2,6,209844391270873E+208,2021-11-20-00:48:14.0772367-05:00
6,2,794429976071893E+209,2021-11-20-00:48:14.0772439-05:00
12,8,38328992821568E+209,2021-11-20-00:48:14.0772465-05:00
11,1,1527023651296557E+210,2021-11-20-00:48:14.0772489-05:00
3,4,7156005846213196E+209,2021-11-20-00:48:14.0772539-05:00
4,9,431201169242639E+209,2021-11-20-00:48:14.0772569-05:00
8,2,8293603507727914E+210,2021-11-20-00:48:14.0772594-05:00
18,9,549091183858172E+210,2021-11-20-00:48:14.0772620-05:00
15,1,1936363979822713E+211,2021-11-20-00:48:14.0772698-05:00
18,2,1485455163680886E+211,2021-11-20-00:48:14.0772730-05:00
5,8,952272984867036E+210,2021-11-20-00:48:14.0772756-05:00
10,2,685681895460111E+211,2021-11-20-00:48:14.0772780-05:00
8,3,2228182745521327E+211,2021-11-20-00:48:14.0772804-05:00
4,2,4171137059140998E+211,2021-11-20-00:48:14.0772829-05:00
13,1,1783429316331237E+212,2021-11-20-00:48:14.0772853-05:00
19,2,583290273195694E+212,2021-11-20-00:48:14.0772878-05:00
6,1,223663813619013E+212,2021-11-20-00:48:14.0772902-05:00
5,1,5295797670237663E+212,2021-11-20-00:48:14.0772926-05:00
16,7,341982881714078E+212,2021-11-20-00:48:14.0772950-05:00
14,9,636352532249728E+212,2021-11-20-00:48:14.0772974-05:00
17,1,7551927826597717E+213,2021-11-20-00:48:14.0772998-05:00
4,6,194798056446253E+212,2021-11-20-00:48:14.0773022-05:00
8,1,858439416933876E+213,2021-11-20-00:48:14.0773046-05:00
14,4,878403469451424E+213,2021-11-20-00:48:14.0773109-05:00
16,8,362977376202442E+213,2021-11-20-00:48:14.0773135-05:00
4,3,1361165160759154E+213,2021-11-20-00:48:14.0773159-05:00
3,3,528131080585405E+213,2021-11-20-00:48:14.0773183-05:00
9,1,5876589862634321E+214,2021-11-20-00:48:14.0773207-05:00
13,3,43992780357077E+214,2021-11-20-00:48:14.0773230-05:00
16,6,350635945053729E+214,2021-11-20-00:48:14.0773254-05:00
17,1,012132603742938E+215,2021-11-20-00:48:14.0773278-05:00
8,7,144465438185445E+214,2021-11-20-00:48:14.0773301-05:00
8,1,0716698157278168E+215,2021-11-20-00:48:14.0773324-05:00
5,1,0046904522448283E+215,2021-11-20-00:48:14.0773348-05:00
13,3,918292763754831E+215,2021-11-20-00:48:14.0773371-05:00
15,6,781660552652591E+215,2021-11-20-00:48:14.0773395-05:00
15,1,0172490828978886E+216,2021-11-20-00:48:14.0773418-05:00
13,1,3224238077672552E+216,2021-11-20-00:48:14.0773441-05:00
10,1,5258736243468327E+216,2021-11-20-00:48:14.0773566-05:00
12,2,746572523824299E+216,2021-11-20-00:48:14.0773598-05:00
5,1,716607827390187E+216,2021-11-20-00:48:14.0773624-05:00
17,8,754699919689953E+216,2021-11-20-00:48:14.0773648-05:00
14,1,0814629312558178E+217,2021-11-20-00:48:14.0773672-05:00
1,1,1587102834883763E+216,2021-11-20-00:48:14.0773697-05:00
